symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ITDC,EQ,644.1,54.95,   9.33,20,706.95,609.8,712.8,368,182.36659,1221.144923299
RAMCOSYS,EQ,551,74.35,  15.60,20,571.95,478.05,682.35,342.1,109.06275,592.31979525
CPPLUS,EQ,3484,-53.6,  -1.52,5,3714.4,3376.8,3714.4,1015,9.77122,347.79191907
RSWM,EQ,197.45,20.23,  11.42,20,212.66,176.5,212.66,120,37.0118,75.58179677999999
MON100,EQ,342.55,0.57,   0.17,20,342.55,342.01,342.55,177.99,10.75827,36.851378058
KRN,BE,1218,0.3,   0.02,5,1278.5,1201,1405,589.8,2.64459,32.891030289
VENUSREM,EQ,1633.5,77.7,   4.99,5,1633.5,1559.7,1633.5,415.4,1.77144,28.61052744
QPOWER,BE,1072,51,   5.00,5,1072,1005,1441,456.2,2.36459,24.42385011
PFOCUS,BE,240.19,11.43,   5.00,5,240.19,221.2,367,110.3,10.0948,23.3896516
IDEAFORGE,BE,945,45,   5.00,5,945,945,945,366,2.21612,20.942334
IZMO,EQ,923.35,43.95,   5.00,5,923.35,861,1374.7,295,2.22248,19.944091024000002
RELINFRA,BE,81.76,3.89,   5.00,5,81.76,78.58,423.4,64.08,16.67243,13.618040824000001
DEEDEV,BE,671.15,31.95,   5.00,5,671.15,612.55,681.4,183,1.85836,12.269264392
HITECHCORP,BE,312.17,3.81,   1.24,5,323.77,299,323.77,112,3.74046,11.760754332
QLINE,ST,494.85,23.55,   5.00,5,494.85,465.55,494.85,431,2.248,10.9763096
MODISONLTD,BE,362.7,17.25,   4.99,5,362.7,350,362.7,114,2.24859,8.128877709000001
PRIMO,EQ,26.36,4.39,  19.98,20,26.36,22.4,31.39,16.1,29.89541,7.695078534
ZEEMEDIA,EQ,8.59,0.22,   2.63,10,9.2,8.4,16.46,6.65,78.44099,6.887118922
KSHITIJPOL,BE,5.97,0.28,   4.92,5,5.97,5.95,5.97,1.88,104.73208,6.242031968
GEMAROMA,BE,155.53,7.4,   5.00,5,155.53,152.45,349.6,133,3.20013,4.974602085
PRAMARA,SM,150.2,7.15,   5.00,5,150.2,138,374.8,117.65,3.32,4.933852
E2E,EQ,452.9,21.5,   4.98,5,452.9,452.9,453.8,183.36,0.83746,3.7928563399999997
PRIZOR,ST,779.6,37.1,   5.00,5,779.6,740,797.3,181,0.384,2.9632128
