symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
BSE,BSEEQN,3881,-3.78,6658969,6658969,26328165042.51,4033.4,10-Jul-2026,,4446.8,2021.5,-152.4,4053,3880,4121,3822.9,2026-06-05 16:00:29
ZEEL,ZEELEQN,112.39,7.63,230280587,230280587,25471335728.07,104.42,29-Aug-2025,,151.7,68,7.97,107,112.27,113.7,106.12,2026-06-05 16:00:29
RELIANCE,RELIANCEEQN,1291.4,-0.49,17785223,17785223,23028306740.4,1303.7,05-Jun-2026,,1611.8,1288,-6.3,1304.5,1291,1306,1288,2026-06-05 16:00:29
SBIN,SBINEQN,977,-0.23,20955539,20955539,20573309968.64,979.25,15-May-2026,,1234.7,781.7,-2.25,980,977.7,992.6,970.6,2026-06-05 16:00:29
ADANIENT,ADANIENTEQN,3043,2.36,5617327,5617327,16937701410.02,2972.8,12-Jun-2026,,3059.8,1753,70.2,2992,3048.2,3059.8,2921.8,2026-06-05 16:00:29
HDFCBANK,HDFCBANKEQN,748.2,-0.8,22116568,22116568,16596493792.88,754.2,19-Jun-2026,,1020.5,726.65,-6,753.95,747.05,758.7,744.65,2026-06-05 16:00:29
HSCL,HSCLEQN,688,7.17,24445679,24445679,16249531744.88,642,22-May-2026,,698,418.5,46,645.75,685.05,698,624.2,2026-06-05 16:00:29
ADANIGREEN,ADANIGREENEQN,1522,6.93,10448500,10448500,15622806170,1423.3,14-Jun-2024,,1532.5,765,98.7,1431,1525.7,1530,1430.1,2026-06-05 16:00:29
GROWW,GROWWEQN,196.25,3.2,75384049,75384049,14676520499.81,190.16,,,227.2,112,6.09,191.8,196.09,198.04,189.28,2026-06-05 16:00:29
PARAS,PARASEQN,967,8.19,14940270,14940270,14291563476.6,893.8,08-Aug-2025,,994,580.5,73.2,908,960.15,994,905.05,2026-06-05 16:00:29
MCX,MCXEQN,2789.8,-3.58,4709089,4709089,13331430959,2893.5,02-Jan-2026,,3480,1357.1,-103.7,2910,2795,2931.9,2751,2026-06-05 16:00:29
ICICIBANK,ICICIBANKEQN,1261,0.74,10166393,10166393,12798675475.56,1251.7,12-Aug-2025,,1500,1187.6,9.3,1257,1262.1,1265,1250,2026-06-05 16:00:29
ITDC,ITDCEQN,644.1,9.33,18236659,18236659,12211449232.99,589.15,08-Sep-2025,,712.8,368,54.95,614,669.95,706.95,609.8,2026-06-05 16:00:29
BAJFINANCE,BAJFINANCEEQN,889.55,1.73,13274646,13274646,11892091619.1,874.4,30-Jun-2026,,1102.5,787.9,15.15,874,889.4,913,874,2026-06-05 16:00:29
APOLLO,APOLLOEQN,422,0.67,27746500,27746500,11765625860,419.2,08-Sep-2025,,446.9,162.34,2.8,422,421.35,432.7,414.85,2026-06-05 16:00:29
TCS,TCSEQN,2196,-2.01,5019717,5019717,11143119176.79,2241,25-May-2026,,3538,2192,-45,2262.9,2198.9,2271.8,2192,2026-06-05 16:00:29
INFY,INFYEQN,1199,-0.19,8692290,8692290,10447437196.8,1201.3,10-Jun-2026,,1728,1089,-2.3,1220,1197.5,1223.8,1194.3,2026-06-05 16:00:29
IDEA,IDEAEQN,14.96,0.2,685576040,685576040,10317919402,14.93,20-Aug-2024,,15.25,6.12,0.03,15.08,14.95,15.25,14.92,2026-06-05 16:00:29
OLAELEC,OLAELECEQN,45,3.88,232651366,232651366,10287843404.52,43.32,,,71.25,22.25,1.68,43.4,44.88,45.1,42.78,2026-06-05 16:00:29
AXISBANK,AXISBANKEQN,1273.3,1.6,7825303,7825303,9894782631.38,1253.3,10-Jul-2026,,1418.3,1042.5,20,1260,1272.3,1276,1252.1,2026-06-05 16:00:29
