symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BIRLACABLE,BE,172.74,8.22,   5.00,5,172.74,167.81,215.2,104,1.07937,1.863100557
EMPOWER,BE,2.46,0.11,   4.68,5,2.46,2.46,2.46,1.3,60.47793,1.487757078
APSISAERO,ST,287.05,13.65,   4.99,5,287.05,284,287.05,147.2,0.456,1.3020168
AHLWEST,BE,461.5,21.95,   4.99,5,461.5,461.5,461.5,137,0.27991,1.29178465
FROG,SM,189.7,31.6,  19.99,20,189.7,158.4,290,123.5,0.704,1.290432
DISHTV,BE,3.88,0.14,   3.74,5,3.92,3.71,6.54,1.82,33.76482,1.2898161240000001
PENINLAND,BE,18.02,0.83,   4.83,5,18.04,17.19,46,13.82,6.09157,1.092218501
RHFL,BZ,2.31,0.11,   5.00,5,2.31,2.2,7.78,1.82,45.13326,1.0380649800000001
MOBILISE,ST,107.35,5.1,   4.99,5,107.35,107,107.35,45,0.848,0.9095648
CALSOFT,EQ,24.05,1.14,   4.98,5,24.05,24.05,24.05,9.96,3.65569,0.879193445
CHETANA,SM,47.2,7.85,  19.95,20,47.2,40.65,129,30.1,1.856,0.8641536
KSHITIJPOL,BE,4.16,0.19,   4.79,5,4.16,4.04,4.16,1.88,20.3039,0.84261185
GRCL,SM,537.1,25.55,   4.99,5,537.1,515,537.1,306.65,0.12,0.631296
PARTH,ST,366.2,4.35,   1.20,5,379.9,366.2,389.9,169,0.164,0.6098832
AKIKO,ST,295.65,14.05,   4.99,5,295.65,290.05,299.3,62,0.2,0.59066
PARSVNATH,BE,6.8,0.32,   4.94,5,6.8,6.36,27.39,5.55,8.13198,0.545655858
AURIGROW,EQ,0.35,0.01,   2.94,5,0.35,0.34,1,0.2,159.53732,0.5424268879999999
ACCPL,ST,118.1,5.6,   4.98,5,118.1,110,118.1,53.8,0.42,0.48699
GTL,BE,7.98,0.27,   3.50,5,8.09,7.51,13,4.91,5.96846,0.46971780199999996
FILATFASH,BE,0.27,0.01,   3.85,5,0.27,0.27,0.74,0.14,133.02232,0.359160264
ONELIFECAP,EQ,19.33,0.92,   5.00,5,19.33,18.2,20.43,9.39,1.72096,0.331112704
NAVKARURB,EQ,0.88,0.04,   4.76,5,0.88,0.85,3.59,0.7,37.02686,0.322133682
MERCANTILE,EQ,27.25,2.4,   9.66,20,29.82,23.42,29.82,19,1.11705,0.30406101
AKSHOPTFBR,BE,7.35,0.35,   5.00,5,7.35,7.35,10.49,3.82,4.06934,0.29909649
PARAMOUNT,SM,60.45,10.05,  19.94,20,60.45,53.5,73.9,33.5,0.492,0.29397
GREENLEAF,SM,87.25,4.15,   4.99,5,87.25,84,185.9,52.5,0.32,0.27792
VILINBIO,ST,49.4,2.35,   4.99,5,49.4,48,49.4,18.95,0.56,0.275968
BONLON,EQ,55.7,2.65,   5.00,5,55.7,53.05,55.7,34.51,0.4969,0.27508383999999997
MAHKTECH,EQ,24.12,0.03,   0.12,20,24.12,24.12,35.59,20.51,1.08528,0.26176953599999997
DRONE,ST,48.35,0.15,   0.31,5,50.6,48,134.5,36,0.515,0.2568305
VIJIFIN,BE,4.54,0.12,   2.71,5,4.64,4.23,4.64,2,5.46311,0.24583995
TTL,BE,7.88,0.37,   4.93,5,7.88,7.41,16.2,6.42,2.22594,0.174068508
LYKALABS,BE,65.38,3.11,   4.99,5,65.38,62.27,128.78,44.1,0.26774,0.174004226
HOACFOODS,SM,508.65,24.2,   5.00,5,508.65,490,508.65,140.2,0.03375,0.16962075
GAYAHWS,EQ,2.45,0.08,   3.38,5,2.48,2.37,4.76,0.97,6.18523,0.15153813500000002
TANKUP,SM,631.05,30.05,   5.00,5,631.05,605,817.6,152.55,0.0225,0.1396485
POSITRON,ST,211.65,10.05,   4.99,5,211.65,211.6,404,105.9,0.063,0.1333269
SANGINITA,BE,24.62,1.17,   4.99,5,24.62,24.62,24.62,9.09,0.48021,0.118227702
ENSER,ST,16.4,0.75,   4.79,5,16.4,15.1,23.25,7.8,0.7,0.1113
ABAN,BE,17.07,0.81,   4.98,5,17.07,17.07,61,14.72,0.6194,0.10573158
NEUEON,BE,24.86,1.18,   4.98,5,24.86,24.86,24.86,5.76,0.41402,0.102925372
SVPGLOB,EQ,4.28,0.2,   4.90,5,4.28,4.14,6.89,2.18,2.40827,0.10283312900000001
ODIGMA,BE,28.72,1.36,   4.97,5,28.72,27.25,56.09,20.25,0.32471,0.092802118
GREENCHEF,SM,55.1,2.6,   4.95,5,55.1,54.45,74.05,40.4,0.144,0.079056
VISASTEEL,EQ,50.55,2.4,   4.98,5,50.55,50.5,73.68,27.05,0.15105,0.07631046
VAISHALI,BE,7.56,0.1,   1.34,5,7.83,7.22,13.59,4.75,0.98612,0.074550672
MOS,SM,13.05,0.6,   4.82,5,13.05,12.5,30.1,9.05,0.52,0.066976
SANWARIA,BZ,0.25,0.01,   4.17,2,0.25,0.24,0.41,0.19,26.83479,0.06440349599999999
CEREBRAINT,BZ,4.38,0.2,   4.78,5,4.38,4.2,10.08,3.68,1.32524,0.056455224
SEMAC,EQ,308.3,28,   9.99,10,308.3,280.3,568.9,205,0.0171,0.05231745
HOMESFY,SM,120.05,5.7,   4.98,5,120.05,114.4,393.9,114.3,0.042,0.0501396
RITEZONE,ST,27.3,1.3,   5.00,5,27.3,25.9,36.55,13.8,0.176,0.0478192
NORBTEAEXP,EQ,76.17,3.62,   4.99,5,76.17,76.1,99.35,30.5,0.06025,0.045880375
SAMBHAAV,BE,7.16,0.08,   1.13,5,7.43,6.85,11.53,5.07,0.55221,0.040256109000000005
HBSL,BE,65,1.93,   3.06,5,66.22,64,137,42.63,0.05706,0.037465596000000004
REFRACTORY,SM,41.7,1.95,   4.91,5,41.7,41,72.5,28.65,0.07,0.028994
DIRL,SM,12.3,0.5,   4.24,5,12.35,11.3,34,8.9,0.24,0.028968
ANSALAPI,BZ,4.1,0.04,   0.99,2,4.14,4.02,5.97,2.84,0.6923,0.028522759999999998
MIEL,SM,17.35,0.8,   4.83,5,17.35,17.3,35,10.7,0.16,0.027728
ARVINDPORT,ST,37.15,1.75,   4.94,5,37.15,35.8,87.4,27.45,0.075,0.02766
FLFL,BZ,1.78,0.08,   4.71,5,1.78,1.63,2.24,1.11,1.47482,0.02580935
SEL,ST,206.15,9.8,   4.99,5,206.15,206,337.1,115.25,0.012,0.0247284
KRIDHANINF,EQ,3.01,0.14,   4.88,5,3.01,3.01,5.39,1.81,0.76275,0.022958775
CURAA,BE,92.57,4.4,   4.99,5,92.57,92,337,71.87,0.01956,0.018059748
IL&FSTRANS,BZ,2.59,0.12,   4.86,5,2.59,2.53,4.4,1.75,0.55962,0.014382233999999999
YUDIZ,ST,28.7,1.35,   4.94,5,28.7,28.6,39.3,22.15,0.048,0.013752
SYNOPTICS,SM,55.4,2.6,   4.92,5,55.4,52.8,112.35,39.65,0.024,0.0130968
GRAPHISAD,ST,36.4,1.7,   4.90,5,36.4,34.65,52.8,29.25,0.036,0.012888
WINSOME,BZ,2.04,0.04,   2.00,2,2.04,2.04,2.18,1.59,0.61958,0.012639432
FEL,BZ,0.47,0.01,   2.17,2,0.47,0.46,0.65,0.34,2.63521,0.012121966
IDENTICAL,ST,18.9,0.9,   5.00,5,18.9,18.9,56,14.1,0.06,0.01134
MEP,BZ,1.1,0.02,   1.85,2,1.1,1.08,2.87,0.83,0.90418,0.009855562
REXPRO,SM,43,-0.1,  -0.23,5,45.25,43,107.95,38.3,0.02,0.008824
SEYAIND,BE,15.31,0.3,   2.00,2,15.31,15.31,23.99,8.54,0.05152,0.007887712
LAKPRE,BZ,5.63,0.25,   4.65,5,5.64,5.33,7.64,4.51,0.11823,0.006585411
LCCINFOTEC,BE,4.87,0.23,   4.96,5,4.87,4.46,6.31,3.64,0.12473,0.006024458999999999
COMPINFO,BZ,1.38,0.06,   4.55,5,1.38,1.37,2.96,0.91,0.25683,0.003518571
PLADAINFO,SM,11.2,0.5,   4.67,5,11.2,11.2,27.75,9.1,0.03,0.00336
QUADPRO,SM,2,0.05,   2.56,5,2,2,4.65,1.85,0.12,0.0024
HAVISHA,BE,1.54,0.03,   1.99,5,1.58,1.53,3.05,1.03,0.12957,0.0020212919999999996
ORTEL,BZ,1.77,0.02,   1.14,5,1.83,1.69,2.34,1.15,0.06756,0.0011823
THAKDEV,EQ,141.12,6.72,   5.00,5,141.12,141.12,148.5,128,0.0001,0.00014112
