type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
RR,NIFTY,Index Options,12-May-2026,Put,24200,136,99.4,36.82,100861,78805,22056,6330245,630242.35732,630242.35732,24176.15,OPTIDXNIFTY12-05-2026PE24200,OPTIDX,27.99
RR,NIFTY,Index Options,12-May-2026,Put,24150,112.75,83.45,35.11,36440,23252,13188,3296126,284328.77294,284328.77294,24176.15,OPTIDXNIFTY12-05-2026PE24150,OPTIDX,56.72
RR,NIFTY,Index Options,26-May-2026,Put,24200,321.7,258.3,24.55,31018,22217,8801,56031,12042.68679,12042.68679,24176.15,OPTIDXNIFTY26-05-2026PE24200,OPTIDX,39.61
RR,NIFTY,Index Options,19-May-2026,Put,24200,248.55,189.7,31.02,14851,6616,8235,67342,11146.61619,11146.61619,24176.15,OPTIDXNIFTY19-05-2026PE24200,OPTIDX,124.47
RR,NIFTY,Index Options,12-May-2026,Put,24250,162.45,119.25,36.23,29494,21394,8100,2202182,252244.53282,252244.53282,24176.15,OPTIDXNIFTY12-05-2026PE24250,OPTIDX,37.86
RR,NIFTY,Index Options,19-May-2026,Put,23300,30.45,23.6,29.03,15607,8322,7285,39749,858.81689,858.81689,24176.15,OPTIDXNIFTY19-05-2026PE23300,OPTIDX,87.54
RR,BANKNIFTY,Index Options,26-May-2026,Put,50000,35.5,27.25,30.28,26668,20020,6648,37255,356.53035,356.53035,55310.55,OPTIDXBANKNIFTY26-05-2026PE50000,OPTIDX,33.21
RR,NIFTY,Index Options,26-May-2026,Put,22500,20.45,17.85,14.57,42222,36422,5800,30987,438.48154,438.48154,24176.15,OPTIDXNIFTY26-05-2026PE22500,OPTIDX,15.92
RR,NIFTY,Index Options,19-May-2026,Put,23000,14.05,11.95,17.57,19880,14815,5065,51471,534.96383,534.96383,24176.15,OPTIDXNIFTY19-05-2026PE23000,OPTIDX,34.19
RR,NIFTY,Index Options,26-May-2026,Put,23500,105.95,83,27.65,59172,54778,4394,47991,3482.20296,3482.20296,24176.15,OPTIDXNIFTY26-05-2026PE23500,OPTIDX,8.02
RR,KALYANKJIL,Stock Futures,26-May-2026,-,0,426,412.35,3.31,27345,23016,4329,17916,88284.94194,88284.94194,425,FUTSTKKALYANKJIL26-05-2026XX0,FUTSTK,18.81
RR,BANKNIFTY,Index Options,26-May-2026,Put,49000,18.45,17.5,5.43,13185,8938,4247,19158,104.89005,104.89005,55310.55,OPTIDXBANKNIFTY26-05-2026PE49000,OPTIDX,47.52
RR,NIFTY,Index Options,19-May-2026,Put,23200,23.75,18.3,29.78,9488,5436,4052,34242,578.02208,578.02208,24176.15,OPTIDXNIFTY19-05-2026PE23200,OPTIDX,74.54
RR,NIFTY,Index Options,12-May-2026,Put,23900,37.75,30.5,23.77,60339,56317,4022,1850713,61976.67694,61976.67694,24176.15,OPTIDXNIFTY12-05-2026PE23900,OPTIDX,7.14
RR,BANKNIFTY,Index Options,26-May-2026,Put,52000,118.55,81.3,45.82,18578,14600,3978,53688,1769.77123,1769.77123,55310.55,OPTIDXBANKNIFTY26-05-2026PE52000,OPTIDX,27.25
RR,SBIN,Stock Options,26-May-2026,Put,1000,26.55,5.4,391.67,7891,4008,3883,49518,8033.05755,8033.05755,1018.4,OPTSTKSBIN26-05-2026PE1000,OPTSTK,96.88
RR,NIFTY,Index Options,12-May-2026,Put,23750,17.65,16.55,6.65,26495,22760,3735,830339,14707.37953,14707.37953,24176.15,OPTIDXNIFTY12-05-2026PE23750,OPTIDX,16.41
RR,NIFTY,Index Options,19-May-2026,Put,22800,8.55,7.95,7.55,7412,3872,3540,19142,122.8055,122.8055,24176.15,OPTIDXNIFTY19-05-2026PE22800,OPTIDX,91.43
RR,SBIN,Stock Options,26-May-2026,Put,950,9.4,1.35,596.3,4492,1013,3479,19016,1267.8918,1267.8918,1018.4,OPTSTKSBIN26-05-2026PE950,OPTSTK,343.44
RR,BANKNIFTY,Index Options,26-May-2026,Put,52500,163.45,108.55,50.58,10567,7104,3463,20877,965.45686,965.45686,55310.55,OPTIDXBANKNIFTY26-05-2026PE52500,OPTIDX,48.75
RR,NIFTY,Index Options,19-May-2026,Put,23700,83,62.2,33.44,8771,5347,3424,24165,1419.30711,1419.30711,24176.15,OPTIDXNIFTY19-05-2026PE23700,OPTIDX,64.04
RR,BANKNIFTY,Index Options,26-May-2026,Put,54000,411.9,257.3,60.09,19462,16487,2975,56961,6577.28667,6577.28667,55310.55,OPTIDXBANKNIFTY26-05-2026PE54000,OPTIDX,18.04
RR,NIFTY,Index Options,19-May-2026,Put,23800,104.1,77.15,34.93,10083,7203,2880,31161,2259.4062,2259.4062,24176.15,OPTIDXNIFTY19-05-2026PE23800,OPTIDX,39.98
RR,BANKNIFTY,Index Options,26-May-2026,Put,51500,85.45,61.65,38.61,9194,6330,2864,17052,423.87861,423.87861,55310.55,OPTIDXBANKNIFTY26-05-2026PE51500,OPTIDX,45.24
RR,NIFTY,Index Options,19-May-2026,Put,23500,50.95,38.8,31.31,15285,12422,2863,41754,1510.34656,1510.34656,24176.15,OPTIDXNIFTY19-05-2026PE23500,OPTIDX,23.05
