changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-45277,02-Jun-2026,Index Options,43815,253,Put,101.59,458534.70663,125.5,89092,23900,NIFTY,458534.70663,SR,23547.75,5448660,OPTIDXNIFTY02-06-2026PE23900,OPTIDX,-50.82
-23088,02-Jun-2026,Index Options,51604,329.85,Put,91.38,322670.66832,172.35,74692,24000,NIFTY,322670.66832,SR,23547.75,2745666,OPTIDXNIFTY02-06-2026PE24000,OPTIDX,-30.91
-17947,30-Jun-2026,Stock Futures,215016,1168,-,1.25,442212.9054,1153.6,232963,0,INFY,442212.9054,SR,1156.4,93435,FUTSTKINFY30-06-2026XX0,FUTSTK,-7.7
-12844,02-Jun-2026,Index Options,13839,219.75,Put,106.24,236659.32851,106.55,26683,23850,NIFTY,236659.32851,SR,23547.75,3208418,OPTIDXNIFTY02-06-2026PE23850,OPTIDX,-48.14
-12729,02-Jun-2026,Index Options,12845,290,Put,95.95,228548.25745,148,25574,23950,NIFTY,228548.25745,SR,23547.75,2411279,OPTIDXNIFTY02-06-2026PE23950,OPTIDX,-49.77
-12464,30-Jun-2026,Stock Futures,50436,462.4,-,0.88,395567.89776,458.35,62900,0,COALINDIA,395567.89776,SR,458.3,62776,FUTSTKCOALINDIA30-06-2026XX0,FUTSTK,-19.82
-9460,02-Jun-2026,Index Options,11970,3.5,Put,52.17,568.08503,2.3,21430,22850,NIFTY,568.08503,SR,23547.75,333579,OPTIDXNIFTY02-06-2026PE22850,OPTIDX,-44.14
-8258,02-Jun-2026,Index Options,33813,4.15,Put,62.75,1184.14296,2.55,42071,22900,NIFTY,1184.14296,SR,23547.75,650628,OPTIDXNIFTY02-06-2026PE22900,OPTIDX,-19.63
-6555,30-Jun-2026,Stock Futures,33463,1987.4,-,3.03,176247.1106,1928.9,40018,0,HYUNDAI,176247.1106,SR,1982,32924,FUTSTKHYUNDAI30-06-2026XX0,FUTSTK,-16.38
-5517,02-Jun-2026,Index Options,11700,410.25,Put,77.29,81022.56857,231.4,17217,24100,NIFTY,81022.56857,SR,23547.75,517865,OPTIDXNIFTY02-06-2026PE24100,OPTIDX,-32.04
-5169,30-Jun-2026,Stock Futures,27408,251.15,-,0.2,65882.12051,250.65,32577,0,RVNL,65882.12051,SR,250.1,17415,FUTSTKRVNL30-06-2026XX0,FUTSTK,-15.87
-3233,02-Jun-2026,Index Options,56600,188.25,Put,114.77,358204.70453,87.65,59833,23800,NIFTY,358204.70453,SR,23547.75,5099326,OPTIDXNIFTY02-06-2026PE23800,OPTIDX,-5.4
-2669,30-Jun-2026,Stock Futures,23015,436.6,-,1.59,107996.42925,429.75,25684,0,JUBLFOOD,107996.42925,SR,430.2,19926,FUTSTKJUBLFOOD30-06-2026XX0,FUTSTK,-10.39
-2644,29-Dec-2026,Index Options,13775,318.2,Put,14.34,1073.29467,278.3,16420,22000,NIFTY,1073.29467,SR,23547.75,5831,OPTIDXNIFTY29-12-2026PE22000,OPTIDX,-16.1
-2363,02-Jun-2026,Index Options,6389,368.95,Put,81.3,62007.21995,203.5,8752,24050,NIFTY,62007.21995,SR,23547.75,468085,OPTIDXNIFTY02-06-2026PE24050,OPTIDX,-27
-1944,30-Jun-2026,Stock Options,7469,3.85,Call,120,2777.8047,1.75,9413,200,WIPRO,2777.8047,SR,204.1,24431,OPTSTKWIPRO30-06-2026CE200,OPTSTK,-20.65
-1805,30-Jun-2026,Stock Futures,23116,4082,-,2.88,40500.36247,3967.8,24921,0,LTM,40500.36247,SR,4079.8,6555,FUTSTKLTM30-06-2026XX0,FUTSTK,-7.24
-1752,30-Jun-2026,Stock Futures,14951,38605,-,2.04,74466.68828,37835,16703,0,POWERINDIA,74466.68828,SR,38340,7801,FUTSTKPOWERINDIA30-06-2026XX0,FUTSTK,-10.49
-1751,30-Jun-2026,Stock Futures,24611,1449,-,0.84,81545.1923,1436.9,26362,0,NESTLEIND,81545.1923,SR,1443,11341,FUTSTKNESTLEIND30-06-2026XX0,FUTSTK,-6.64
-1599,30-Jun-2026,Stock Options,2250,19.95,Call,11.14,1898.3812,17.95,3849,450,COALINDIA,1898.3812,SR,458.3,5901,OPTSTKCOALINDIA30-06-2026CE450,OPTSTK,-41.54
-1406,30-Jun-2026,Stock Futures,75883,4121,-,1.08,152996.44066,4077.1,77289,0,LT,152996.44066,SR,4090,21224,FUTSTKLT30-06-2026XX0,FUTSTK,-1.82
-1288,02-Jun-2026,Index Options,11418,1.4,Put,3.7,99.97448,1.35,12706,22400,NIFTY,99.97448,SR,23547.75,118313,OPTIDXNIFTY02-06-2026PE22400,OPTIDX,-10.14
-1260,25-Aug-2026,Index Options,1583,321.3,Put,25.85,909.14132,255.3,2843,23000,NIFTY,909.14132,SR,23547.75,5354,OPTIDXNIFTY25-08-2026PE23000,OPTIDX,-44.32
-1160,30-Jun-2026,Stock Futures,15730,451,-,0.74,23474.83875,447.7,16890,0,DABUR,23474.83875,SR,450,4191,FUTSTKDABUR30-06-2026XX0,FUTSTK,-6.87
-1147,30-Jun-2026,Index Options,1994,1369.65,Put,23.98,9291.2889,1104.75,3141,55200,BANKNIFTY,9291.2889,SR,54239.2,28059,OPTIDXBANKNIFTY30-06-2026PE55200,OPTIDX,-36.52
