symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
HFCL,EQ,211.44,8.66,   4.27,5,212.91,205.03,229.5,59.82,374.79685,792.3580205850001
OMNI,EQ,732.6,122.1,  20.00,20,732.6,593,732.6,176.25,102.08794,700.568279456
SMLMAH,EQ,5808,383,   7.06,10,5967.5,5410,5987.9,2719,5.17639,303.08954019699996
THANGAMAYL,EQ,4953,235.5,   4.99,5,4953,4611,7430,1890,5.55434,268.042450588
MTARTECH,BE,6628,315.5,   5.00,5,6628,6628,8714,1390.5,2.36644,156.8476432
E2E,EQ,598.65,28.5,   5.00,5,598.65,562.5,598.65,183.36,26.19172,154.55733972000002
SUDEEPPHRM,EQ,958.95,87.15,  10.00,10,958.95,801.4,958.95,524.05,16.67917,149.415340694
TEMBO,EQ,64.95,7.55,  13.15,20,68.85,58.95,83.7,43.35,171.12668,113.919030876
STLTECH,BE,634.65,30.2,   5.00,5,634.65,610,679.9,84.6,15.34737,97.00919103300001
DIACABS,BE,332.2,15.8,   4.99,5,332.2,309,342,115.57,20.13032,65.496009152
ELANTAS,EQ,11847.5,1974.5,  20.00,20,11847.5,10728,11847.5,8900,0.40039,45.788680477999996
AASTHA,EQ,92.09,8.37,  10.00,10,92.09,92.08,140.01,74.4,42.19184,38.850246272
IBULLSLTD,BE,29.05,1.38,   4.99,5,29.05,27.8,32.5,8.9,69.80998,20.161122224
RAMCOSYS,EQ,621.7,29.6,   5.00,5,621.7,600.75,967.5,342.1,3.24003,19.938820616999998
IZMO,EQ,1046.25,49.8,   5.00,5,1046.25,972.8,1374.7,350.05,1.60348,16.248383536000002
KECL,EQ,150.21,13.65,  10.00,10,150.21,136.8,150.21,75.47,10.82552,16.055328712
POWERICA,EQ,547.35,26.05,   5.00,5,547.35,523.05,676.95,365.1,2.68913,14.630480678
STYLEBAAZA,BE,291.15,13.85,   4.99,5,291.15,277.3,427,229.95,3.58034,10.385492238
UFBL,EQ,771.85,36.75,   5.00,5,771.85,771.85,771.85,172.34,1.30015,10.035207775
SUBEXLTD,BE,13.85,0.36,   2.67,5,14.16,13.5,14.58,6.61,48.72623,6.831417446
MSPL,EQ,35.89,1.7,   4.97,5,35.89,34.22,46.12,26.25,17.58898,6.2071510420000005
MON100,EQ,321.82,5.47,   1.73,20,321.82,321.82,342.55,197.81,1.72348,5.546503336
WAAREEINDO,EQ,329,15.65,   4.99,5,329,308,725,282.8,1.62364,5.235427179999999
VIVIDEL,ST,1313.4,62.5,   5.00,5,1313.4,1250,1429,556,0.2928,3.78889056
TECHERA,SM,165.8,7.85,   4.97,5,165.8,157.95,325.7,127.55,2.296,3.783808
HALDYNGL,BE,138,5.43,   4.10,5,139.19,127.5,139.19,85,2.54268,3.4979648759999997
VIVIANA,BE,725,22.35,   3.18,5,737.75,699,1162.5,565,0.46384,3.335658976
MAWANASUG,BE,117.4,2.05,   1.78,5,121.11,117.01,123.75,75.08,2.72149,3.267965192
TREJHARA,EQ,150.79,13.7,   9.99,10,150.79,142.49,284.85,128.4,2.12599,3.177717253
MAFANG,EQ,198.96,5.27,   2.72,20,198.96,198.96,208.38,149.74,1.39209,2.769702264
GANGAFORGE,BE,1.95,0.09,   4.84,5,1.95,1.87,3.29,1.59,134.83414,2.615782316
ONMOBILE,BE,73.39,3.49,   4.99,5,73.39,69.9,84,40.21,2.96691,2.156053497
CHEMCON,BE,197.31,4.02,   2.08,5,202.95,192,295,125,0.7953,1.5859077300000002
APTECHT,BE,98.77,4.7,   5.00,5,98.77,93.5,144.3,69.1,1.58831,1.5433608269999999
MASPTOP50,EQ,79.23,1.27,   1.63,20,79.23,79.23,82.78,60.33,1.91382,1.5163195859999998
SCANSTL,BE,65.54,3.12,   5.00,5,65.54,62.5,65.54,31.35,2.13837,1.380317835
TERASOFT,EQ,428.95,20.4,   4.99,5,428.95,406.85,598,282.8,0.30006,1.2611821859999999
BIRLACABLE,BE,235.93,11.23,   5.00,5,235.93,235.93,241,104,0.47389,1.118048677
SALSTEEL,EQ,59.79,2.84,   4.99,5,59.79,57,65.5,14.37,1.86647,1.0972977130000001
ACSTECH,EQ,44.33,2.11,   5.00,5,44.33,43,47.07,31.71,2.33914,1.03506945
OMAXAUTO,BE,190.44,9.06,   5.00,5,190.44,177,263.4,84.5,0.55683,1.033365114
AUTOIND,BE,94.61,4.5,   4.99,5,94.61,88.4,103.5,48.35,1.09112,1.01037712
TSC,SM,51.1,-0.85,  -1.64,10,57.1,51.1,79.3,25.25,1.76,0.991584
MAHKTECH,EQ,23.89,0.22,   0.93,20,23.89,23.89,35.59,21,3.94802,0.9431819779999999
RAMASTEEL,BE,4.65,0.22,   4.97,5,4.65,4.64,11.58,3.43,19.8123,0.9192907199999999
METALIC,ST,111.15,5.25,   4.96,5,111.15,106,111.15,81.4,0.832,0.9157824
PURPLEUTED,ST,325.3,15.45,   4.99,5,325.3,305,587.95,244.45,0.28,0.888468
UEL,EQ,223.2,20.29,  10.00,10,223.2,217,223.2,92.32,0.37659,0.83715957
SHETHJI,ST,162.9,7.75,   5.00,5,162.9,154.1,185,95.5,0.5,0.7871
PPAP,BE,297,14.1,   4.98,5,297,281,379.5,176,0.25107,0.7371666269999999
TECHNVISN,EQ,4848.6,440.7,  10.00,10,4848.6,4219.5,6198,3222.8,0.01494,0.687952638
GICL,EQ,18.98,0.72,   3.94,5,19.17,18.02,52.4,15.61,3.63243,0.686166027
OILCOUNTUB,BE,60.88,2.89,   4.98,5,60.88,57.65,97.7,35.65,1.05744,0.6379535519999999
RSDFIN,EQ,160.46,14.58,   9.99,10,160.46,147,160.46,65.6,0.39691,0.623029627
DCMSIL,BE,82.06,3.9,   4.99,5,82.06,77.4,105.27,49.5,0.7273,0.58322187
KRITINUT,EQ,89.15,8.1,   9.99,10,89.15,82.8,110.75,51.36,0.6529,0.57598838
MHLXMIRU,EQ,161.3,5.59,   3.59,5,163.49,156.6,244.65,105.53,0.29934,0.48124891799999997
PRITIKAUTO,BE,18.71,0.89,   4.99,5,18.71,17.2,20.99,10.41,2.43793,0.44760394800000003
ONYX,ST,48,0.7,   1.48,5,49.65,46.1,53.9,24.2,0.92,0.445556
KOTYARK,BE,38.46,1.83,   5.00,5,38.46,38.46,45.5,17.38,1.07385,0.41300271
BIKEWO,ST,71.25,3.35,   4.93,5,71.25,71,71.25,13.65,0.52,0.370344
SMARTLINK,BE,230,9.06,   4.10,5,231.98,223,231.98,103.5,0.15628,0.359584652
SADBHAV,EQ,8.99,0.42,   4.90,5,8.99,8.61,17.85,6.05,3.99143,0.356833842
KANORICHEM,BE,149.55,7.12,   5.00,5,149.55,142,164.6,56,0.2332,0.34383008
HITECHGEAR,BE,569.9,4.65,   0.82,5,593.5,560.05,897.45,521.25,0.05567,0.319428893
RELINFRA,BE,69.49,3.3,   4.99,5,69.49,69.49,303,60.04,0.45401,0.31549154900000004
PRESSTONIC,SM,29.7,2.7,  10.00,10,29.7,27.7,81.61,24,1.08,0.314604
AKANKSHA,ST,105.65,5,   4.97,5,105.65,105.65,111,57,0.29,0.306385
ABAN,BE,18.25,0.86,   4.95,5,18.25,16.56,52.14,12.89,1.66509,0.299216673
ZIMLAB,BE,114.48,5.45,   5.00,5,114.48,107,133.9,59.31,0.26802,0.298547478
SIGNORIA,ST,162.6,7.7,   4.97,5,162.6,160,162.6,53.1,0.17,0.27557
LYKALABS,BE,69.99,3.33,   5.00,5,69.99,66.66,112,44.1,0.38739,0.269391006
DCMNVL,BE,157.17,7.48,   5.00,5,157.17,151,197.99,95.6,0.16279,0.254082632
ASMS,BE,7.4,0.21,   2.92,5,7.54,7.05,17.6,6.9,3.02819,0.22075505099999998
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,107.02772,0.192649896
GREENLEAF,ST,112.35,5.35,   5.00,5,112.35,109,185.9,52.5,0.17,0.190332
MONQ50,EQ,142.52,2.1,   1.50,20,142.52,142.52,147.24,77.37,0.13126,0.187071752
PARASPETRO,EQ,2.61,0.1,   3.98,5,2.63,2.51,3.23,1.53,6.80265,0.17754916499999998
RHFL,BZ,1.92,0.06,   3.23,5,1.95,1.84,5.51,1.82,9.03009,0.17157171000000002
SIDDHIKA,SM,215.35,10.25,   5.00,5,215.35,208,250,180.65,0.065,0.1385345
VIPULLTD,BE,11.74,0.55,   4.92,5,11.74,11,18.6,7.38,1.05423,0.121447296
SHYAMDHANI,ST,59.25,2.55,   4.50,5,59.5,58,139.65,47,0.2,0.1183
NEPHROCARE,ST,68.8,3.25,   4.96,5,68.8,65,183,50.05,0.168,0.1141224
UNILEX,SM,32,5.3,  19.85,20,32,27.1,48.9,20.05,0.384,0.113856
UTKAL,SM,41.9,1.95,   4.88,5,41.9,41.85,66,22.6,0.24,0.100536
GVKPIL,BE,2.42,0,   0.00,2,2.46,2.4,4.06,2.32,4.04275,0.09783455
MMWL,BE,14.51,0.69,   4.99,5,14.51,13.75,16.34,9.02,0.6203,0.08969538
FORGEAUTO,SM,105.4,5,   4.98,5,105.4,105.4,172,68.45,0.084,0.088536
AKSHOPTFBR,BE,6.28,0.29,   4.84,5,6.28,6,9,3.82,1.34673,0.08376660600000001
