symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
GLASSWALL,EQ,257.82,42.97,  20.00,20,257.82,222.42,257.82,185.2,640.15769,1546.044837119
SUNSHINE,EQ,394,30.3,   8.33,10,400.05,350,524.95,326.25,29.10804,110.243790696
QPOWER,EQ,1494,71.1,   5.00,5,1494,1425,1570,581,7.28624,107.69864206400001
AXISCADES,EQ,1852.9,168.4,  10.00,10,1852.9,1699,2211,1063.3,4.43978,80.91943028
STYLEBAAZA,EQ,390,17.7,   4.75,5,390.9,369.45,447.1,229.95,14.09608,53.644042048
BODALCHEM,EQ,182.13,8.67,   5.00,5,182.13,173,189.68,42.81,23.62229,42.865007434
HEG,BE,225.8,10.75,   5.00,5,225.8,215.6,753.9,214.1,14.62653,32.887752705000004
NOVARTIND,EQ,2090,94.5,   4.74,10,2195,2013,2588.8,950,1.53168,32.553867216
SIGMAADV,BE,857.9,40.85,   5.00,5,857.9,800.1,867,140.1,2.92634,24.861892006
STLNETWORK,EQ,40.91,1.94,   4.98,5,40.91,39.28,40.91,15.75,58.30611,23.625635772
ATALREAL,EQ,15.88,1.44,   9.97,10,15.88,14.43,36.7,12.38,113.39363,17.315207300999997
BIRLACABLE,EQ,401.65,19.1,   4.99,5,401.65,383,411.95,104,4.31704,17.265138072
TBZ,EQ,574.85,27.35,   5.00,5,574.85,555.1,583.05,110.5,2.68358,15.313849269999999
ONIDA,EQ,32.17,-0.88,  -2.66,5,34.7,31.77,49.23,21.5,25.65482,8.655936268000001
KODYTECH,ST,1491,71,   5.00,5,1491,1371,1596,556.05,0.465,6.918177
WAAREEINDO,EQ,259.25,12.3,   4.98,5,259.25,244.5,725,241.1,1.7185,4.35244495
KSHITIJPOL,EQ,4.02,0.19,   4.96,5,4.02,4.01,7.2,1.88,96.56251,3.8721566509999996
VALIANTORG,BE,408.45,19.45,   5.00,5,408.45,389,414,195,0.79412,3.23723018
BHAGYANGR,EQ,446.5,21.25,   5.00,5,446.5,431,446.5,90,0.66357,2.9502322199999997
KAYA,BE,324.8,15.45,   4.99,5,324.8,311,487.9,224.01,0.8054,2.54321158
BHAGERIA,BE,318.85,15.15,   4.99,5,318.85,306.75,342,127.51,0.65522,2.082223638
ISFT,EQ,90.26,15.04,  19.99,20,90.26,76.34,119.07,54.05,2.26945,1.93130195
SALSTEEL,EQ,78.35,3.73,   5.00,5,78.35,75.87,86.25,26.1,2.43492,1.892176332
SBGLP,EQ,25.78,4.29,  19.96,20,25.78,22.99,40.9,18.35,6.84921,1.7602469699999999
TAURIAN,ST,492,22.5,   4.79,5,492.95,474,545.25,192,0.352,1.7192384
BGRENERGY,BE,243.45,11.59,   5.00,5,243.45,229.1,490.8,218,0.60904,1.472841432
RAMASTEEL,BE,4.11,0.19,   4.85,5,4.11,3.93,11.58,3.43,35.83514,1.458490198
QUINT,EQ,63.66,5.78,   9.99,10,63.66,63.66,63.66,33.45,2.16505,1.3782708300000002
SHREEDHAR,ST,153.35,7.25,   4.96,5,153.4,150,153.4,54.4,0.72,1.098792
