symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
POLICYBZR,43833,32174,11659,36.24,178441,103296.28767,102471743027,120122.70795,16826.42027,1765
NIFTY,9000464,7843641,1156823,14.75,60514214,594120.48917,91791221691226,3318223.36643,2724102.87726,23270
MAZDOCK,60679,52924,7755,14.65,63318,32474.67498,29914673368,36171.20866,3696.53368,2210
PNBHOUSING,25370,22133,3237,14.63,28144,35152.04023,17432752584,37478.51607,2326.47584,1103
FINNIFTY,21683,19069,2614,13.71,25806,2698.7544,39536227992,5612.43432,2913.67992,25318
NIFTYNXT50,1334,1177,157,13.34,1026,2067.2467,1641631088,2190.63259,123.38588,71144
SRF,38271,34405,3866,11.24,62537,20546.0116,30510006164,25184.67324,4638.66164,2536
ABB,32489,29628,2861,9.66,27297,20850.65806,22863268730,23693.47036,2842.8123,7130
MFSL,25110,23061,2049,8.89,40949,19659.61344,23611371748,22213.17092,2553.55748,1554
FEDERALBNK,58667,54229,4438,8.18,39413,40090.7795,29918393400,43304.3385,3213.559,332
TATAELXSI,40729,37679,3050,8.09,21709,8078.20862,8815366702,9017.18815,938.97952,3381
LTF,42463,39729,2734,6.88,30924,27111.43867,18897716092,30004.2621,2892.82342,302
CHOLAFIN,33427,31385,2042,6.51,17414,30421.34587,16816249312,32767.339,2345.99312,1764
PRESTIGE,24928,23533,1395,5.93,8004,10564.27312,4352491372,11107.88685,543.61372,1440
ATHERENERG,37855,35773,2082,5.82,29782,16332.39472,16441452007,18680.1648,2347.77007,1550
NYKAA,16285,15427,858,5.56,8978,20214.90218,7367249125,21011.61218,796.71,323
PREMIERENE,32201,30537,1664,5.45,19653,13863.88529,10558789293,15254.30822,1390.42293,880
NATIONALUM,50800,48227,2573,5.34,31185,12042.73856,20538768150,14536.67006,2493.9315,355
MAHABANK,13915,13220,695,5.26,9664,5901.01525,4743989705,6527.2623,626.24705,80
LICI,68553,65242,3311,5.07,30652,25220.25674,15099969192,27229.21866,2008.96192,400
PNB,51786,49758,2028,4.08,42312,47540.872,35789079360,52600.8656,5059.9936,116
NAM-INDIA,19511,18761,750,4,6263,8913.82162,3696731631,9241.63793,327.81631,1119
DELHIVERY,23394,22501,893,3.97,7422,12920.04228,5483235764,13571.24492,651.20264,425
TCS,261715,251987,9728,3.86,389534,145764.02515,183906024477,168640.51493,22876.48977,2190
BANKINDIA,28325,27305,1020,3.74,11417,16222.48628,6857330844,17113.37472,890.88844,138
UNOMINDA,16684,16093,591,3.67,8501,12825.29363,4470697880,13238.13243,412.8388,1205
BLUESTARCO,34264,33089,1175,3.55,21729,21993.26155,8785948388,23371.87043,1378.60888,1553
VEDL,121314,117265,4049,3.45,42568,7792.75052,12465332540,9849.46342,2056.7129,257
MOTILALOFS,13659,13205,454,3.44,8612,10900.44072,5773393903,11718.84475,818.40403,988
BANKNIFTY,1316619,1273421,43198,3.39,2788949,248260.47004,4722096457441,550480.33445,302219.86441,56055
DRREDDY,62255,60248,2007,3.33,53822,45550.99468,35163770675,48843.95143,3292.95675,1175
RADICO,13784,13345,439,3.29,6652,6120.30379,3880272831,6491.9821,371.67831,4380
LICHSGFIN,61917,59949,1968,3.28,25355,41866.2388,9935334160,43141.2804,1275.0416,545
TIINDIA,20690,20036,654,3.26,7207,5740.04966,3277100712,6092.05678,352.00712,2598
ALKEM,20539,19900,639,3.21,14473,14035.17665,8353650545,14875.9321,840.75545,5348
HAVELLS,41565,40324,1241,3.08,11463,9725.37045,5486959175,10405.6622,680.29175,1092
TECHM,59867,58156,1711,2.94,32681,42457.185,26938682256,45511.68756,3054.50256,1561
DIVISLAB,77399,75236,2163,2.87,54288,35589.4813,47394255330,40420.3346,4830.8533,9323
ASHOKLEY,63411,61639,1772,2.87,35687,27645.275,26548465600,31558.181,3912.906,158
CAMS,25105,24408,697,2.86,9059,7281.33854,4765616113,7688.59467,407.25613,714
BANKBARODA,86815,84654,2161,2.55,32327,25614.19809,20066434157,28129.97216,2515.77407,232
HCLTECH,113813,111007,2806,2.53,85124,38209.45564,39742824948,43314.02512,5104.56948,1258
WAAREEENER,74240,72431,1809,2.5,28960,16850.54346,11445949179,17925.96025,1075.41679,2473
BSE,165122,161101,4021,2.5,142670,72285.84326,89176405808,87800.90134,15515.05808,3259
SIEMENS,40164,39211,953,2.43,19889,14479.49132,12276379062,16245.48194,1765.99062,3763
LTM,51427,50210,1217,2.42,19147,15412.81758,11018988462,16985.7522,1572.93462,4265
GODFRYPHLP,11159,10901,258,2.37,2957,1813.69971,1453315756,1961.05728,147.35756,1943
HINDPETRO,34603,33826,777,2.3,7346,10232.58541,4360718126,10793.16717,560.58176,350
RELIANCE,638103,623843,14260,2.29,300524,119825.3301,181060602580,135371.2559,15545.9258,1243
GODREJPROP,60216,58871,1345,2.28,26578,18022.12886,13345202461,19853.96348,1831.83461,1678
ONGC,70689,69114,1575,2.28,49619,19832.9067,24726918442,21966.16612,2133.25942,232
COFORGE,77653,75943,1710,2.25,46340,26227.71936,37766973070,31368.53507,5140.8157,1793
BAJFINANCE,146695,143604,3091,2.15,65965,33767.01697,48374659837,40226.96535,6459.94837,1015
BAJAJ-AUTO,63211,61881,1330,2.15,35666,24261.31774,29184297959,26465.54733,2204.22959,11500
ICICIBANK,272036,266344,5692,2.14,106518,111586.9083,91654767624,119173.10454,7586.19624,1347
TITAN,58667,57483,1184,2.06,36647,23982.93817,29303651919,26460.48237,2477.54419,4841
COLPAL,41817,41012,805,1.96,22160,16685.22011,9909567857,17784.53869,1099.31857,1840
IRFC,43583,42753,830,1.94,10660,5901.98444,4173412572,6410.77566,508.79122,79
INDUSINDBK,76107,74669,1438,1.93,37559,43698.55063,21342826792,46195.04855,2496.49792,958
