changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
28836,16-Jun-2026,Index Options,64738,108.4,Call,9.61,23674.09443,98.9,35902,23500,NIFTY,23674.09443,RR,23242.1,394815,OPTIDXNIFTY16-06-2026CE23500,OPTIDX,80.32
25998,16-Jun-2026,Index Options,55048,252.1,Call,17.28,78457.66018,214.95,29050,23200,NIFTY,78457.66018,RR,23242.1,552093,OPTIDXNIFTY16-06-2026CE23200,OPTIDX,89.49
24345,16-Jun-2026,Index Options,49598,198.75,Call,18.06,38544.78401,168.35,25253,23300,NIFTY,38544.78401,RR,23242.1,346498,OPTIDXNIFTY16-06-2026CE23300,OPTIDX,96.4
16119,16-Jun-2026,Index Options,42705,149,Call,14.53,17220.48277,130.1,26586,23400,NIFTY,17220.48277,RR,23242.1,209979,OPTIDXNIFTY16-06-2026CE23400,OPTIDX,60.63
13448,16-Jun-2026,Index Options,18208,227.55,Call,18.67,26129.98778,191.75,4760,23250,NIFTY,26129.98778,RR,23242.1,202529,OPTIDXNIFTY16-06-2026CE23250,OPTIDX,282.52
10583,16-Jun-2026,Index Options,29904,76,Call,3.83,7232.46814,73.2,19321,23600,NIFTY,7232.46814,RR,23242.1,172003,OPTIDXNIFTY16-06-2026CE23600,OPTIDX,54.77
10447,30-Jun-2026,Stock Futures,678670,732.4,-,0.34,223508.40138,729.95,668223,0,HDFCBANK,223508.40138,RR,739.7,55647,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,1.56
8397,16-Jun-2026,Index Options,16430,398,Call,22.1,22071.50739,325.95,8033,23000,NIFTY,22071.50739,RR,23242.1,98598,OPTIDXNIFTY16-06-2026CE23000,OPTIDX,104.53
7663,16-Jun-2026,Index Options,11418,64.85,Call,3.18,2338.5882,62.85,3755,23650,NIFTY,2338.5882,RR,23242.1,66491,OPTIDXNIFTY16-06-2026CE23650,OPTIDX,204.07
5387,30-Jun-2026,Stock Futures,234374,1281.3,-,0.86,139872.90315,1270.4,228987,0,RELIANCE,139872.90315,RR,1272.3,21961,FUTSTKRELIANCE30-06-2026XX0,FUTSTK,2.35
5080,30-Jun-2026,Stock Options,21769,10.65,Call,8.67,1685.85483,9.8,16689,750,HDFCBANK,1685.85483,RR,739.7,31182,OPTSTKHDFCBANK30-06-2026CE750,OPTSTK,30.44
4413,30-Jun-2026,Index Futures,305668,23347,-,0.74,887004.7054,23174.6,301255,0,NIFTY,887004.7054,RR,23242.1,58686,FUTIDXNIFTY30-06-2026XX0,FUTIDX,1.46
4381,28-Jul-2026,Index Options,35840,161.7,Call,66.87,461.86927,96.9,31459,60000,BANKNIFTY,461.86927,RR,55194.5,11485,OPTIDXBANKNIFTY28-07-2026CE60000,OPTIDX,13.93
4265,16-Jun-2026,Index Options,8536,128,Call,13.02,6371.41876,113.25,4271,23450,NIFTY,6371.41876,RR,23242.1,91302,OPTIDXNIFTY16-06-2026CE23450,OPTIDX,99.86
4240,16-Jun-2026,Index Options,7748,173.05,Call,15.99,7185.54369,149.2,3508,23350,NIFTY,7185.54369,RR,23242.1,74593,OPTIDXNIFTY16-06-2026CE23350,OPTIDX,120.87
4160,30-Jun-2026,Index Options,18584,355,Call,11.72,7772.94821,317.75,14424,23300,NIFTY,7772.94821,RR,23242.1,36769,OPTIDXNIFTY30-06-2026CE23300,OPTIDX,28.84
3762,30-Jun-2026,Stock Futures,67853,200.61,-,0.44,53483.95552,199.74,64091,0,TATASTEEL,53483.95552,RR,203.49,9759,FUTSTKTATASTEEL30-06-2026XX0,FUTSTK,5.87
3671,16-Jun-2026,Index Options,7574,91.35,Call,6.53,2903.40991,85.75,3903,23550,NIFTY,2903.40991,RR,23242.1,57532,OPTIDXNIFTY16-06-2026CE23550,OPTIDX,94.06
3417,16-Jun-2026,Index Options,13268,321,Call,20.29,29071.91573,266.85,9851,23100,NIFTY,29071.91573,RR,23242.1,162877,OPTIDXNIFTY16-06-2026CE23100,OPTIDX,34.69
3067,28-Jul-2026,Stock Futures,26908,1288,-,0.82,30902.7952,1277.5,23841,0,RELIANCE,30902.7952,RR,1272.3,4834,FUTSTKRELIANCE28-07-2026XX0,FUTSTK,12.86
2632,30-Jun-2026,Stock Options,12626,14,Call,7.28,2571.77019,13.05,9994,740,HDFCBANK,2571.77019,RR,739.7,35886,OPTSTKHDFCBANK30-06-2026CE740,OPTSTK,26.34
2578,30-Jun-2026,Stock Options,4287,107.8,Call,122.73,1076.10633,48.4,1709,4550,INDIGO,1076.10633,RR,4531.7,8718,OPTSTKINDIGO30-06-2026CE4550,OPTSTK,150.85
2509,30-Jun-2026,Index Options,25437,960,Call,72.38,13793.45104,556.9,22928,55500,BANKNIFTY,13793.45104,RR,55194.5,56149,OPTIDXBANKNIFTY30-06-2026CE55500,OPTIDX,10.94
2284,29-Dec-2026,Index Options,9923,399.15,Call,0.13,1198.9692,398.65,7639,25500,NIFTY,1198.9692,RR,23242.1,4675,OPTIDXNIFTY29-12-2026CE25500,OPTIDX,29.9
2241,30-Jun-2026,Index Options,15399,413,Call,13.32,14395.90645,364.45,13158,23200,NIFTY,14395.90645,RR,23242.1,59169,OPTIDXNIFTY30-06-2026CE23200,OPTIDX,17.03
