symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
KAYNES,80994,64166,16828,26.23,123103,89044.48498,43807420356,100284.38854,11239.90356,4182
CIPLA,87255,70335,16920,24.06,380910,171515.31242,175477036732,201157.39224,29642.07982,1329
KALYANKJIL,72711,60225,12486,20.73,211579,101930.71702,81063554668,124572.34745,22641.63043,355
NIFTY,6581294,5478896,1102398,20.12,50911387,1389433.07399,78038949893676,5776916.29325,4387483.21926,23412
TVSMOTOR,74701,62927,11774,18.71,130915,100971.18365,74080134968,116232.96333,15261.77968,3523
COALINDIA,99602,85185,14417,16.92,137936,119370.96414,76105034527,130130.52691,10759.56277,459
TIINDIA,18877,16201,2676,16.52,29689,21240.23076,16273120410,24209.43486,2969.2041,2936
MANAPPURAM,27371,24110,3261,13.53,30260,52271.5689,23051668740,56813.2563,4541.6874,310
HYUNDAI,60458,53499,6959,13.01,32729,85258.9378,8173492929,86567.47709,1308.53929,1848
MFSL,34985,31247,3738,11.96,54757,41079.27124,33039264012,44784.87136,3705.60012,1603
KFINTECH,26822,24040,2782,11.57,13789,17623.45538,4206938800,18304.49338,681.038,833
BIOCON,33037,29633,3404,11.49,68132,69966.08675,64727684925,82135.811,12169.72425,416
MANKIND,29060,26081,2979,11.42,12031,24943.78155,4149692919,25802.83074,859.04919,2401
LODHA,46119,41408,4711,11.38,24693,16466.69095,7971874983,17538.85078,1072.15983,872
TATAPOWER,89117,80861,8256,10.21,178407,98767.90623,100104506471,113479.47094,14711.56471,405
PFC,79422,72074,7348,10.2,90664,88120.20425,45352240700,97778.47625,9658.272,445
UNOMINDA,15471,14062,1409,10.02,6248,15681.83204,2393500477,16112.69682,430.86477,1136
HINDZINC,64259,58409,5850,10.02,123504,77436.49144,95879193613,98126.85757,20690.36613,667
GODFRYPHLP,13255,12083,1172,9.7,16640,26056.72902,8600782118,28670.4152,2613.68618,2425
LICHSGFIN,48947,44699,4248,9.5,34789,47702.1952,15916772870,51077.1739,3374.9787,586
ASIANPAINT,98813,90329,8484,9.39,185778,96518.8662,113563430120,112965.3174,16446.4512,2615
EICHERMOT,59093,54113,4980,9.2,74315,64332.91258,46742418021,72692.24279,8359.33021,6972
ASHOKLEY,67512,61911,5601,9.05,48590,55285.0815,33767346700,61843.7985,6558.717,153
HINDPETRO,39723,36933,2790,7.55,66231,81910.65424,44668757927,92760.31851,10849.66427,390
ASTRAL,30784,28627,2157,7.53,15681,34553.05288,7305036582,35568.0437,1014.99082,1540
FEDERALBNK,60435,56399,4036,7.16,46019,75898.302,25872714200,79418.444,3520.142,279
MIDCPNIFTY,121458,113621,7837,6.9,186996,76898.69184,310992023942,111414.86126,34516.16942,14074
HCLTECH,253513,237902,15611,6.56,97352,109431.44466,29637443064,113095.8353,3664.39064,1145
DIVISLAB,40849,38446,2403,6.25,37315,24281.91492,23428291301,27780.42793,3498.51301,6820
AMBER,37696,35499,2197,6.19,18949,34813.1157,12939108291,37949.79861,3136.68291,8296
TATASTEEL,130459,123199,7260,5.89,153531,96669.37335,84311560107,113096.68067,16427.30732,219
GAIL,40561,38310,2251,5.88,17466,15759.94,7755787431,16858.11631,1098.17631,163
ALKEM,13453,12707,746,5.87,3640,5072.7761,2088321987,5273.68347,200.90737,5450
MUTHOOTFIN,25940,24522,1418,5.78,28198,53477.12691,22604117464,58658.37656,5181.24964,3525
ADANIPOWER,42651,40338,2313,5.73,33279,62850.19045,19923389200,67980.6437,5130.45325,214
NAUKRI,46803,44267,2536,5.73,11908,16334.47806,2706038670,16786.47726,451.9992,924
IREDA,26087,24684,1403,5.68,10097,13816.20738,3268094023,14485.52911,669.32173,128
TCS,434179,411678,22501,5.47,168816,96062.51137,59736814206,103630.87844,7568.36706,2274
PREMIERENE,28881,27386,1495,5.46,12002,23313.63587,4549859459,24290.15297,976.51709,969
CROMPTON,51487,48844,2643,5.41,44502,55348.65252,17820557154,59549.30406,4200.65154,284
POWERGRID,69954,66379,3575,5.39,59052,62309.28818,28566324364,66549.09182,4239.80364,302
SAMMAANCAP,33704,32066,1638,5.11,6487,23674.18062,1652541686,24002.46498,328.28436,139
HEROMOTOCO,65323,62217,3106,4.99,50405,33239.04487,36149708590,37815.25578,4576.2109,4995
NHPC,33501,31932,1569,4.91,12567,20178.76176,4474680448,20823.87024,645.10848,78
NAM-INDIA,10036,9574,462,4.83,6490,8454.67243,3558794037,8912.36281,457.69037,1061
TMPV,159930,152801,7129,4.67,47429,25310.83688,10817171616,27554.43304,2243.59616,336
SHRIRAMFIN,85399,81626,3773,4.62,42785,73559.72679,26766088214,77893.14893,4333.42214,920
RVNL,59692,57107,2585,4.53,20317,43526.82769,4751379613,44608.73257,1081.90488,286
TITAN,119706,114584,5122,4.47,218108,144383.45299,144322404227,164672.78276,20289.32977,4079
DRREDDY,76644,73445,3199,4.36,228134,175457.73262,166742903356,202865.45368,27407.72106,1269
COCHINSHIP,14681,14076,605,4.3,7582,10541.245,4234436328,11594.00828,1052.76328,1657
JUBLFOOD,43923,42122,1801,4.28,14891,41825.98375,4336449825,42688.2945,862.31075,450
WIPRO,198543,190524,8019,4.21,69890,70206.603,33516624900,74823.777,4617.174,187
DLF,79112,75943,3169,4.17,47947,23576.08329,20942978784,27765.09363,4189.01034,577
PAGEIND,23896,22939,957,4.17,5583,11636.26281,1878949253,12046.59285,410.33003,35400
INFY,381553,366308,15245,4.16,164148,140425.47496,62811601096,149295.28592,8869.81096,1123
HINDALCO,70594,67830,2764,4.07,92421,78127.35777,63229151034,92199.44811,14072.09034,1079
ABCAPITAL,23979,23057,922,4,9861,21907.36737,8770356320,23281.82057,1374.4532,343
CDSL,59957,57663,2294,3.98,31207,38581.02332,14595938101,41142.17934,2561.15601,1186
NESTLEIND,47048,45289,1759,3.88,19159,26419.71705,11585221685,27730.3839,1310.66685,1467
NMDC,69251,66798,2453,3.67,46992,50473.93162,24548333512,55710.92925,5236.99762,91
BHEL,90125,86975,3150,3.62,74580,108050.31667,69345897967,123211.46197,15161.1453,405
BAJFINANCE,143480,138680,4800,3.46,54007,71008.22272,30670508542,76729.15815,5720.93542,898
ADANIGREEN,64692,62535,2157,3.45,52339,79562.41176,35428777890,90015.39066,10452.9789,1364
LICI,34463,33326,1137,3.41,11635,14552.45316,5160719697,15295.30513,742.85197,788
VMM,8001,7746,255,3.29,1308,4616.55883,319553841,4702.47124,85.91241,119
UNITDSPR,51948,50321,1627,3.23,11460,13784.93448,4607453520,14443.38968,658.4552,1260
GRASIM,75058,72740,2318,3.19,17040,39282.98715,8804898270,40521.86985,1238.8827,2948
BANKNIFTY,1253664,1215741,37923,3.12,2912376,570571.49076,4738520031622,1051883.57698,481312.08622,53456
ANGELONE,26188,25408,780,3.07,11175,17274.177,7075889175,18579.44375,1305.26675,298
COLPAL,34777,33746,1031,3.06,8116,9520.92184,3040682510,10013.99694,493.0751,2133
TATAELXSI,46630,45249,1381,3.05,20919,18968.11044,6985321706,19988.9275,1020.81706,4036
MCX,40458,39288,1170,2.98,70483,163666.82603,127444612531,190627.01385,26960.18781,3200
AUROPHARMA,45760,44455,1305,2.94,14719,16358.11578,10736857307,18112.93885,1754.82307,1499
ICICIGI,20511,19929,582,2.92,6818,8608.62151,3232581566,8899.83718,291.21566,1800
TORNTPHARM,31298,30417,881,2.9,15100,22524.73572,6143674977,23317.4855,792.74977,4319
BHARTIARTL,217189,211102,6087,2.88,141939,155056.38631,107546532366,170037.94497,14981.55866,1781
ULTRACEMCO,89633,87121,2512,2.88,64293,44000.31211,33815808895,46799.25106,2798.93895,11599
LTF,35065,34095,970,2.84,10048,16113.12997,5056612402,16977.0915,863.96152,282
BAJAJHLDNG,9933,9660,273,2.83,2351,3158.07945,898260315,3246.2826,88.20315,9975
CUMMINSIND,26373,25658,715,2.79,12838,34396.61786,10244458342,36055.70128,1659.08342,5248
SUZLON,61306,59704,1602,2.68,26666,27822.08112,10326547956,30150.78743,2328.70631,53
DELHIVERY,22891,22296,595,2.67,9493,19132.44827,7560717340,20894.83292,1762.38465,464
RELIANCE,410741,400145,10596,2.65,211592,117961.8698,136702549855,134074.76835,16112.89855,1361
APOLLOHOSP,31915,31092,823,2.65,20009,25614.7021,18043383793,28827.29003,3212.58793,8040
PRESTIGE,19436,18945,491,2.59,7316,11605.53514,3555589810,12145.76325,540.2281,1362
KEI,19910,19410,500,2.58,28729,29593.38781,22426178836,33375.91367,3782.52586,4907
HAL,78384,76423,1961,2.57,57920,56480.43684,35788685007,63405.61191,6925.17507,4624
