symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
SAIL,SAILEQN,201.35,14.34,173466903,173466903,33893698177.17,176.09,08-Sep-2025,,202.35,112.4,25.26,176.31,201.31,202.35,176.31,2026-05-13 16:00:28
MTARTECH,MTARTECHEQN,6800,8.83,4519966,4519966,29800181037.66,6248.5,04-Aug-2023,,6969,1390.5,551.5,6200,6763.5,6969,6030.5,2026-05-13 16:00:28
DIXON,DIXONEQN,11129,9.78,2690187,2690187,29015953453.95,10138,16-Sep-2025,,18471,9600,991,10255,11124,11232,10158,2026-05-13 16:00:28
ICICIBANK,ICICIBANKEQN,1236.1,-0.34,19490295,19490295,24145551960.75,1240.3,12-Aug-2025,,1500,1187.6,-4.2,1238.3,1235.6,1249.2,1227.2,2026-05-13 16:00:28
VEDL,VEDLEQN,323.95,6.2,72680545,72680545,23134944278.95,305.05,30-Apr-2026,,795,268.7,18.9,311.95,323.35,325.5,308.8,2026-05-13 16:00:28
JINDRILL,JINDRILLEQN,629,10,35149589,35149589,22592046833.86,571.8,14-Aug-2025,,759.9,440.1,57.2,589.95,643.1,686.15,586.3,2026-05-13 16:00:28
HDFCBANK,HDFCBANKEQN,749.15,-0.17,28960919,28960919,21806123961.05,750.45,19-Jun-2026,,1020.5,726.65,-1.3,752,749.6,759.95,747.35,2026-05-13 16:00:28
SILVERBEES,SILVERBEESEQN,269.9,7.1,73426411,73426411,19657718752.92,252.01,,,360,90.75,17.89,262.1,269.42,274.8,262.1,2026-05-13 16:00:28
GROWW,GROWWEQN,188.8,3.12,102264541,102264541,19466055379.35,183.09,,,227.2,112,5.71,185,188.41,194.61,184.56,2026-05-13 16:00:28
RELIANCE,RELIANCEEQN,1361.2,-0.21,13797989,13797989,18776717370.87,1364,14-Aug-2025,,1611.8,1290,-2.8,1361.4,1358.8,1372.4,1352.4,2026-05-13 16:00:28
IDEA,IDEAEQN,12.76,7.32,1473925447,1473925447,18541982123.26,11.89,20-Aug-2024,,12.96,6.12,0.87,12.18,12.83,12.96,12.04,2026-05-13 16:00:28
BHARTIARTL,BHARTIARTLEQN,1781.2,1.39,9825413,9825413,17500632619.08,1756.8,18-Jul-2025,,2174.5,1740.5,24.4,1740.5,1789.2,1798,1740.5,2026-05-13 16:00:28
SBIN,SBINEQN,971,-0.37,17584580,17584580,17101531587.4,974.6,15-May-2026,,1234.7,779.1,-3.6,978,970.1,981.2,961.2,2026-05-13 16:00:28
IIFL,IIFLEQN,462.5,3.77,35295553,35295553,16764681763.94,445.7,29-Jan-2026,,675,383,16.8,473,463.6,493.2,458.75,2026-05-13 16:00:28
KALYANKJIL,KALYANKJILEQN,355,-1.88,43617380,43617380,15261285088.2,361.8,04-Sep-2025,,617.7,340.1,-6.8,351,355.4,360.8,340.1,2026-05-13 16:00:28
MCX,MCXEQN,3200,1.37,4279384,4279384,13736137938.56,3156.9,02-Jan-2026,,3265,1155.7,43.1,3249,3204.2,3265,3131,2026-05-13 16:00:28
GOLDBEES,GOLDBEESEQN,131.8,5.77,103923323,103923323,13624347645.3,124.61,19-Dec-2019,,148.14,76.36,7.19,131.1,131.74,134.4,129.43,2026-05-13 16:00:28
BSE,BSEEQN,3892,1.04,3250454,3250454,12638642774.58,3851.9,23-May-2025,,3994,2021.5,40.1,3852.5,3888.8,3918,3847.2,2026-05-13 16:00:28
TEXRAIL,TEXRAILEQN,119.8,13.33,101924758,101924758,12172873847.94,105.71,15-Sep-2025,,189,78.05,14.09,115,120.2,124.73,113.16,2026-05-13 16:00:28
DRREDDY,DRREDDYEQN,1269.9,-0.01,9276074,9276074,11772729317.1,1270,10-Jul-2025,,1379.7,1143.9,-0.1,1245.6,1265.3,1303.8,1230,2026-05-13 16:00:28
