type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SR,NIFTY,Index Futures,26-May-2026,-,0,23481,23424.7,0.24,289010,292943,-3933,73616,1123725.01415,1123725.01415,23412.6,FUTIDXNIFTY26-05-2026XX0,FUTIDX,-1.34
SR,VEDL,Stock Options,26-May-2026,Call,310,19.75,9.15,115.85,2391,5803,-3412,17624,3044.19352,3044.19352,323.95,OPTSTKVEDL26-05-2026CE310,OPTSTK,-58.8
SR,DIXON,Stock Futures,26-May-2026,-,0,11170,10119,10.39,63109,66482,-3373,47123,253406.05303,253406.05303,11129,FUTSTKDIXON26-05-2026XX0,FUTSTK,-5.07
SR,VEDL,Stock Options,26-May-2026,Call,320,13.6,6.05,124.79,4284,6638,-2354,38661,4890.6165,4890.6165,323.95,OPTSTKVEDL26-05-2026CE320,OPTSTK,-35.46
SR,BANKNIFTY,Index Options,26-May-2026,Put,55500,2156.05,2077.85,3.76,9259,10726,-1467,3619,2051.22386,2051.22386,53456.15,OPTIDXBANKNIFTY26-05-2026PE55500,OPTIDX,-13.68
SR,HINDZINC,Stock Options,26-May-2026,Call,650,28.9,14.95,93.31,1605,2961,-1356,6056,2325.7311,2325.7311,667.2,OPTSTKHINDZINC26-05-2026CE650,OPTSTK,-45.8
SR,IDEA,Stock Options,26-May-2026,Call,12,1.02,0.4,155,4550,5820,-1270,12492,7500.07188,7500.07188,12.76,OPTSTKIDEA26-05-2026CE12,OPTSTK,-21.82
SR,IDEA,Stock Futures,26-May-2026,-,0,12.78,11.93,7.12,83820,85026,-1206,20659,186347.17555,186347.17555,12.76,FUTSTKIDEA26-05-2026XX0,FUTSTK,-1.42
SR,DIXON,Stock Options,26-May-2026,Call,10500,825.05,330.9,149.34,1441,2482,-1041,28977,6839.44131,6839.44131,11129,OPTSTKDIXON26-05-2026CE10500,OPTSTK,-41.94
SR,TATAPOWER,Stock Options,26-May-2026,Put,420,16.7,12.45,34.14,1547,2561,-1014,3598,981.85822,981.85822,405.85,OPTSTKTATAPOWER26-05-2026PE420,OPTSTK,-39.59
SR,VEDL,Stock Options,26-May-2026,Call,350,4,1.85,116.22,4922,5915,-993,18475,724.49712,724.49712,323.95,OPTSTKVEDL26-05-2026CE350,OPTSTK,-16.79
SR,VEDL,Stock Options,26-May-2026,Call,300,27.5,13.6,102.21,4014,4972,-958,6577,1660.95558,1660.95558,323.95,OPTSTKVEDL26-05-2026CE300,OPTSTK,-19.27
SR,ASIANPAINT,Stock Options,26-May-2026,Call,2700,21.8,5.95,266.39,1820,2766,-946,18778,1075.9794,1075.9794,2615,OPTSTKASIANPAINT26-05-2026CE2700,OPTSTK,-34.2
SR,OIL,Stock Options,26-May-2026,Call,500,18.55,12.4,49.6,1068,2008,-940,7544,1864.1224,1864.1224,505,OPTSTKOIL26-05-2026CE500,OPTSTK,-46.81
SR,ADANIENSOL,Stock Options,26-May-2026,Call,1400,28.8,26.25,9.71,1581,2500,-919,3879,792.56697,792.56697,1314.3,OPTSTKADANIENSOL26-05-2026CE1400,OPTSTK,-36.76
SR,BANKNIFTY,Index Options,26-May-2026,Put,56000,2558.1,2499.1,2.36,23123,24021,-898,4217,2982.10637,2982.10637,53456.15,OPTIDXBANKNIFTY26-05-2026PE56000,OPTIDX,-3.74
SR,BANKNIFTY,Index Options,26-May-2026,Put,54500,1415,1379.9,2.54,9396,10199,-803,17064,6483.15964,6483.15964,53456.15,OPTIDXBANKNIFTY26-05-2026PE54500,OPTIDX,-7.87
SR,DIXON,Stock Options,26-May-2026,Call,11500,267.6,110.6,141.95,4958,5736,-778,33227,3328.18245,3328.18245,11129,OPTSTKDIXON26-05-2026CE11500,OPTSTK,-13.56
SR,IDEA,Stock Options,26-May-2026,Call,11,1.86,1.07,73.83,2817,3579,-762,2898,3459.14698,3459.14698,12.76,OPTSTKIDEA26-05-2026CE11,OPTSTK,-21.29
SR,ITC,Stock Futures,26-May-2026,-,0,305,301.75,1.08,95912,96588,-676,8553,41683.9008,41683.9008,304.8,FUTSTKITC26-05-2026XX0,FUTSTK,-0.7
SR,DIXON,Stock Options,26-May-2026,Call,11000,498.15,191.8,159.72,3985,4649,-664,54628,9313.80086,9313.80086,11129,OPTSTKDIXON26-05-2026CE11000,OPTSTK,-14.28
SR,SUNPHARMA,Stock Options,26-May-2026,Put,1860,48.95,38.8,26.16,1660,2246,-586,2383,359.72576,359.72576,1823.6,OPTSTKSUNPHARMA26-05-2026PE1860,OPTSTK,-26.09
SR,BSE,Stock Options,26-May-2026,Call,3600,329,283.6,16.01,1744,2330,-586,826,935.8167,935.8167,3892,OPTSTKBSE26-05-2026CE3600,OPTSTK,-25.15
SR,NMDC,Stock Options,26-May-2026,Call,90,3.49,1.21,188.43,1967,2541,-574,6713,1218.91297,1218.91297,91.19,OPTSTKNMDC26-05-2026CE90,OPTSTK,-22.59
SR,COFORGE,Stock Options,26-May-2026,Put,1240,13.65,11.1,22.97,1425,1978,-553,1625,77.63437,77.63437,1295.5,OPTSTKCOFORGE26-05-2026PE1240,OPTSTK,-27.96
