symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
JINDRILL,EQ,629,57.2,  10.00,20,686.15,586.3,759.9,440.1,351.49589,2259.204683386
JARO,EQ,491.45,81.9,  20.00,20,491.45,412,890,383.5,46.59229,216.17424791300002
CONFIPET,EQ,62.54,5.68,   9.99,10,62.54,56.2,63.69,28.06,97.5025,59.31077075
PARACABLES,EQ,59.64,5.42,  10.00,10,59.64,55.1,62.75,28.3,82.89775,48.321098475
MON100,EQ,327.16,3.79,   1.17,20,327.16,320,327.16,168.15,14.00312,45.81120708
GVPIL,BE,704.85,33.55,   5.00,5,704.85,645.1,704.85,225.11,4.00212,27.645444324
AQYLON,EQ,54.07,2.57,   4.99,5,54.07,51.4,224.7,39.26,40.54948,21.766960863999998
ANTELOPUS,EQ,755.3,35.95,   5.00,5,755.3,728.05,767.95,357,2.39,17.926912
MSPL,EQ,40.81,0.23,   0.57,5,42.6,40.08,43.2,24.9,35.78561,14.926177931
MAFANG,EQ,194.18,1.78,   0.93,20,194.18,193,194.18,123.51,5.54072,10.757861951999999
BHAGYANGR,BE,336.6,16,   4.99,5,336.6,323.45,336.6,68.92,2.86351,9.589608639
KESORAMIND,EQ,13.61,0.64,   4.93,5,13.61,12.88,13.94,4.44,66.4014,8.9973897
VGL,EQ,62.99,4.45,   7.60,20,70.24,59.21,98.48,43.7,11.10481,7.124846096
MAHKTECH,EQ,24.96,0.21,   0.85,20,24.97,24.13,35.59,20.51,19.64647,4.903758912
SUBEXLTD,BE,11.35,0.38,   3.46,5,11.51,10.71,17.19,6.61,25.22962,2.840855212
SMARTLINK,EQ,178.18,29.69,  19.99,20,178.18,145.15,178.18,103.5,1.3901,2.3868017
WANBURY,BE,261.55,12.45,   5.00,5,261.55,249.1,329.7,161.5,0.69777,1.812318021
MONQ50,EQ,134.66,3.61,   2.75,20,134.66,134.32,134.66,69.76,1.09801,1.478470465
PURPLEUTED,SM,380,18.05,   4.99,5,380,345,587.95,218,0.37,1.346578
PANACHE,BE,380.7,18.1,   4.99,5,380.7,345,472.15,171.85,0.33016,1.2169367439999998
SACHEEROME,SM,352.85,16.8,   5.00,5,352.85,337.05,430.65,140.5,0.327,1.1437806
APEXECO,ST,190.95,9.05,   4.98,5,190.95,182.05,200,93.05,0.592,1.1249776
PSRAJ,SM,373,16,   4.48,5,374.85,350,374.85,131.95,0.285,1.052391
HILTON,EQ,21.9,-0.18,  -0.82,5,23.18,21.6,70.97,13.43,4.57672,1.016947184
MASPTOP50,EQ,80.46,0.57,   0.71,20,80.46,80.46,80.46,51.51,1.08016,0.8690967359999999
OSIAHYPER,BE,5.04,0.23,   4.78,5,5.05,4.58,33.08,3.19,17.01901,0.83393149
ABAN,BE,19.75,0.94,   5.00,5,19.75,18.9,61,14.72,4.0693,0.79229271
MANAKALUCO,EQ,35.69,3.24,   9.98,10,35.69,32.67,68.12,21.73,2.03475,0.698936625
BRANDMAN,ST,195.65,9.3,   4.99,5,195.65,186,243.8,109.35,0.336,0.6558384
VIJAYPD,ST,98.3,4.65,   4.97,5,98.3,95,114.5,35,0.6,0.58884
GRCL,SM,587.4,27.45,   4.90,5,587.9,560,587.9,306.65,0.0775,0.448074
ACL,EQ,58.68,2.79,   4.99,5,58.68,54.5,109.99,40.5,0.68025,0.38842275
SYSTMTXC,EQ,66.37,-0.8,  -1.19,5,70.52,66,177.9,51.89,0.54396,0.37413568799999997
AAKASH,BE,8.8,0.41,   4.89,5,8.8,8.6,13.79,7.06,3.53303,0.310553337
DSFCL,EQ,28.18,0.87,   3.19,5,28.67,27.31,52.5,17.28,0.98759,0.280574319
TIGERLOGS,BE,39.96,1.9,   4.99,5,39.96,37.3,56.69,22.9,0.61496,0.242232744
SEMAC,EQ,391.65,18.65,   5.00,5,391.65,376,568.9,205,0.06176,0.24084547200000003
KHAICHEM,BE,57.06,1.1,   1.97,5,58.75,56,135.8,42.92,0.41306,0.237261664
PRESSTONIC,ST,38.6,0.3,   0.78,5,40.2,37.75,121.19,28.2,0.488,0.191052
SAMAY,SM,43.45,2.05,   4.95,5,43.45,42.7,51.3,28.5,0.4,0.17292
ACCURACY,BE,5.72,0.27,   4.95,5,5.72,5.45,9.61,3.4,3.00103,0.17105871
KCEIL,ST,117.2,5.55,   4.97,5,117.2,112,388.05,90.85,0.135,0.1562625
OSWALAGRO,BE,48.75,2.32,   5.00,5,48.75,46.2,110.8,33.4,0.27348,0.131379792
VARDMNPOLY,BE,6.87,0.06,   0.88,5,7.15,6.7,13.74,5.1,1.88007,0.130100844
BYKE,BE,36.56,1.4,   3.98,5,36.91,34.15,100.8,26.25,0.30446,0.10875311200000001
FORGEAUTO,SM,98.7,4.7,   5.00,5,98.7,97.95,175.5,68.45,0.108,0.1060884
NORBTEAEXP,EQ,79.96,3.8,   4.99,5,79.96,75.67,99.35,30.5,0.12566,0.099547852
MDL,SM,56,9.3,  19.91,20,56,53.95,105,43,0.17,0.094163
MHHL,SM,41.95,2.95,   7.56,10,42.9,41.45,66,33.1,0.21,0.088095
TEJASCARGO,SM,370,11,   3.06,5,376.95,370,376.95,158,0.02,0.074786
AHLWEST,BE,534.15,25.4,   4.99,5,534.15,534.15,534.15,137,0.01089,0.058168935
GREENCHEF,SM,55.8,2.65,   4.99,5,55.8,55.7,74.05,40.4,0.08,0.044624
SGBJAN27,GB,15735.01,699.89,   4.66,10,16538.63,15087.74,18817.99,9000,0.00025,0.039363725
RAJRILTD,BE,20.46,0.1,   0.49,2,20.76,20,31.59,19.41,0.18419,0.038072073
SUVIDHAA,BE,2.91,0.06,   2.11,5,2.99,2.78,6.57,2.21,0.92657,0.027241158
UWCSL,SM,91.95,4.35,   4.97,5,91.95,83.5,159.85,83.5,0.03,0.026733
TRU,EQ,6.33,0,   0.00,5,6.64,6.27,20.84,4.55,0.34975,0.022209125
SANWARIA,BZ,0.23,0,   0.00,2,0.24,0.23,0.41,0.19,7.56776,0.017405848
HOMESFY,SM,115.5,5.5,   5.00,5,115.5,113.5,393.9,109.6,0.015,0.017217
ZENITHEXPO,EQ,215.4,10.25,   5.00,5,215.4,205,351.65,174,0.00573,0.012172239
WINSOME,BZ,2.04,0,   0.00,2,2.08,2.04,2.18,1.59,0.44816,0.009232096
DHTL,SM,48.6,2.3,   4.97,5,48.6,44.5,125.2,36.9,0.016,0.007448
BLUECHIP,EQ,1.89,0.03,   1.61,2,1.89,1.89,5.92,1.8,0.35519,0.006713091
MTEDUCARE,BE,1.63,0.07,   4.49,5,1.63,1.52,2.55,1.17,0.33959,0.0054673989999999995
ANSALAPI,BZ,4.27,0.08,   1.91,2,4.27,4.21,5.97,2.84,0.11297,0.0048125220000000005
ANKITMETAL,BZ,1.72,0.08,   4.88,5,1.72,1.58,2.54,1.29,0.16864,0.002850016
QUADPRO,SM,2.1,0.1,   5.00,5,2.1,2.1,4.65,1.85,0.12,0.00252
ABMINTLLTD,BE,41.58,1.98,   5.00,5,41.58,41.58,78.21,34,0.00156,0.0006486479999999999
IF3GPD,MF,1.1,0.1,  10.00,10,1.1,1.1,1.1,0.7,1e-05,1.1e-07
