symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
BRITANNIA,49676,35722,13954,39.06,139571,114612.08777,83052949787,120118.52315,5506.43537,5365
PREMIERENE,26382,19017,7365,38.73,67053,94813.95092,37483602253,98545.73345,3731.78253,1053
GODREJPROP,59791,45520,14271,31.35,40718,146691.97406,12574026666,147651.93573,959.96166,2035
MIDCPNIFTY,198795,152251,46544,30.57,558955,180255.74248,981756473055,204944.26304,24688.52055,14875
NIFTYNXT50,1566,1205,361,29.96,1302,2567.70419,2186864217,2599.47137,31.76717,73992
KOTAKBANK,172007,135885,36122,26.58,129372,431175.2118,61741710840,436180.0202,5004.8084,402
TORNTPHARM,53432,42284,11148,26.36,42144,124785.5409,13717372008,125616.19848,830.65758,4896
JSWSTEEL,100057,79361,20696,26.08,71724,406667.47801,22112826504,408277.23806,1609.76004,1293
AXISBANK,278546,221019,57527,26.03,181135,618631.71331,80974246718,624063.5555,5431.84218,1245
FINNIFTY,47239,37518,9721,25.91,175730,1677.85374,276861004767,7814.43141,6136.57767,26261
SHREECEM,30252,24231,6021,24.85,25816,82672.03652,7367083769,82884.49921,212.46269,24280
BHARTIARTL,231938,186953,44985,24.06,136212,600626.87325,67346310711,603829.64036,3202.76711,1946
PRESTIGE,27608,22527,5081,22.56,39782,93688.86028,19863563382,95914.1641,2225.30382,1631
ADANIENT,99417,81155,18262,22.5,61639,307138.84763,26853168506,309361.4165,2222.56886,2997
JSWENERGY,46120,37738,8382,22.21,42121,119623.32529,13297726887,120916.96416,1293.63887,544
TATACONSUM,59510,48833,10677,21.86,36562,110496.59852,10347602430,111253.13782,756.5393,1049
GLENMARK,55299,45460,9839,21.64,41141,172105.60938,18748116600,173807.35038,1701.741,2317
FEDERALBNK,67608,55614,11994,21.57,49151,243400.155,20046734575,245282.25075,1882.09575,361
EICHERMOT,87806,72244,15562,21.54,128995,164273.44077,89429217608,167052.41685,2778.97608,8010
UNITDSPR,36757,30374,6383,21.01,39511,86822.943,16031641576,88173.83876,1350.89576,1556
CHOLAFIN,43635,36066,7569,20.99,31317,160485.54206,21072590956,161757.70162,1272.15956,1862
CUMMINSIND,49416,41051,8365,20.38,51241,159147.08042,37855448032,161057.76074,1910.68032,5107
INDHOTEL,42805,35608,7197,20.21,22000,86328.4671,7572454300,86818.4101,489.943,730
UNOMINDA,21221,17697,3524,19.91,13156,54740.70706,3702640408,54955.39115,214.68408,1265
MFSL,39110,32648,6462,19.79,30586,92946.37896,10169525056,93697.46952,751.09056,1585
COALINDIA,132847,111872,20975,18.75,82529,206674.15383,25162857751,210133.91884,3459.76501,405
HYUNDAI,32986,27911,5075,18.18,30799,72151.96791,11850294838,73264.12629,1112.15838,2218
AMBUJACEM,120964,102464,18500,18.06,82861,248009.47224,16898720352,249616.59576,1607.12352,414
RADICO,16152,13689,2463,17.99,20364,37633.89426,10676792559,38151.26985,517.37559,4639
GVT&D,54103,45881,8222,17.92,122727,104403.53132,54756951575,108924.54707,4521.01575,4127
IOC,58466,49591,8875,17.9,31350,111284.16975,10125367102,112833.7314,1549.56165,135
CANBK,96695,82066,14629,17.83,37132,212480.93677,11515674960,213720.46762,1239.53085,129
COCHINSHIP,31007,26363,4644,17.62,37921,81151.57908,14594839932,82423.3384,1271.75932,1480
SBILIFE,38317,32608,5709,17.51,24693,70237.66143,9790844478,70742.85622,505.19478,1792
BAJFINANCE,175440,149357,26083,17.46,109896,415634.33235,49505726715,419891.8995,4257.56715,1095
