changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-7674,25-Aug-2026,Stock Futures,72948,2298.8,-,0.06,206467.75577,2297.4,80622,0,TCS,206467.75577,SR,2302,39939,FUTSTKTCS25-08-2026XX0,FUTSTK,-9.52
-4922,25-Aug-2026,Stock Futures,27157,279.3,-,4.04,58033.10205,268.45,32079,0,VEDL,58033.10205,SR,279,18270,FUTSTKVEDL25-08-2026XX0,FUTSTK,-15.34
-4810,25-Aug-2026,Index Options,23866,1719.6,Put,0.82,8718.06515,1705.55,28676,26000,NIFTY,8718.06515,SR,24252,7829,OPTIDXNIFTY25-08-2026PE26000,OPTIDX,-16.77
-4749,25-Aug-2026,Stock Futures,18036,2685,-,0.13,58120.36672,2681.5,22785,0,WAAREEENER,58120.36672,SR,2678.2,12287,FUTSTKWAAREEENER25-08-2026XX0,FUTSTK,-20.84
-4164,25-Aug-2026,Stock Futures,10451,1395.8,-,3.17,79921.8603,1352.9,14615,0,CDSL,79921.8603,SR,1388.9,12165,FUTSTKCDSL25-08-2026XX0,FUTSTK,-28.49
-4093,25-Aug-2026,Stock Options,1557,44.35,Call,114.77,2821.14945,20.65,5650,3000,MUTHOOTFIN,2821.14945,SR,3022,20949,OPTSTKMUTHOOTFIN25-08-2026CE3000,OPTSTK,-72.44
-3823,25-Aug-2026,Index Options,57762,229.5,Put,0.59,44791.81148,228.15,61585,24500,NIFTY,44791.81148,SR,24252,303410,OPTIDXNIFTY25-08-2026PE24500,OPTIDX,-6.21
-2876,25-Aug-2026,Stock Futures,11940,1357,-,2.93,45219.6206,1318.4,14816,0,BDL,45219.6206,SR,1359,7851,FUTSTKBDL25-08-2026XX0,FUTSTK,-19.41
-2554,25-Aug-2026,Stock Options,26307,1.65,Call,6.45,1353.76098,1.55,28861,740,HDFCBANK,1353.76098,SR,726.95,90948,OPTSTKHDFCBANK25-08-2026CE740,OPTSTK,-8.85
-2550,25-Aug-2026,Stock Options,5617,10.75,Call,13.76,1132.32892,9.45,8167,720,HDFCBANK,1132.32892,SR,726.95,13349,OPTSTKHDFCBANK25-08-2026CE720,OPTSTK,-31.22
-2380,25-Aug-2026,Stock Futures,47494,413.7,-,0.32,124018.96056,412.4,49874,0,AMBUJACEM,124018.96056,SR,414.5,25001,FUTSTKAMBUJACEM25-08-2026XX0,FUTSTK,-4.77
-2310,25-Aug-2026,Stock Futures,17086,272.3,-,2.52,69461.09832,265.6,19396,0,POWERGRID,69461.09832,SR,272.4,13413,FUTSTKPOWERGRID25-08-2026XX0,FUTSTK,-11.91
-2209,25-Aug-2026,Index Options,5022,490.95,Call,1.16,8136.85969,485.3,7231,57300,BANKNIFTY,8136.85969,SR,57761.95,49291,OPTIDXBANKNIFTY25-08-2026CE57300,OPTIDX,-30.55
-2208,25-Aug-2026,Stock Futures,30748,1313,-,0.4,108066.042,1307.8,32956,0,ADANIGREEN,108066.042,SR,1320,13668,FUTSTKADANIGREEN25-08-2026XX0,FUTSTK,-6.7
-2100,25-Aug-2026,Stock Futures,10211,518.05,-,2.97,40817.9005,503.1,12311,0,ICICIPRULI,40817.9005,SR,515,8600,FUTSTKICICIPRULI25-08-2026XX0,FUTSTK,-17.06
-2033,25-Aug-2026,Stock Futures,22799,283.05,-,0.96,83451.2963,280.35,24832,0,SWIGGY,83451.2963,SR,282.5,16233,FUTSTKSWIGGY25-08-2026XX0,FUTSTK,-8.19
-2016,25-Aug-2026,Index Options,18738,748,Call,4.17,7979.4738,718.05,20754,57000,BANKNIFTY,7979.4738,SR,57761.95,34120,OPTIDXBANKNIFTY25-08-2026CE57000,OPTIDX,-9.71
-1875,25-Aug-2026,Stock Futures,12567,507.8,-,0.18,45753.19462,506.9,14442,0,JUBLFOOD,45753.19462,SR,506.75,7239,FUTSTKJUBLFOOD25-08-2026XX0,FUTSTK,-12.98
-1783,25-Aug-2026,Stock Futures,9688,3717,-,0.96,30269.09148,3681.5,11471,0,TATAELXSI,30269.09148,SR,3708,6561,FUTSTKTATAELXSI25-08-2026XX0,FUTSTK,-15.54
-1754,25-Aug-2026,Stock Futures,15463,1132,-,1.06,91321.70355,1120.1,17217,0,SHRIRAMFIN,91321.70355,SR,1130,9780,FUTSTKSHRIRAMFIN25-08-2026XX0,FUTSTK,-10.19
-1751,25-Aug-2026,Stock Futures,9029,7355,-,0.95,40373.60405,7285.5,10780,0,AMBER,40373.60405,SR,7350,5485,FUTSTKAMBER25-08-2026XX0,FUTSTK,-16.24
-1704,25-Aug-2026,Stock Futures,15303,2582,-,0.01,34328.42908,2581.8,17007,0,SRF,34328.42908,SR,2571.9,6634,FUTSTKSRF25-08-2026XX0,FUTSTK,-10.02
-1618,25-Aug-2026,Stock Options,1620,2.85,Call,26.67,940.3632,2.25,3238,400,KOTAKBANK,940.3632,SR,402.8,11784,OPTSTKKOTAKBANK25-08-2026CE400,OPTSTK,-49.97
-1606,25-Aug-2026,Stock Options,1269,430.55,Call,138.73,1192.44313,180.35,2875,34000,POWERINDIA,1192.44313,SR,34190,10819,OPTSTKPOWERINDIA25-08-2026CE34000,OPTSTK,-55.86
-1605,25-Aug-2026,Stock Options,3072,3.15,Call,61.54,546.73742,1.95,4677,1400,BDL,546.73742,SR,1359,29105,OPTSTKBDL25-08-2026CE1400,OPTSTK,-34.32
