changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-13581,25-Aug-2026,Stock Futures,132182,1122.5,-,-0.94,221741.78744,1133.1,145763,0,INFY,221741.78744,SS,1121,49151,FUTSTKINFY25-08-2026XX0,FUTSTK,-9.32
-11876,25-Aug-2026,Index Options,44447,2.8,Call,-37.78,69.66897,4.5,56323,60000,BANKNIFTY,69.66897,SS,57761.95,78722,OPTIDXBANKNIFTY25-08-2026CE60000,OPTIDX,-21.09
-11561,25-Aug-2026,Index Options,60025,0.9,Put,-14.29,51.05724,1.05,71586,22000,NIFTY,51.05724,SS,24252,98187,OPTIDXNIFTY25-08-2026PE22000,OPTIDX,-16.15
-11413,25-Aug-2026,Index Options,104837,2.95,Call,-28.92,1247.86733,4.15,116250,24700,NIFTY,1247.86733,SS,24252,562990,OPTIDXNIFTY25-08-2026CE24700,OPTIDX,-9.82
-9924,25-Aug-2026,Index Options,114468,4.1,Put,-38.35,2059.78032,6.65,124392,23800,NIFTY,2059.78032,SS,24252,660186,OPTIDXNIFTY25-08-2026PE23800,OPTIDX,-7.98
-9312,25-Aug-2026,Index Options,48875,4.75,Put,-41.72,1585.45858,8.15,58187,23850,NIFTY,1585.45858,SS,24252,418382,OPTIDXNIFTY25-08-2026PE23850,OPTIDX,-16
-9246,25-Aug-2026,Stock Options,13902,3.95,Call,-3.66,2107.77567,4.1,23148,730,HDFCBANK,2107.77567,SS,726.95,59829,OPTSTKHDFCBANK25-08-2026CE730,OPTSTK,-39.94
-9028,25-Aug-2026,Index Options,14809,1.4,Put,-9.68,72.77284,1.55,23837,22700,NIFTY,72.77284,SS,24252,79403,OPTIDXNIFTY25-08-2026PE22700,OPTIDX,-37.87
-8528,25-Aug-2026,Index Options,79139,2.6,Put,-28.77,973.26122,3.65,87667,23600,NIFTY,973.26122,SS,24252,487728,OPTIDXNIFTY25-08-2026PE23600,OPTIDX,-9.73
-8389,25-Aug-2026,Stock Futures,52946,244.55,-,-0.31,97854.81545,245.3,61335,0,JIOFIN,97854.81545,SS,244,17003,FUTSTKJIOFIN25-08-2026XX0,FUTSTK,-13.68
-6116,25-Aug-2026,Stock Futures,18148,46.59,-,-1.31,65634.7938,47.21,24264,0,SUZLON,65634.7938,SS,46.71,11010,FUTSTKSUZLON25-08-2026XX0,FUTSTK,-25.21
-5637,25-Aug-2026,Stock Futures,23194,346,-,-0.87,38005.46453,349.05,28831,0,PATANJALI,38005.46453,SS,348,10135,FUTSTKPATANJALI25-08-2026XX0,FUTSTK,-19.55
-5202,25-Aug-2026,Stock Futures,35072,180.75,-,-0.58,103253.3568,181.8,40274,0,WIPRO,103253.3568,SS,180.79,19008,FUTSTKWIPRO25-08-2026XX0,FUTSTK,-12.92
-4866,25-Aug-2026,Stock Futures,18089,495,-,-0.7,45440.999,498.5,22955,0,LICHSGFIN,45440.999,SS,497,9193,FUTSTKLICHSGFIN25-08-2026XX0,FUTSTK,-21.2
-4519,25-Aug-2026,Index Options,44527,46.5,Put,-45.96,3306.25752,86.05,49046,57000,BANKNIFTY,3306.25752,SS,57761.95,202813,OPTIDXBANKNIFTY25-08-2026PE57000,OPTIDX,-9.21
-4311,25-Aug-2026,Index Options,42731,203.65,Call,-9.43,63550.6567,224.85,47042,24100,NIFTY,63550.6567,SS,24252,456252,OPTIDXNIFTY25-08-2026CE24100,OPTIDX,-9.16
-4190,25-Aug-2026,Stock Options,27313,0.75,Call,-6.25,425.49884,0.8,31503,750,HDFCBANK,425.49884,SS,726.95,61756,OPTSTKHDFCBANK25-08-2026CE750,OPTSTK,-13.3
-3847,25-Aug-2026,Stock Futures,40666,1304.1,-,-1.76,130641.13488,1327.4,44513,0,HCLTECH,130641.13488,SS,1302.5,24812,FUTSTKHCLTECH25-08-2026XX0,FUTSTK,-8.64
-3794,25-Aug-2026,Stock Futures,57014,269.3,-,-0.55,85679.93925,270.8,60808,0,ITC,85679.93925,SS,269.4,18420,FUTSTKITC25-08-2026XX0,FUTSTK,-6.24
-3712,25-Aug-2026,Stock Futures,11215,2550.1,-,-0.89,38009.40774,2573.1,14927,0,MAZDOCK,38009.40774,SS,2552,6573,FUTSTKMAZDOCK25-08-2026XX0,FUTSTK,-24.87
-3585,25-Aug-2026,Index Options,13196,292.1,Call,-2.26,28441.67499,298.85,16781,57600,BANKNIFTY,28441.67499,SS,57761.95,285473,OPTIDXBANKNIFTY25-08-2026CE57600,OPTIDX,-21.36
-3516,25-Aug-2026,Stock Futures,27638,2918,-,-1.91,113391.684,2974.7,31154,0,TRENT,113391.684,SS,2924,17150,FUTSTKTRENT25-08-2026XX0,FUTSTK,-11.29
-3365,01-Sep-2026,Index Options,4093,7.95,Call,-2.45,98.8502,8.15,7458,24950,NIFTY,98.8502,SS,24252,20468,OPTIDXNIFTY01-09-2026CE24950,OPTIDX,-45.12
-3128,25-Aug-2026,Stock Futures,9044,114.16,-,-0.36,31969.13767,114.57,12172,0,IREDA,31969.13767,SS,115,6166,FUTSTKIREDA25-08-2026XX0,FUTSTK,-25.7
-3027,25-Aug-2026,Index Options,18114,1.3,Call,-16.13,112.14886,1.55,21141,24950,NIFTY,112.14886,SS,24252,109896,OPTIDXNIFTY25-08-2026CE24950,OPTIDX,-14.32
