symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
KRONOX,EQ,212.4,26.21,  14.08,20,223.42,191,223.42,96,243.28555,508.80739926999996
QUADFUTURE,EQ,405.35,67.55,  20.00,20,405.35,339,502.4,248.55,75.04777,290.855137412
FCL,EQ,47.9,4.35,   9.99,10,47.9,43.43,47.9,19.1,344.86545,159.81064953
SHANTIGEAR,EQ,464.25,77.35,  19.99,20,464.25,395,598.9,384,19.72065,88.8218076
RHETAN,EQ,24.23,2.2,   9.99,10,24.23,20.61,34.87,20.32,386.09598,88.454589018
ATLANTAELE,EQ,1852.9,164.3,   9.73,10,1857.4,1700,2152.6,707.6,4.02945,72.95238636
SIGMAADV,EQ,685.9,21.45,   3.23,5,697.65,657.5,721.5,115.98,6.80477,46.550070616
BLUSPRING,EQ,129.75,11.79,   9.99,10,129.75,117.72,131.82,43.98,25.49295,32.572342215
INDOTECH,EQ,3895,167.2,   4.49,5,3914.1,3771,3976.8,1100,0.59896,23.211436984
SUDEEPPHRM,EQ,1108,0.2,   0.02,5,1163.15,1102.5,1180,524.05,1.74522,19.740357942
ANAWIL,ST,465.15,22.15,   5.00,5,465.15,445,465.15,313.2,3.068,14.1612744
ORIRAIL,EQ,116.6,12.97,  12.52,20,124.35,104.25,124.35,102.8,11.42227,13.706724
GSMFOILS,SM,92.25,4.35,   4.95,5,92.25,84.05,293.85,79.7,15.04,13.548032
DEEDEV,EQ,646,23.75,   3.82,5,653.35,625,760,183,1.84335,11.889791834999999
MON100,EQ,330.51,-0.48,  -0.15,20,330.51,330,342.55,200.21,3.46898,11.4649789
AQYLON,EQ,25.28,1.2,   4.98,5,25.28,24.11,224.7,20.87,32.30721,8.144647640999999
BODALCHEM,BE,79.09,3.76,   4.99,5,79.09,76,81.9,42.81,8.74733,6.871027715
MYSORPETRO,EQ,161.21,-4.28,  -2.59,10,182.03,161.21,182.03,111,3.58902,6.237357858
AMANTA,BE,195.83,9.32,   5.00,5,195.83,186,195.83,92,2.54898,4.952413242
TIL,BE,243.15,11.55,   4.99,5,243.15,230.1,371.95,161.25,1.83106,4.398572332
HAPPY,SM,88,10.3,  13.26,20,93.2,81,93.2,57,4.74,4.168356
GANESHBE,BE,123.96,5.9,   5.00,5,123.96,120.6,129.99,68.4,3.14459,3.892687961
VALIANTLAB,EQ,95.5,3.84,   4.19,5,96.24,90.94,96.24,49.51,3.60356,3.421219864
KAMDHENU,BE,35.34,1.68,   4.99,5,35.34,33.65,37.06,16.15,9.16494,3.2113949760000002
FRESHARA,ST,408,19.05,   4.90,5,408.35,399,408.35,130,0.726,2.9482134
GATECH,BE,0.91,0.04,   4.60,5,0.91,0.9,0.93,0.4,298.22071,2.68398639
TIRUPATIFL,BE,69.69,3.31,   4.99,5,69.69,66,83.9,30.11,3.40515,2.3515965899999998
A2ZINFRA,EQ,15.3,0.11,   0.72,5,15.94,15.02,22.64,12,15.08726,2.350595108
PURPLEUTED,ST,411.2,19.55,   4.99,5,411.2,376.65,587.95,244.45,0.5525,2.2019335
NKIND,EQ,67.92,11.32,  20.00,20,67.92,58.1,87.78,54.54,3.27876,2.194474068
SILKFLEX,SM,210,10,   5.00,5,210,204.1,232.5,76,0.93,1.949745
VIRAT,EQ,401.7,66.95,  20.00,20,401.7,330,401.7,268.05,0.51714,1.9443946859999999
PRIZOR,ST,971.75,46.25,   5.00,5,971.75,940.1,971.75,216.65,0.188,1.8217764
SUPTANERY,EQ,8.77,1.46,  19.97,20,8.77,7.31,8.77,6.81,20.47504,1.764948448
KOTYARK,BE,38,1.73,   4.77,5,38.08,36.5,45.5,17.38,4.14158,1.56758803
NDL,EQ,2.71,0.45,  19.91,20,2.71,2.25,3.75,1.8,59.91494,1.563779934
MAFANG,EQ,206.78,1.38,   0.67,20,206.78,206.78,211.42,149.74,0.71981,1.488423118
CRSL,EQ,3.39,0.3,   9.71,10,3.39,3.2,3.39,1.72,42.65503,1.424678002
BLUEWATER,ST,445,16,   3.73,5,450.45,431.5,490.5,128,0.31,1.378291
BHADORA,ST,120.9,2.85,   2.41,5,123.95,113.5,128.85,49.5,1.068,1.2969792
SAMBANDAM,EQ,151.2,25.2,  20.00,20,151.2,141.06,151.2,97.7,0.81301,1.212685716
GAYAPROJ,BE,21.7,0.93,   4.48,5,21.8,20.55,26,8.21,5.22587,1.121994289
