symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ABINFRA,EQ,10.88,1.81,  19.96,20,10.88,9.09,23.56,8.82,64.96552,6.5420278640000005
EXXARO,EQ,7.68,1.28,  20.00,20,7.68,6.74,10.95,6,82.39025,6.31109315
PFOCUS,BE,239.27,11.39,   5.00,5,239.27,226,367,111.1,1.80211,4.251537912
UTSSAV,ST,315.7,15,   4.99,5,315.7,300.5,327.65,160.05,1.11,3.430899
PRIZOR,ST,872.05,41.5,   5.00,5,872.05,850,872.05,183.5,0.36,3.11976
STLNETWORK,BE,27.56,1.31,   4.99,5,27.56,26.79,35.4,15.75,9.06334,2.4896994980000002
MAFANG,EQ,185.96,-5.76,  -3.00,20,185.96,185.96,208.38,129.58,1.29669,2.411324724
RMDRIP,EQ,18.57,0.88,   4.97,5,18.57,17.76,72.22,14.81,10.62389,1.961170094
GEMAROMA,BE,171.75,8.17,   4.99,5,171.75,164.11,349.6,133,1.01356,1.7279170879999999
OCCLLTD,BE,129,6.14,   5.00,5,129,122,159.42,75.71,1.31651,1.6918470010000002
RMC,BE,301.6,12.9,   4.47,5,303.1,287.85,530,285,0.53217,1.6039071630000001
RELCHEMQ,EQ,143.05,23.84,  20.00,20,143.05,119.21,205,105.01,1.15569,1.582370748
PURPLEUTED,SM,382,1.75,   0.46,5,399.25,375,587.95,244.45,0.405,1.56006
UHTL,ST,103.7,4.9,   4.96,5,103.7,101,103.7,44,1.48,1.53106
OMAXAUTO,BE,227.05,10.81,   5.00,5,227.05,214.25,263.4,83.65,0.54429,1.210827534
TECHERA,SM,146.8,6.95,   4.97,5,146.8,141.5,325.7,127.55,0.824,1.1937288
FAZE3Q,EQ,545.3,25.95,   5.00,5,545.3,520.35,747.95,322.1,0.21728,1.18232912
MIRCELECTR,BE,37.53,1.78,   4.98,5,37.53,35.6,49.23,12.51,2.98178,1.1005749980000001
GJL,ST,136.3,1.7,   1.26,5,141.3,135.2,276.45,91.4,0.76,1.042948
GANESHIN,ST,93.75,4.45,   4.98,5,93.75,90,279.8,66.4,1.032,0.9619272
IEML,SM,45.45,2.15,   4.97,5,45.45,41.55,173.57,37.9,2.075,0.9285625
VISACHROME,BE,40,-0.85,  -2.08,5,42.89,39.71,73.68,27.05,2.2834,0.91655676
BIRLACABLE,BE,194.13,9.24,   5.00,5,194.13,187.9,241,104,0.46619,0.8994203669999999
ACSTECH,EQ,39.7,-0.1,  -0.25,5,41.79,39.16,42.2,31.71,2.07259,0.8338029570000001
GAYAPROJ,BE,21.94,0.96,   4.58,5,22.02,20.8,22.39,7.7,3.69116,0.800243488
SUBEXLTD,BE,10.51,0.5,   5.00,5,10.51,10.1,17.19,6.61,7.38891,0.761796621
PRIMECAB,ST,118,3,   2.61,5,120.75,113.2,136.7,70.4,0.624,0.7302672
SICALLOG,BE,83.49,3.97,   4.99,5,83.49,78.5,103.33,60.11,0.84881,0.696278843
PRAMARA,SM,140.3,3.55,   2.60,5,143.55,136,374.8,117.65,0.46,0.64676
KESORAMIND,BE,10.98,0.52,   4.97,5,10.98,10.5,14.26,4.55,5.48335,0.59000846
MONQ50,EQ,137.28,-3.32,  -2.36,20,137.28,137.28,147.03,71.26,0.42703,0.586226784
MASON,SM,138.1,23,  19.98,20,138.1,113.65,220,101.2,0.44,0.570856
DISHTV,BE,3.13,0.14,   4.68,5,3.13,2.96,6.54,1.82,17.46492,0.543159012
CORDSCABLE,BE,211.5,9.61,   4.76,5,211.98,202.2,259.4,127.01,0.25073,0.527059533
FROG,ST,178,5.85,   3.40,5,180.75,172.05,277,123.5,0.292,0.5231472
JKIPL,BE,102.61,4.88,   4.99,5,102.61,95.1,126.95,45.4,0.51073,0.5067463059999999
AKIKO,ST,258,12,   4.88,5,258.3,248,299.3,62,0.192,0.489408
NFPSAMPOOR,SM,27.5,2.5,  10.00,10,27.5,25.25,54.5,22.1,1.82,0.489216
LAXMIINDIA,BE,104.82,4.99,   5.00,5,104.82,99.85,180.9,71.06,0.46022,0.474210688
PRECOT,EQ,697.35,33.2,   5.00,5,697.35,667.5,861.25,300.05,0.06655,0.46288187000000003
FILATFASH,BE,0.2,0.01,   5.26,5,0.2,0.19,0.74,0.14,221.58599,0.42101338099999996
RNBDENIMS,EQ,10.74,0.51,   4.99,5,10.74,10.74,67.67,9.03,3.82181,0.410462394
BLUEWATER,ST,314,14,   4.67,5,315,308,315,125.4,0.13,0.405054
INNOMET,ST,100,-0.5,  -0.50,5,105.5,100,216,63.15,0.372,0.3802212
DUCON,BE,3.76,0.17,   4.74,5,3.76,3.61,6.91,2.22,9.97134,0.37193098199999997
OWAIS,SM,94.75,4.5,   4.99,5,94.75,89.8,707.9,88.1,0.394,0.3630316
VIJAYPD,ST,75.05,0.75,   1.01,5,78,72,114.5,35,0.46,0.349232
MASPTOP50,EQ,77.61,-1.6,  -2.02,20,77.61,77.61,82.78,52.52,0.44406,0.34463496600000004
KANORICHEM,BE,96.95,4.61,   4.99,5,96.95,92.2,107,56,0.33501,0.323217648
GVKPIL,BE,2.87,0.02,   0.70,2,2.9,2.82,4.48,2.37,11.23094,0.32120488399999997
TCIFINANCE,BE,26.56,1.26,   4.98,5,26.56,26.56,38.46,10,1.10722,0.294077632
POLYSIL,ST,137,5.75,   4.38,5,137.8,127,356.75,57.1,0.21,0.275121
MAHKTECH,EQ,23.11,-0.23,  -0.99,20,23.11,23.11,35.59,20.51,1.12577,0.260165447
MANORG,BE,470.5,22.4,   5.00,5,470.5,450,637.85,356.25,0.05401,0.251891838
NAVKARURB,EQ,1,0.03,   3.09,5,1.01,0.98,2.93,0.7,24.2149,0.242149
ACCPL,ST,136.55,1.25,   0.92,5,142.05,136.55,145.85,53.8,0.168,0.2356536
ALLETEC,ST,144.4,6.85,   4.98,5,144.4,139.35,394.75,115.8,0.164,0.2348316
AAKASH,BE,10.3,0.3,   3.00,5,10.5,10.05,13.79,7.21,2.19779,0.225713033
AVANA,ST,128.85,6.1,   4.97,5,128.85,125.6,159,60.1,0.16,0.205136
JAYBEE,ST,86.9,4.1,   4.95,5,86.9,82.9,295,70,0.2,0.17078
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.67,0.11,112.63847,0.168957705
GREENLEAF,SM,58,2.75,   4.98,5,58,57.2,185.9,52.5,0.28,0.162204
GULFPETRO,BE,39.92,1.9,   5.00,5,39.92,37.1,49.5,23.25,0.38059,0.15014275500000002
COOLCAPS,ST,26.3,-0.1,  -0.38,5,27.7,25.3,99.5,20.8,0.5625,0.14855625
GLOBECIVIL,BE,40.38,1.92,   4.99,5,40.38,38.56,95,33.5,0.25065,0.10026
OMFURN,ST,56.3,2.65,   4.94,5,56.3,53.2,140,38,0.144,0.080352
UMAEXPORTS,BE,22.77,1.08,   4.98,5,22.77,20.9,62.28,18.12,0.32992,0.07357216
ACCORD,ST,86.1,4.1,   5.00,5,86.1,86.1,86.1,19.85,0.08,0.06888
GREENCHEF,SM,49,1.3,   2.73,5,50.05,48.25,74.05,40.4,0.128,0.0634752
SUNTECH,ST,35.05,1.65,   4.94,5,35.05,34.15,110,30,0.176,0.061248
KAKATCEM,BE,125.73,4.03,   3.31,5,127.78,118,179.29,85,0.04588,0.057735392
SYSTMTXC,EQ,66.62,3.17,   5.00,5,66.62,63.45,177.9,51.89,0.0773,0.0512499
PARASPETRO,EQ,1.95,0.07,   3.72,10,2.06,1.86,3.23,1.53,2.23419,0.043790124
ARSHIYA,BZ,1.07,0,   0.00,5,1.12,1.07,3.24,1.07,3.3431,0.037108409999999994
BONLON,EQ,42.81,2,   4.90,5,42.85,40.5,57,34.51,0.08233,0.034636230999999996
SONAMAC,ST,35.25,1.65,   4.91,5,35.25,33.6,89.6,27.1,0.09,0.031194
ATCENERGY,ST,24.8,1.15,   4.86,5,24.8,24.75,91,19.35,0.12,0.029748
SEMAC,BE,324.95,15.45,   4.99,5,324.95,309.5,568.9,205,0.00858,0.027341886
SHEEL,SM,60,2.85,   4.99,5,60,60,95.55,37.8,0.04,0.024
TARAPUR,EQ,19.25,0.91,   4.96,5,19.25,18.5,39.99,17.5,0.12241,0.023331346
CRAYONS,SM,31,0.05,   0.16,5,32.45,30.95,70,23.6,0.07,0.022365
REFRACTORY,SM,31,0,   0.00,5,32.55,31,68.9,28.65,0.07,0.022309
SHRIKANHA,ST,27.3,1.3,   5.00,5,27.3,27.3,88,15.1,0.08,0.02184
GLOBALE,BE,12.13,0.57,   4.93,5,12.13,11,16.79,9.2,0.18569,0.020834418
CEREBRAINT,BZ,3.73,0.17,   4.78,5,3.73,3.6,10.08,2.98,0.52885,0.01935591
PEARLPOLY,BE,19,0.9,   4.97,5,19,17.72,41,12.75,0.10167,0.018310767000000002
KONSTELEC,ST,42.1,-0.6,  -1.41,5,44.8,42.1,75.65,28,0.04,0.01712
SABEVENTS,BE,7.29,0.34,   4.89,5,7.29,6.8,18.25,5.48,0.21029,0.015224996
BOHRAIND,EQ,16.5,-0.41,  -2.42,5,17.75,16.1,35.58,14.52,0.07419,0.01276068
CURAA,EQ,85.33,7.75,   9.99,10,85.33,85.3,337,71.87,0.01402,0.011960462
MRIL,SM,47.95,2.25,   4.92,5,47.95,47.95,82,29.05,0.016,0.007672
MANDEEP,SM,18.8,0.85,   4.74,5,18.8,18.8,31.9,17.25,0.04,0.00752
21STCENMGM,EQ,31.36,-0.49,  -1.54,2,32.48,31.26,67.58,28.25,0.02335,0.00750469
BOSS,SM,35.7,1.7,   5.00,5,35.7,35.7,52.5,34,0.02,0.00714
MTEDUCARE,BE,1.89,0.09,   5.00,5,1.89,1.72,2.55,1.17,0.36705,0.006863835
ANKITMETAL,BZ,1.59,0.04,   2.58,5,1.62,1.52,2.23,1.29,0.43515,0.006744825
TRIDHYA,SM,10.1,0.45,   4.66,5,10.1,10.1,22.2,6.3,0.06,0.00606
WHITEFORCE,ST,36.9,1.75,   4.98,5,36.9,36.9,94.8,28.25,0.016,0.005904
QFIL,SM,53.3,2.5,   4.92,5,53.3,53.3,85.75,38,0.01,0.00533
MORARJEE,BZ,7.5,0.34,   4.75,5,7.51,6.9,10.16,5.58,0.05715,0.0042748199999999995
GLFL,BE,6.06,-0.26,  -4.11,5,6.63,6.06,9.34,3.66,0.0634,0.00400054
PPSL,ST,5.8,0.2,   3.57,5,5.85,5.8,25.3,5.05,0.06,0.003492
PLADAINFO,SM,11.45,0.5,   4.57,5,11.45,11.45,27.75,9.1,0.03,0.003435
UNIINFO,BE,11,0,   0.00,5,11.55,10.55,22.9,9.36,0.0262,0.0029553599999999998
SETUINFRA,BZ,0.42,0.02,   5.00,5,0.42,0.41,1.12,0.37,0.41395,0.001697195
COMPINFO,BZ,1.39,0.06,   4.51,5,1.39,1.34,2.96,0.91,0.08088,0.0011161440000000001
SHAH-RE1,BE,0.03,0.01,  50.00,40,0.03,0.03,0.03,0.02,0.2952,8.856e-05
667GS2035,GS,115,5,   4.55,5,115.5,115,126,97.76,2e-05,2.305e-05
