symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
MTARTECH,MTARTECHEQN,7147,13.34,4307470,4307470,30280264933.7,6306,04-Aug-2023,,8449.5,1390.5,841,6666.5,7159.5,7250,6625,2026-06-12 16:00:57
HDFCBANK,HDFCBANKEQN,771.95,3.67,36088159,36088159,27587954029.14,744.6,19-Jun-2026,,1020.5,726.65,27.35,754.7,772.45,774.45,753.1,2026-06-12 16:00:57
ICICIBANK,ICICIBANKEQN,1340,1.75,18339846,18339846,24447014718,1317,12-Aug-2025,,1500,1187.6,23,1330,1340.8,1344.3,1318.7,2026-06-12 16:00:57
AEGISLOG,AEGISLOGEQN,943,1.85,24360713,24360713,23150959992.42,925.9,18-Jul-2025,,976.4,576.1,17.1,956.35,944.4,976.4,913.2,2026-06-12 16:00:57
NETWEB,NETWEBEQN,4590,9.51,4344896,4344896,19620464112,4191.4,22-Aug-2025,,4965,1700.1,398.6,4320,4587.4,4610,4315,2026-06-12 16:00:57
IFCI,IFCIEQN,84.57,19.99,240541132,240541132,19346723246.76,70.48,19-Sep-2024,,84.57,46.23,14.09,72.3,84.57,84.57,72.3,2026-06-12 16:00:57
RELIANCE,RELIANCEEQN,1296.4,2.64,11988785,11988785,15311596650.6,1263,05-Jun-2026,,1611.8,1253.2,33.4,1277,1293,1297,1262.5,2026-06-12 16:00:57
IDEA,IDEAEQN,14.88,5.01,930356200,930356200,13750664636,14.17,20-Aug-2024,,15.25,6.12,0.71,14.44,14.9,15.09,14.21,2026-06-12 16:00:57
LT,LTEQN,4050,4.87,3065790,3065790,12243937496.7,3862,22-May-2026,,4440,3288.1,188,3930,4049.3,4059.8,3921,2026-06-12 16:00:57
DATAPATTNS,DATAPATTNSEQN,4522,7.54,2698671,2698671,12051751938.51,4205,01-Aug-2025,,4722,2131,317,4290,4545.7,4569,4253.5,2026-06-12 16:00:57
INDIGO,INDIGOEQN,4705,4.5,2530474,2530474,11827713828.14,4502.4,13-Aug-2025,,6232.5,3895.2,202.6,4599,4709.7,4725,4561.7,2026-06-12 16:00:57
BSE,BSEEQN,4048,4.11,2887848,2887848,11485087009.92,3888.3,10-Jul-2026,,4446.8,2021.5,159.7,3950,4041.1,4055.5,3906.9,2026-06-12 16:00:57
AXISBANK,AXISBANKEQN,1353,2.71,8535670,8535670,11451369515.3,1317.3,10-Jul-2026,,1418.3,1042.5,35.7,1332,1356.3,1358.5,1318.5,2026-06-12 16:00:57
HSCL,HSCLEQN,677.15,-0.43,16776394,16776394,11397714319.66,680.05,22-May-2026,,707.45,418.5,-2.9,692,680.5,693.5,667.7,2026-06-12 16:00:57
SBIN,SBINEQN,1016.4,1.57,11081119,11081119,11214978917.52,1000.7,15-May-2026,,1234.7,781.7,15.7,1018,1017.15,1018.7,1004.35,2026-06-12 16:00:57
M&M,M&MEQN,3039.9,1.3,3557496,3557496,10737910351.44,3000.9,04-Jul-2025,,3839.9,2896,39,3025.1,3042.9,3050,2982.6,2026-06-12 16:00:57
BHARTIARTL,BHARTIARTLEQN,1825,2.38,5910557,5910557,10715071468.59,1782.6,18-Jul-2025,,2174.5,1740.5,42.4,1784,1822.5,1825,1784,2026-06-12 16:00:57
BAJFINANCE,BAJFINANCEEQN,920,5.68,11729668,11729668,10567961681.28,870.55,30-Jun-2026,,1102.5,787.9,49.45,881.2,918.3,921,881.1,2026-06-12 16:00:57
ASHOKLEY,ASHOKLEYEQN,152.2,9.83,69272916,69272916,10281486192.72,138.58,03-Jun-2026,,215.42,114.96,13.62,143.22,152.45,153.45,142.7,2026-06-12 16:00:57
AIIL,AIILEQN,521,13.27,19070826,19070826,9964125168.48,459.95,13-Jan-2026,,683,400,61.05,468.9,530.15,547,467.7,2026-06-12 16:00:57
