symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
RBA,EQ,84.91,14.15,  20.00,20,84.91,76.73,87.65,57.15,1148.39192,937.6620026799999
MOREPENLAB,EQ,69.18,11.53,  20.00,20,69.18,55.91,69.18,33.05,670.96271,434.78383608
STLTECH,BE,607.5,22.6,   3.86,5,614.1,595,679.9,84.6,49.7034,303.7126257
VISL,EQ,35.54,1.65,   4.87,5,35.58,33.71,44.78,19.06,753.72766,266.367355044
E2E,EQ,570.15,27.15,   5.00,5,570.15,551.6,570.15,183.36,29.68119,167.81448014100002
UFBL,EQ,733,32.55,   4.65,5,735.45,700,763.35,172.34,9.36937,67.914815382
BESTAGRO,EQ,22.66,3.77,  19.96,20,22.66,18.5,35.58,12.3,297.42912,63.47137420800001
SIGMAADV,BE,687.4,32.7,   4.99,5,687.4,665,687.4,108.75,6.30674,43.268020444
MTARTECH,BE,6312.5,300.5,   5.00,5,6312.5,6312.5,8714,1390.5,0.60442,38.1540125
AASTHA,EQ,83.72,7.6,   9.98,10,83.73,76.25,140.01,74.4,40.12089,33.288302433
ELITECON,EQ,18.9,1.71,   9.95,10,18.9,17.16,46.4,15.3,174.64828,32.903735952
ANTELOPUS,EQ,858,23.45,   2.81,5,876.25,825.5,933.65,357,2.651,22.8646099
BLISSGVS,BE,489.75,23.3,   5.00,5,489.75,469,553,118,4.59494,22.291891916
TRIVENI,BE,243.91,11.61,   5.00,5,243.91,235,490.1,220.05,6.55106,15.933488131999999
OCCLLTD,BE,179,4.68,   2.68,5,183.03,166.05,183.03,75.71,6.15029,11.042230666
RAMCOSYS,EQ,592.1,28.15,   4.99,5,592.1,564.85,967.5,342.1,1.73859,10.223952354000001
CENTEXT,EQ,23.45,3.45,  17.25,20,24,20.1,34.75,15.67,40.67536,9.526169312
MON100,EQ,316.35,0.9,   0.29,20,316.35,316.35,342.55,197.81,2.84139,8.988737265000001
RSWM,BE,235.95,11.19,   4.98,5,235.99,223,235.99,120,2.94639,6.924605778
GULFPETRO,BE,54.65,2.2,   4.19,5,55.07,50.2,55.07,23.25,9.115,4.9740555
STEELCITY,EQ,87.45,11.05,  14.46,20,91.68,83.2,116,71.26,5.47099,4.839090655
JAIBALAJI,BE,63.15,2.56,   4.23,5,63.61,61,116.95,53.65,7.53733,4.770376157
SASKEN,EQ,1997.4,95.1,   5.00,5,1997.4,1997.4,2780.2,991,0.18668,3.7287463200000004
REGAAL,BE,90,4.03,   4.69,5,90.26,86,145.7,57.27,3.52483,3.151902986
GANESHIN,ST,108.9,5.15,   4.96,5,108.9,106.05,279.8,66.4,2.896,3.1502688
SHREEDHAR,SM,121.65,20.25,  19.97,20,121.65,103.95,121.65,54.4,2.66,3.059798
UEL,EQ,202.91,18.44,  10.00,10,202.91,185.12,220,92.32,1.24594,2.487020834
SUBEXLTD,BE,13.49,0.64,   4.98,5,13.49,12.99,14.58,6.61,18.32562,2.45563308
