changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-76815,22-Sep-2026,Index Options,75994,0.05,Put,-96,103.32649,1.25,152809,22000,NIFTY,103.32649,SS,23329,429632,OPTIDXNIFTY22-09-2026PE22000,OPTIDX,-50.27
-53508,22-Sep-2026,Index Options,18230,0.05,Put,-88.89,22.40688,0.45,71738,21350,NIFTY,22.40688,SS,23329,164153,OPTIDXNIFTY22-09-2026PE21350,OPTIDX,-74.59
-44430,22-Sep-2026,Index Options,31644,0.05,Put,-97.14,81.25754,1.75,76074,22400,NIFTY,81.25754,SS,23329,312529,OPTIDXNIFTY22-09-2026PE22400,OPTIDX,-58.4
-39530,22-Sep-2026,Index Options,97636,0.05,Put,-98.48,608.82529,3.3,137166,22800,NIFTY,608.82529,SS,23329,1734545,OPTIDXNIFTY22-09-2026PE22800,OPTIDX,-28.82
-35441,22-Sep-2026,Index Options,137467,0.05,Put,-99.59,45343.80542,12.05,172908,23200,NIFTY,45343.80542,SS,23329,12706685,OPTIDXNIFTY22-09-2026PE23200,OPTIDX,-20.5
-35277,22-Sep-2026,Index Options,33445,0.05,Put,-96.43,50.13326,1.4,68722,22200,NIFTY,50.13326,SS,23329,220366,OPTIDXNIFTY22-09-2026PE22200,OPTIDX,-51.33
-35211,22-Sep-2026,Index Options,31196,0.05,Put,-96.77,57.03516,1.55,66407,22300,NIFTY,57.03516,SS,23329,250704,OPTIDXNIFTY22-09-2026PE22300,OPTIDX,-53.02
-33384,22-Sep-2026,Index Options,55194,0.05,Put,-97.78,194.54553,2.25,88578,22600,NIFTY,194.54553,SS,23329,730002,OPTIDXNIFTY22-09-2026PE22600,OPTIDX,-37.69
-33308,22-Sep-2026,Index Options,131448,0.05,Call,-99.52,15563.1424,10.5,164756,23600,NIFTY,15563.1424,SS,23329,9352850,OPTIDXNIFTY22-09-2026CE23600,OPTIDX,-20.22
-32393,22-Sep-2026,Index Options,101091,0.05,Put,-98.78,1044.52728,4.1,133484,22900,NIFTY,1044.52728,SS,23329,2201322,OPTIDXNIFTY22-09-2026PE22900,OPTIDX,-24.27
-27761,22-Sep-2026,Index Options,117394,0.05,Call,-98.41,2655.45907,3.15,145155,23700,NIFTY,2655.45907,SS,23329,3462137,OPTIDXNIFTY22-09-2026CE23700,OPTIDX,-19.13
-27625,22-Sep-2026,Index Options,17027,0.05,Put,-88.89,15.60042,0.45,44652,21400,NIFTY,15.60042,SS,23329,133337,OPTIDXNIFTY22-09-2026PE21400,OPTIDX,-61.87
-25020,22-Sep-2026,Index Options,24391,0.05,Put,-91.67,20.32089,0.6,49411,21500,NIFTY,20.32089,SS,23329,148871,OPTIDXNIFTY22-09-2026PE21500,OPTIDX,-50.64
-22728,22-Sep-2026,Index Options,96741,0.05,Call,-99.07,5278.97718,5.35,119469,23650,NIFTY,5278.97718,SS,23329,5140192,OPTIDXNIFTY22-09-2026CE23650,OPTIDX,-19.02
-20716,22-Sep-2026,Index Options,169023,0.05,Put,-99.07,3054.15362,5.35,189739,23000,NIFTY,3054.15362,SS,23329,4310732,OPTIDXNIFTY22-09-2026PE23000,OPTIDX,-10.92
-19146,22-Sep-2026,Index Options,15016,0.05,Put,-94.44,23.64355,0.9,34162,21800,NIFTY,23.64355,SS,23329,125430,OPTIDXNIFTY22-09-2026PE21800,OPTIDX,-56.04
-16688,29-Sep-2026,Stock Futures,226503,1247.8,-,-0.3,176515.546,1251.6,243191,0,RELIANCE,176515.546,SS,1240.4,28355,FUTSTKRELIANCE29-09-2026XX0,FUTSTK,-6.86
-15872,22-Sep-2026,Index Options,26760,0.05,Put,-97.14,52.5044,1.75,42632,22450,NIFTY,52.5044,SS,23329,252425,OPTIDXNIFTY22-09-2026PE22450,OPTIDX,-37.23
-15833,22-Sep-2026,Index Options,25391,0.05,Put,-98.31,198.466,2.95,41224,22750,NIFTY,198.466,SS,23329,636109,OPTIDXNIFTY22-09-2026PE22750,OPTIDX,-38.41
-15625,22-Sep-2026,Index Options,64419,0.05,Call,-97.62,1083.18995,2.1,80044,23750,NIFTY,1083.18995,SS,23329,1937728,OPTIDXNIFTY22-09-2026CE23750,OPTIDX,-19.52
-15518,22-Sep-2026,Index Options,176416,0.05,Put,-97.5,278.74938,2,191934,22500,NIFTY,278.74938,SS,23329,1021060,OPTIDXNIFTY22-09-2026PE22500,OPTIDX,-8.09
-15155,22-Sep-2026,Index Options,129686,0.05,Put,-99.32,9040.2403,7.4,144841,23100,NIFTY,9040.2403,SS,23329,7095950,OPTIDXNIFTY22-09-2026PE23100,OPTIDX,-10.46
-12696,22-Sep-2026,Index Options,15537,0.05,Put,-96.97,38.97622,1.65,28233,22350,NIFTY,38.97622,SS,23329,176363,OPTIDXNIFTY22-09-2026PE22350,OPTIDX,-44.97
-12684,22-Sep-2026,Index Options,14050,0.05,Put,-93.75,14.7389,0.8,26734,21700,NIFTY,14.7389,SS,23329,98588,OPTIDXNIFTY22-09-2026PE21700,OPTIDX,-47.45
-12565,22-Sep-2026,Index Options,54900,0.05,Put,-98.9,839.71878,4.55,67465,22950,NIFTY,839.71878,SS,23329,1519853,OPTIDXNIFTY22-09-2026PE22950,OPTIDX,-18.62
