symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
KAYNES,80194,55858,24336,43.57,210451,150421.77774,98114604060,165448.79334,15027.0156,3455
RBLBANK,30185,25110,5075,20.21,59236,102354.74798,68982257133,110554.98431,8200.23633,423
ATHERENERG,46780,40212,6568,16.33,52029,42853.25392,27535874208,46069.84601,3216.59208,1543
TATAELXSI,50134,43524,6610,15.19,62685,22722.15422,24039796306,24617.05478,1894.90056,3220
CONCOR,37342,32648,4694,14.38,38705,35236.29037,20157966725,37111.20762,1874.91725,467
VOLTAS,68928,61534,7394,12.02,69118,32096.85075,26626049400,34875.14475,2778.294,1100
BRITANNIA,42816,38308,4508,11.77,32057,20605.96801,18164861345,21697.39396,1091.42595,4918
PAGEIND,20918,18783,2135,11.37,66808,23447.04456,47906681511,26797.05968,3350.01511,37150
PIIND,54215,48814,5401,11.06,168366,35195.24995,68537862288,42441.87283,7246.62288,2410
LTM,60117,54883,5234,9.54,101798,66577.29612,57807378754,73450.70866,6873.41254,4158
BPCL,31462,28880,2582,8.94,40568,33599.61956,22052023719,35650.88675,2051.26719,313
NIFTY,12161427,11190821,970606,8.67,313738349,998255.02476,477213673025176,6822103.03652,5823848.01176,23329
LTF,46245,42597,3648,8.56,23876,28377.03622,13934375212,29546.37585,1169.33962,304
HYUNDAI,30233,27894,2339,8.39,20044,21180.21218,9817183362,21748.7708,568.55862,2101
PATANJALI,81637,75388,6249,8.29,234670,77106.36729,96443425845,94705.8345,17599.4672,404
ABB,33610,31642,1968,6.22,45239,29701.78917,38952216285,33056.32702,3354.53785,7120
KFINTECH,22867,21529,1338,6.21,11384,16766.52947,4370861873,17029.06821,262.53873,898
MPHASIS,31410,29627,1783,6.02,13765,12991.19118,7655070865,13546.22183,555.03065,2265
FINNIFTY,22110,20859,1251,6,47754,4258.83934,74089116540,6785.17474,2526.3354,25417
