buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,BANDHAN MUTUAL FUND,22-Sep-2026,RHI MAGNESITA INDIA LTD,2777777,,RHIM,360
BUY,CLARUS CAPITAL 1,22-Sep-2026,RHI MAGNESITA INDIA LTD,1000000,,RHIM,360
BUY,SBI MUTUAL FUND,22-Sep-2026,RHI MAGNESITA INDIA LTD,16666667,,RHIM,360
BUY,NIPPON INDIA MUTUAL FUND,22-Sep-2026,RHI MAGNESITA INDIA LTD,2496780,,RHIM,360
SELL,DALMIA BHARAT REFRACTORIES LIMITED,22-Sep-2026,RHI MAGNESITA INDIA LTD,22941224,,RHIM,360
