symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
RAYMOND,EQ,1117,32.05,   2.95,10,1193.4,1089.95,1193.4,320,49.50372,570.104641008
OPTIEMUS,EQ,708.9,118.15,  20.00,20,708.9,590,713,288,80.46819,541.30951413
MILKYMIST,EQ,302.15,14.38,   5.00,5,302.15,291.2,304.7,165,112.75606,337.512714398
AHCL,EQ,28.86,2.62,   9.98,10,28.86,26.91,28.86,10.37,700.18561,197.312304898
UNIMECH,EQ,1736,37.6,   2.21,10,1868.2,1715,1868.2,695,10.1423,179.79965170999998
LALITHAA,EQ,336.1,16,   5.00,5,336.1,324.9,343.9,240.35,44.93449,150.82710913399998
HFCL,BE,223,8.89,   4.15,5,224.81,218.1,256.7,59.82,65.21319,145.26890204400001
CPPLUS,EQ,3656.4,174.1,   5.00,5,3656.4,3500.1,4094,1227,3.17707,115.14019387
REGAAL,EQ,98.8,15.36,  18.41,20,100.12,82.6,106,57.27,81.77219,77.07846629400001
XTRANET,EQ,333,-8.43,  -2.47,5,358.5,326.3,358.5,122.5,20.41149,70.52169795
STLNETWORK,EQ,47.34,2.25,   4.99,5,47.34,44.01,47.34,15.75,130.00814,59.8037444
TBZ,EQ,665.35,31.65,   4.99,5,665.35,636.95,665.35,110.5,8.81481,58.157471937000004
VISL,EQ,32.21,1.53,   4.99,5,32.21,30.68,44.78,19.06,169.18818,53.869516512
SMLMAH,EQ,6750,286,   4.42,5,6787,6451.5,6787,2719,0.73551,48.826463595
CEMPRO,EQ,1319.3,62.8,   5.00,5,1319.3,1252.5,1649.2,503.3,3.16336,41.361881008
SUDEEPPHRM,EQ,1201.2,57.2,   5.00,5,1201.2,1133.8,1378,524.05,3.07848,36.660694776
ESDS,EQ,1724.85,82.1,   5.00,5,1724.85,1724.85,1827.4,756,1.58784,27.387858239999996
BLISSGVS,BE,694.6,33.05,   5.00,5,694.6,651.55,728,118,3.53104,24.358526336
TCC,EQ,53.8,7.81,  16.98,20,55.18,45.2,105.28,39.37,42.84942,21.848919258000002
ELITECON,EQ,8.74,0.39,   4.67,5,8.76,8.05,46.4,7.08,153.98398,13.381207862
SASKEN,EQ,1767,57,   3.33,5,1795.5,1700,2780.2,991,0.62363,10.915832431
AASTHA,EQ,81.63,7.42,  10.00,10,81.63,74.35,140.01,70,13.34826,10.83211299
MOS,SM,6.65,0.6,   9.92,10,6.65,6.15,28.55,5.1,158.28,10.509792
CUBEXTUB,EQ,104.85,17.47,  19.99,20,104.85,87.91,143.69,73.1,10.43536,10.401966848
SWARAJ,BE,290,3.3,   1.15,5,301,278.95,386.75,158.5,3.45708,10.281701628
RACE,EQ,119.98,19.99,  19.99,20,119.98,99.94,246,84.11,6.82329,7.324119486
NAMOEWASTE,SM,316.55,52.75,  20.00,20,316.55,262.2,319.4,134,2.4,7.32048
RAMCOSYS,EQ,592.4,28.2,   5.00,5,592.4,564,967.5,342.1,0.92608,5.457019008
PVP,EQ,65.35,3.11,   5.00,5,65.35,63.7,71.9,23,7.89426,5.1320584259999995
SPECTRUM,BE,3349.9,158.4,   4.96,5,3351,3090,3351,1050,0.14682,4.838423736
NRL,BE,158.35,7.54,   5.00,5,158.35,152,158.35,45.1,2.90325,4.588005975
KSHITIJPOL,EQ,4.62,0.22,   5.00,5,4.62,4.61,7.2,1.88,87.16105,4.018124405
WEL,EQ,80.4,3.82,   4.99,5,80.4,77.73,183.53,68.01,4.6205,3.67930415
AVIENCE,SM,359,32.3,   9.89,10,359.35,321,414.95,222,0.996,3.335604
MONEYBOXX,EQ,57.59,0.38,   0.66,5,60.07,54.55,91.5,35.85,5.14607,2.988322849
TIRUPATIFL,BE,74.61,3.55,   5.00,5,74.61,74.61,83.9,30.11,3.4741,2.59202601
OPTIFIN,EQ,16.71,2.78,  19.96,20,16.71,13.99,16.71,11.25,14.36544,2.373170688
TAURIAN,ST,562,26.75,   5.00,5,562,521.1,562,192,0.368,2.0497968
TAC,ST,500.25,23.8,   5.00,5,500.25,475.7,899.65,347.4,0.416,2.0388992
SILKFLEX,SM,303,8.65,   2.94,5,309.05,294.5,309.05,76,0.63,1.926918
BIKEWO,ST,127.85,6.05,   4.97,5,127.85,124,127.85,13.65,1.32,1.67508
METALIC,ST,155.8,7.4,   4.99,5,155.8,149.7,161.95,81.4,1.056,1.6269792
PRADPME,BE,498.85,23.75,   5.00,5,498.85,480,596,357.05,0.31261,1.55273387
QUINT,BE,80.56,3.83,   4.99,5,80.56,74.1,80.56,33.45,1.93585,1.5370649
GCHOTELS,ST,126.8,6,   4.97,5,126.8,118,232,76.5,0.99,1.237995
AQYLON,EQ,19.81,0.94,   4.98,5,19.81,18.91,224.7,17.94,6.21543,1.223196624
AUSTENG,EQ,162.85,27.14,  20.00,20,162.85,135,162.85,110,0.77654,1.216527564
STRIDERS,SM,53.25,0.95,   1.82,20,62.75,53,82,49,2.032,1.1966448
PURPLEUTED,ST,462.75,22,   4.99,5,462.75,436.6,587.95,244.45,0.245,1.1223695
ABH,SM,52.9,4.8,   9.98,10,52.9,49.5,99,38.2,1.944,1.014768
KLL,SM,37,0.2,   0.54,10,40.45,36.55,69,21,2.48,0.971168
GATECH,BE,0.79,0.03,   3.95,5,0.79,0.79,1.11,0.4,119.33993,0.9427854470000001
PRAMARA,SM,88.7,4.2,   4.97,5,88.7,84,374.8,82.5,0.955,0.8196765
ACSTECH,BE,72.92,3.47,   5.00,5,72.92,71.7,72.92,31.71,1.12624,0.818889104
AMEYA,SM,157.1,7.45,   4.98,5,157.1,149.95,157.1,86,0.49,0.767487
ROLLT,BE,6.26,0.29,   4.86,5,6.26,5.9,6.26,1.07,12.39003,0.765703854
VCL,BE,1.58,-0.02,  -1.25,5,1.68,1.57,2.66,0.87,47.42713,0.7635767929999999
SUMEETINDS,EQ,10.53,0.5,   4.99,5,10.53,10.44,35.67,9.26,6.24237,0.656073087
GKB,EQ,68.35,-0.76,  -1.10,10,76.02,67.11,76.02,60.3,0.86152,0.634251024
SHREEDHAR,ST,177.5,8.45,   5.00,5,177.5,174.2,177.5,54.4,0.34,0.600474
KILITCH,BE,211.07,10.05,   5.00,5,211.07,211.07,219.5,117.25,0.25499,0.538207393
MBECL,BE,430.09,8.43,   2.00,2,430.09,430,430.09,213,0.11498,0.494505984
SAHASRA,SM,370.5,17.6,   4.99,5,370.5,370.5,370.5,188.35,0.132,0.48906
BEWLTD,SM,62.45,10.4,  19.98,20,62.45,51,155,47.7,0.855,0.48735
DUCON,EQ,1.46,0.13,   9.77,10,1.46,1.36,4.31,1.15,33.2852,0.47597836
IEML,ST,44.15,2.1,   4.99,5,44.15,40.5,173.57,37.8,1.01,0.444602
CRESTO,EQ,19.21,3.2,  19.99,20,19.21,16.21,28.45,14.35,2.00316,0.378396924
ESSENTIA,EQ,1.04,0.02,   1.96,5,1.07,1.02,1.96,0.95,35.87816,0.373132864
DSFCL,EQ,28.81,1.37,   4.99,5,28.81,28,52.5,17.28,1.201,0.344687
GSLSU,EQ,30.91,1.47,   4.99,5,30.91,29.84,139.67,23.06,1.12033,0.34349317799999995
SMARTEN,SM,59.5,2.8,   4.94,5,59.5,56.7,104.8,42,0.564,0.3318012
FASCINATE,SM,52.7,2.5,   4.98,5,52.7,52.7,120.8,43.45,0.616,0.324632
OPTIVALUE,ST,212.85,10.1,   4.98,5,212.85,212.85,212.85,56.05,0.144,0.306504
FONEBOX,ST,144.9,6.9,   5.00,5,144.9,144.9,144.9,57,0.21,0.30429
ANSALBU,EQ,90.12,15.02,  20.00,20,90.12,75.1,92.4,70.64,0.32466,0.29105769
MHLXMIRU,BE,163.32,7.77,   5.00,5,163.32,155.4,244.65,105.53,0.15858,0.258295104
CURIS,ST,212.35,10.1,   4.99,5,212.35,202.9,228.8,83.6,0.12,0.250332
ARCL,EQ,264,12.36,   4.91,5,264.22,249.9,280.7,216.89,0.09484,0.249846496
DPWIRES,BE,154.53,7.3,   4.96,5,154.59,148,267,125.02,0.14883,0.227546187
DELPHIFX,BE,5.37,0.25,   4.88,5,5.37,5.04,18.25,4.72,4.17786,0.22184436600000002
FILATFASH,EQ,0.18,0.01,   5.88,5,0.18,0.17,0.66,0.14,118.08473,0.20074404099999998
MADHAVBAUG,ST,167.9,7.95,   4.97,5,167.9,160,335,147,0.116,0.1905416
