changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
145729,25-Aug-2026,Index Options,352957,26.3,Call,-63.75,192964.3885,72.55,207228,24300,NIFTY,192964.3885,RS,24219.05,6936175,OPTIDXNIFTY25-08-2026CE24300,OPTIDX,70.32
124759,25-Aug-2026,Index Options,260871,57.25,Call,-56.86,287957.97014,132.7,136112,24200,NIFTY,287957.97014,RS,24219.05,5973736,OPTIDXNIFTY25-08-2026CE24200,OPTIDX,91.66
95406,25-Aug-2026,Index Options,199558,38.95,Call,-60.91,180249.96496,99.65,104152,24250,NIFTY,180249.96496,RS,24219.05,4787770,OPTIDXNIFTY25-08-2026CE24250,OPTIDX,91.6
86653,25-Aug-2026,Index Options,155282,17.55,Call,-65.25,67789.72012,50.5,68629,24350,NIFTY,67789.72012,RS,24219.05,3686528,OPTIDXNIFTY25-08-2026CE24350,OPTIDX,126.26
84621,29-Sep-2026,Stock Futures,464635,732.5,-,-0.32,481399.15668,734.85,380014,0,HDFCBANK,481399.15668,RS,729,101036,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,22.27
62323,25-Aug-2026,Index Options,205675,11.15,Call,-67.11,35913.91035,33.9,143352,24400,NIFTY,35913.91035,RS,24219.05,3425429,OPTIDXNIFTY25-08-2026CE24400,OPTIDX,43.48
61545,25-Aug-2026,Index Options,118356,7.8,Call,-64.14,13135.24019,21.75,56811,24450,NIFTY,13135.24019,RS,24219.05,2113814,OPTIDXNIFTY25-08-2026CE24450,OPTIDX,108.33
58588,25-Aug-2026,Index Options,259032,5.85,Call,-57.91,10240.6715,13.9,200444,24500,NIFTY,10240.6715,RS,24219.05,2595532,OPTIDXNIFTY25-08-2026CE24500,OPTIDX,29.23
54083,29-Sep-2026,Index Futures,157059,24319.1,-,-0.3,1028105.89001,24391.1,102976,0,NIFTY,1028105.89001,RS,24219.05,64975,FUTIDXNIFTY29-09-2026XX0,FUTIDX,52.52
53024,25-Aug-2026,Index Options,71522,83.95,Call,-50.38,145657.15337,169.2,18498,24150,NIFTY,145657.15337,RS,24219.05,2299989,OPTIDXNIFTY25-08-2026CE24150,OPTIDX,286.65
50965,29-Sep-2026,Stock Futures,216540,1312.1,-,-0.45,385425.5265,1318,165575,0,RELIANCE,385425.5265,RS,1309.8,58590,FUTSTKRELIANCE29-09-2026XX0,FUTSTK,30.78
33075,25-Aug-2026,Index Options,137684,2.65,Call,-15.87,2130.29334,3.15,104609,24700,NIFTY,2130.29334,RS,24219.05,1553258,OPTIDXNIFTY25-08-2026CE24700,OPTIDX,31.62
31418,29-Sep-2026,Stock Futures,146180,1243.3,-,-0.8,291432.45031,1253.3,114762,0,AXISBANK,291432.45031,RS,1236,37415,FUTSTKAXISBANK29-09-2026XX0,FUTSTK,27.38
29686,25-Aug-2026,Index Options,82178,3.25,Call,-21.69,2402.5092,4.15,52492,24650,NIFTY,2402.5092,RS,24219.05,1508640,OPTIDXNIFTY25-08-2026CE24650,OPTIDX,56.55
29415,29-Sep-2026,Stock Futures,125192,1424.5,-,-0.33,349311.55952,1429.2,95777,0,ICICIBANK,349311.55952,RS,1415,35002,FUTSTKICICIBANK29-09-2026XX0,FUTSTK,30.71
28348,01-Sep-2026,Index Options,46080,158.25,Call,-25.88,20712.96407,213.5,17732,24200,NIFTY,20712.96407,RS,24219.05,184806,OPTIDXNIFTY01-09-2026CE24200,OPTIDX,159.87
27937,29-Sep-2026,Stock Futures,93988,1039.6,-,-0.89,243868.0977,1048.9,66051,0,SBIN,243868.0977,RS,1039.5,31137,FUTSTKSBIN29-09-2026XX0,FUTSTK,42.3
27169,25-Aug-2026,Index Options,53314,134,Call,-62.79,38803.95054,360.1,26145,57500,BANKNIFTY,38803.95054,RS,57525.95,719391,OPTIDXBANKNIFTY25-08-2026CE57500,OPTIDX,103.92
27071,25-Aug-2026,Index Options,78787,14.55,Put,-11.01,24784.36522,16.35,51716,24050,NIFTY,24784.36522,RS,24219.05,2668285,OPTIDXNIFTY25-08-2026PE24050,OPTIDX,52.35
25646,01-Sep-2026,Index Options,42366,0.95,Call,-17.39,44.9755,1.15,16720,26000,NIFTY,44.9755,RS,24219.05,68508,OPTIDXNIFTY01-09-2026CE26000,OPTIDX,153.39
25541,29-Sep-2026,Stock Futures,95706,1947.4,-,-0.77,255412.34143,1962.5,70165,0,BHARTIARTL,255412.34143,RS,1935,27529,FUTSTKBHARTIARTL29-09-2026XX0,FUTSTK,36.4
25530,25-Aug-2026,Index Options,104037,0.7,Call,-17.65,291.65067,0.85,78507,25200,NIFTY,291.65067,RS,24219.05,547187,OPTIDXNIFTY25-08-2026CE25200,OPTIDX,32.52
25246,25-Aug-2026,Index Options,155962,3.7,Call,-35.65,3758.05138,5.75,130716,24600,NIFTY,3758.05138,RS,24219.05,1980006,OPTIDXNIFTY25-08-2026CE24600,OPTIDX,19.31
24549,25-Aug-2026,Index Options,100252,4.3,Call,-50.86,3786.50764,8.75,75703,24550,NIFTY,3786.50764,RS,24219.05,1478527,OPTIDXNIFTY25-08-2026CE24550,OPTIDX,32.43
23652,29-Sep-2026,Stock Futures,57497,14181,-,-3.34,248416.19188,14671,33845,0,DIXON,248416.19188,RS,14570,34927,FUTSTKDIXON29-09-2026XX0,FUTSTK,69.88
