symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
HFCL,EQ,239.41,11.4,   5.00,5,239.41,228.13,239.41,59.82,299.05949,709.757887617
SHANTIGEAR,EQ,557.1,92.85,  20.00,20,557.1,487,598.9,384,119.2101,629.9419314300001
MARATHON,EQ,422.8,70.45,  19.99,20,422.8,361.6,685.4,344.05,31.83615,132.83315226
STLTECH,BE,658.5,31.35,   5.00,5,658.5,625,683.5,84.6,20.038,130.597665
SETL,EQ,312.6,14.85,   4.99,5,312.6,303.65,315.6,104.56,40.38144,126.095084544
RAMBHAJO,EQ,212.89,35.48,  20.00,20,212.89,180.85,222,161.6,25.20932,52.503450764
IBULLSLTD,EQ,26.85,1.27,   4.96,5,26.85,25.63,32.5,8.9,84.00068,22.352580948
RAMCOSYS,EQ,569,25.35,   4.66,5,570.8,547.6,967.5,342.1,3.77827,21.405788685
LOTUSDEV,BE,173.05,8.24,   5.00,5,173.05,164.51,207.5,102.2,12.11782,20.614835384
DBREALTY,EQ,106,-0.08,  -0.08,5,111.38,105.25,184.8,83.5,17.83408,19.43023016
MON100,EQ,327.98,-2.53,  -0.77,20,327.98,327.98,342.55,200.21,4.46203,14.634565993999999
KOTARISUG,EQ,38.15,4.86,  14.60,20,39.94,33.96,39.94,22.5,36.32127,13.798450472999999
LAMBODHARA,EQ,141.69,23.61,  19.99,20,141.69,119.5,162,81.8,9.83823,13.199953191
GULFPETRO,BE,70.52,3.35,   4.99,5,70.52,66.84,70.52,23.25,15.3374,10.38955476
NAHARINDUS,EQ,150.73,25.12,  20.00,20,150.73,125.8,150.73,83.05,5.72817,8.128846047
TIL,BE,249.25,6.1,   2.51,5,255.3,246.3,371.95,161.25,3.03211,7.6727543549999995
GATECH,BE,0.94,0.04,   4.44,5,0.94,0.93,0.94,0.4,809.21553,7.525704429000001
GSMFOILS,SM,96.85,4.6,   4.99,5,96.85,92.25,293.85,79.7,7.535,7.1996925
PRIZOR,ST,1020.3,48.55,   5.00,5,1020.3,981.5,1020.3,216.65,0.648,6.5346264
VISHWARAJ,EQ,6.81,1.12,  19.68,20,6.82,5.71,10.2,4.14,93.20681,6.170290822
VIRAT,EQ,482,80.3,  19.99,20,482,452.8,482,268.05,1.2554,5.973569820000001
AQYLON,EQ,26.53,1.26,   4.99,5,26.53,26.52,224.7,20.87,21.00359,5.570152068
MAFANG,EQ,205.87,-0.91,  -0.44,20,205.87,205.87,211.42,149.74,2.68061,5.518571807
AMANTA,BE,205.2,9.41,   4.81,5,205.57,196.76,205.57,92,2.61042,5.321863254
BODALCHEM,BE,82.91,3.94,   4.99,5,82.91,80.5,82.91,42.81,4.0984,3.39593424
ABSMARINE,ST,259.85,12.35,   4.99,5,259.85,253.5,315.5,143.05,1.225,3.1701775
SHAH,EQ,3.99,0.66,  19.82,20,3.99,3.5,5.82,3.07,78.06929,2.9900538070000002
VIVIANA,BE,727,34.6,   5.00,5,727,690,1162.5,565,0.37462,2.665009218
MAHKTECH,EQ,22.86,-0.24,  -1.04,20,23.17,22.75,35.59,21,11.14395,2.56533729
EMPOWER,EQ,2.37,0.1,   4.41,5,2.38,2.33,2.82,1.3,105.77168,2.506788816
TRANSPEK,BE,1372,65.3,   5.00,5,1372,1346,1447.9,952.3,0.16774,2.299732174
ONDOOR,SM,293.4,48.35,  19.73,20,294.05,245.05,294.05,100,0.81,2.270592
SIMCA,SM,263.5,21,   8.66,20,291,242.5,291,132,0.876,2.2093596
CORDSCABLE,BE,253.39,12.06,   5.00,5,253.39,238,259.4,127.01,0.86377,2.1798099719999997
SHALPAINTS,BE,84.93,4.04,   4.99,5,84.93,82,95.95,35.21,2.19032,1.84753492
VALIANTLAB,EQ,100.52,4.78,   4.99,5,100.52,97.21,100.52,49.51,1.74713,1.750100121
MAKERSL,EQ,224.25,37.37,  20.00,20,224.25,189.5,224.25,150,0.8095,1.7190542
MANORG,EQ,473.1,2.35,   0.50,5,494.25,470.35,637,356.25,0.34868,1.7087063399999998
SUPTANERY,EQ,10.52,1.75,  19.95,20,10.52,9.17,10.52,6.81,16.30102,1.669224448
BHAGERIA,BE,223.33,10.63,   5.00,5,223.33,215,244.6,127.51,0.74373,1.650559989
BANG,EQ,34.42,5.73,  19.97,20,34.42,28.69,62.07,25.84,4.91405,1.6221279050000001
A2ZINFRA,EQ,16.1,0.64,   4.14,5,16.23,15.2,22.64,12,8.31645,1.326473775
SHRIAHIMSA,ST,435.75,20.75,   5.00,5,435.75,424,455,196.1,0.282,1.2190578
OPTIVALUE,ST,193.05,9.15,   4.98,5,193.05,185,194.5,56.05,0.64,1.214208
BLACKROSE,BE,113.91,5.42,   5.00,5,113.91,109,129.9,80.05,0.81946,0.925334232
3IINFOLTD,BE,24.52,1.16,   4.97,5,24.52,24.52,27.8,12.68,3.39855,0.8333244599999999
TRANSWORLD,BE,190.96,9.09,   5.00,5,190.96,186.01,287.58,111.56,0.38087,0.726471438
CKKRETAIL,SM,167,21.9,  15.09,20,174.1,145,265.25,112.2,0.416,0.7098208
MANGALAM,EQ,30.44,2.76,   9.97,10,30.44,27.1,84.21,22.8,2.01839,0.600067347
HOACFOODS,ST,811.3,-17.7,  -2.14,5,870.45,810.05,870.45,190.2,0.07125,0.599013
AKSHARCHEM,BE,318.38,15.16,   5.00,5,318.38,303.2,330.8,141.3,0.18523,0.587864451
MASPTOP50,EQ,79.6,-0.83,  -1.03,20,79.6,79.6,82.78,62.42,0.72975,0.580881
KDL,SM,97.25,8.8,   9.95,10,97.25,90,288,84.05,0.546,0.523614
CALSOFT,EQ,29.21,1.39,   5.00,5,29.21,28.4,29.89,10.9,1.67827,0.48854439699999996
TEAMTECH,ST,142.1,6.75,   4.99,5,142.1,140,143.8,68.25,0.34,0.482664
PRIMECAB,ST,204.75,9.75,   5.00,5,204.75,200,204.75,70.4,0.224,0.4570272
ESSENTIA,EQ,1.19,0.05,   4.39,5,1.19,1.13,1.96,0.95,39.20395,0.450845425
AKANKSHA,SM,127.4,6,   4.94,5,127.45,126,127.45,57,0.31,0.394785
MODINATUR,BE,353.75,16.8,   4.99,5,353.75,330.1,524.8,252.3,0.11169,0.394075827
LEENEE,EQ,10.72,1.53,  16.65,20,11.02,9.32,11.02,6.81,3.60638,0.379751814
HVAX,SM,672,32,   5.00,5,672,670,1007,585.2,0.0555,0.37291005
AMBAAUTO,SM,113.3,5.35,   4.96,5,113.3,109.9,137.5,63.6,0.33,0.368544
MONQ50,EQ,146.46,-2.31,  -1.55,20,146.46,146.46,151.65,79.26,0.25139,0.368185794
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,189.53459,0.341162262
CTE,EQ,52,2.47,   4.99,5,52,50.39,59.93,20.51,0.62092,0.32163656
ZEELEARN,BE,7.84,0.11,   1.42,5,8.11,7.7,10.45,4.17,3.96218,0.315389528
KHADIM,BE,101.85,4.85,   5.00,5,101.85,96,295.8,77.47,0.30995,0.31373139
SETCO,BE,18,0.66,   3.81,5,18.2,17.16,28.62,11.56,1.72681,0.312034567
NECCLTD,BE,16.59,0.79,   5.00,5,16.59,15.8,24.01,10.55,1.63187,0.269584924
RCDL,SM,21.2,1.9,   9.84,10,21.2,18.2,23.65,11.15,1.29,0.259548
RAPIDFLEET,SM,201.6,33.6,  20.00,20,201.6,175,215,158,0.138,0.2587362
BAFNAPH,BE,254.55,12.1,   4.99,5,254.55,250,254.55,76,0.10132,0.257737816
PENINLAND,BE,16.27,0.77,   4.97,5,16.27,16.27,46,13.82,1.52875,0.248727625
