symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
LALITHAA,LALITHAAEQN,249.1,-6,90876783,99042106,26073824825.56,201,,,274.4,244.4,-15.9,265,248.44,274.4,244.4,2026-08-24 16:00:28
LTFOODS,LTFOODSEQN,456,6.64,37673533,41891152,19687165793.92,427.6,02-Feb-2026,,490.7,333.15,28.4,427.6,459,490.7,427.6,2026-08-24 16:00:28
VMM,VMMEQN,113.5,9.74,146129915,154604116,17454804696.4,103.43,,,157.6,98.77,10.07,109.2,113.5,115.4,109,2026-08-24 16:00:28
NETWEB,NETWEBEQN,5435,-2.96,2392487,2703933,15100762782.42,5601,07-Aug-2026,,5813,2037.3,-166,5600,5454.5,5813,5408.5,2026-08-24 16:00:28
WELCORP,WELCORPEQN,2401.9,3.89,5255844,6106908,14487906401.04,2311.9,30-Jun-2026,,2422,710,90,2290,2409.2,2422,2266.7,2026-08-24 16:00:28
BSE,BSEEQN,3312.7,2.21,3633752,4303245,14273089080.9,3241,10-Jul-2026,,4446.8,2021.5,71.7,3250,3312.7,3346.5,3242.5,2026-08-24 16:00:28
MCX,MCXEQN,3268,2.61,3113226,3395697,11034249487.56,3185,02-Jan-2026,,3480,1460.8,83,3200,3268,3289.7,3180.1,2026-08-24 16:00:28
URBANCO,URBANCOEQN,168.3,6.12,57953489,64718783,10881168985.79,158.6,,,201.18,100.7,9.7,159,168.84,172.33,157.55,2026-08-24 16:00:28
DIXON,DIXONEQN,14570,-1.89,653754,735401,10727095828.73,14850,16-Sep-2025,,18471,9600,-280,15000,14570,15000,14484,2026-08-24 16:00:28
QUADFUTURE,QUADFUTUREEQN,436.85,7.77,16952051,23856672,10608107771.52,405.35,,,502.4,248.55,31.5,410.05,447.3,464.8,395.5,2026-08-24 16:00:28
MUTHOOTFIN,MUTHOOTFINEQN,3209,6.19,2963875,3268593,10343266432.92,3022,17-Apr-2026,,4149.5,2604.2,187,3056,3209,3209,3049.8,2026-08-24 16:00:28
INFY,INFYEQN,1130,0.8,7524490,8565354,9705916538.64,1121,10-Jun-2026,,1728,982.4,9,1126.5,1130,1144.5,1122,2026-08-24 16:00:28
BALUFORGE,BALUFORGEEQN,629.2,13.29,13179095,15544329,9627380166.15,555.4,19-Sep-2025,,697,341.05,73.8,568,632.2,638,568,2026-08-24 16:00:28
RELIANCE,RELIANCEEQN,1309.8,-0.47,5734904,7277167,9517806719.3,1316,05-Jun-2026,,1611.8,1249.8,-6.2,1316.6,1309.8,1320,1302.4,2026-08-24 16:00:28
SBIN,SBINEQN,1039.5,-0.88,7985321,8868193,9190197087.83,1048.7,15-May-2026,,1234.7,798.5,-9.2,1047.9,1039.5,1047.9,1032.1,2026-08-24 16:00:28
BALRAMCHIN,BALRAMCHINEQN,683,-6.35,10198145,12426234,9023931130.8,729.35,17-Nov-2025,,780.95,393.55,-46.35,732.95,695.5,751.7,678,2026-08-24 16:00:28
SAIL,SAILEQN,179.65,3.57,42306219,48226622,8644139727.28,173.46,08-Sep-2025,,209.7,118.1,6.19,174.8,179.65,180.96,174.71,2026-08-24 16:00:28
HDFCBANK,HDFCBANKEQN,729,0.28,8715882,11408345,8305161076.55,726.95,19-Jun-2026,,1020.5,715.1,2.05,732.5,729,734.4,724.1,2026-08-24 16:00:28
HSCL,HSCLEQN,659.5,0.78,9802488,11631592,7829689838.88,654.4,22-May-2026,,819.5,418.5,5.1,660.45,662.2,684.75,657.1,2026-08-24 16:00:28
HINDZINC,HINDZINCEQN,604,1.53,9419978,12772617,7754766685.38,594.9,30-Apr-2026,,733,418,9.1,595.95,604,614.2,592.85,2026-08-24 16:00:28
