symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
VMM,28169,17466,10703,61.28,174961,93258.02275,88357813469,104134.0687,10876.04594,113
MANAPPURAM,51013,33314,17699,53.13,77184,410817.2328,44440016220,417184.245,6367.0122,365
DIXON,172492,121882,50610,41.52,709714,444755.98855,482370883229,472147.72085,27391.73229,14570
MUTHOOTFIN,82629,60107,22522,37.47,444004,240510.58405,367882720460,275657.50115,35146.9171,3209
BANDHANBNK,70052,51793,18259,35.25,92162,328909.47228,26805033540,333556.98768,4647.5154,173
FINNIFTY,62196,47019,15177,32.28,429809,4792.64364,676413120234,16034.93598,11242.29234,26158
IDEA,151997,120793,31204,25.83,83379,633281.14392,21953228901,637449.96618,4168.82226,14
KOTAKBANK,169241,135267,33974,25.12,92509,424494.0476,32271327520,427199.8228,2705.7752,401
INDHOTEL,43954,35619,8335,23.4,21732,100908.2535,5905592770,101384.5812,476.3277,728
MFSL,38514,31310,7204,23.01,26878,90180.2472,7892895044,90658.15764,477.91044,1569
SBILIFE,41541,33785,7756,22.96,27390,83438.2614,10236610241,84252.33881,814.07741,1761
HDFCAMC,42283,34424,7859,22.83,31590,100245.55158,14441456883,101006.92041,761.36883,2618
JINDALSTEL,47482,38806,8676,22.36,43398,120090.88887,19132171306,121699.72693,1608.83806,1149
TVSMOTOR,94694,77655,17039,21.94,67339,255369.83928,26071225698,257541.55876,2171.71948,4363
IOC,60886,50070,10816,21.6,37767,133762.73722,12438722351,135581.85761,1819.12038,138
GLENMARK,53212,43838,9374,21.38,71285,190602.43912,44472037286,196088.23698,5485.79786,2390
NIFTYNXT50,1907,1573,334,21.23,1720,9013.8581,2283705270,9077.3358,63.4777,74022
PNB,66338,54967,11371,20.69,34609,193635.2224,12993946400,195025.9664,1390.744,115
YESBANK,70252,58352,11900,20.39,29694,150332.83452,6224858442,151110.09194,777.25742,22
SIEMENS,46575,38767,7808,20.14,256872,111484.27067,174300066832,127439.514,15955.24332,4114
INDUSINDBK,85440,71258,14182,19.9,61536,293628.36286,14468176275,294770.64561,1142.28275,1018
APLAPOLLO,43423,36263,7160,19.74,41383,181307.80076,13159936562,182187.41639,879.61562,2145
TORNTPHARM,50100,41851,8249,19.71,28978,100037.71776,7876475683,100525.9746,488.25683,4886
TATACONSUM,59336,49880,9456,18.96,33346,106209.05053,8907784099,107049.07152,840.02099,1062
AXISBANK,269421,226676,42745,18.86,150441,548218.51262,63089447175,552729.35937,4510.84675,1236
COALINDIA,135594,114274,21320,18.66,77330,182332.96357,24958657453,185180.24061,2847.27703,406
PATANJALI,62652,52834,9818,18.58,51159,131394.28923,6299677084,132093.52008,699.23084,350
PIDILITIND,24474,20642,3832,18.56,13340,59530.7683,5094255350,59759.3218,228.5535,1660
GMRAIRPORT,45100,38177,6923,18.13,26364,103600.11861,8300233050,104688.11886,1088.00025,98
BANKBARODA,96530,81861,14669,17.92,78882,199744.56479,37027532119,205176.88473,5432.31994,241
CANBK,95905,81434,14471,17.77,48314,235110.09375,18637079332,237322.22332,2212.12957,127
INDUSTOWER,102232,86878,15354,17.67,54003,223355.82243,12452945740,224523.21583,1167.3934,374
ICICIBANK,274549,233336,41213,17.66,171984,695809.6446,102474397942,701196.33402,5386.68942,1415
BPCL,37008,31453,5555,17.66,21251,75580.83576,5667781470,76230.96171,650.12595,311
DLF,91512,77845,13667,17.56,80069,237699.53876,28588840722,240909.93598,3210.39722,689
AMBUJACEM,118949,101191,17758,17.55,57443,183756.49656,10374971892,185219.89548,1463.39892,408
POLICYBZR,42477,36144,6333,17.52,29844,93656.70058,9430578038,94425.33096,768.63038,1785
NTPC,155631,132571,23060,17.39,69971,240842.5953,11745645405,242001.42435,1158.82905,339
CIPLA,58836,50201,8635,17.2,51372,85344.07702,22938825292,86983.37244,1639.29542,1437
BANKNIFTY,1814510,1555626,258884,16.64,15613922,1003387.00902,26925451715757,1642680.70659,639293.69757,57525
CHOLAFIN,40710,35104,5606,15.97,30776,130474.261,23035602193,132435.78293,1961.52193,1846
BHARTIARTL,215088,185601,29487,15.89,115010,500641.32616,57086446508,503852.67125,3211.34508,1935
ICICIPRULI,33071,28573,4498,15.74,24511,52174.83719,6515877766,52834.28986,659.45266,511
AUBANK,43123,37395,5728,15.32,40865,148685.0492,30738991580,151128.965,2443.9158,1114
