symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
LGEINDIA,EQ,1736.1,157.8,  10.00,10,1736.1,1611,1749,1304.1,98.32158,1664.761328244
APEX,EQ,425,57.3,  15.58,20,441.2,403.15,514.5,208.74,93.16207,401.919802394
GALAXYSURF,EQ,2508.4,418,  20.00,20,2508.4,2391.2,2508.4,1510,6.32628,158.179774608
E2E,BE,666.75,31.75,   5.00,5,666.75,636,666.75,183.36,11.71587,77.28139328099999
STYLEBAAZA,EQ,365.25,17.35,   4.99,5,365.25,342.6,427,229.95,20.40177,73.852367223
IDEAFORGE,EQ,820.85,39.05,   4.99,5,820.85,770,992.25,366,7.86126,63.230472558
KRN,EQ,1468.3,69.9,   5.00,5,1468.3,1468.3,1468.3,589.8,4.0759,59.8464397
PRAKASH,EQ,125.75,3.22,   2.63,20,147.03,117.5,177,110.24,31.23125,42.26837375
CEMPRO,EQ,1298.8,61.8,   5.00,5,1298.8,1243.2,1649.2,503.3,3.0546,39.36829572
SUMEETINDS,EQ,14.78,0.7,   4.97,5,14.78,13.65,35.67,13.65,250.96413,36.364702437
ANAWIL,ST,420.45,20,   4.99,5,420.45,385.1,420.45,313.2,5.704,23.68586
VENUSREM,BE,1780,50.7,   2.93,5,1815.7,1750,2044.3,424,0.6164,11.0625308
GANGAFORGE,EQ,2.63,0.12,   4.78,5,2.63,2.62,3.29,1.59,405.84666,10.633182492
ARROWGREEN,BE,820,37.5,   4.79,5,821.6,790,821.6,341.95,1.20662,9.872323516
FINKURVE,EQ,73.98,11.15,  17.75,20,75.39,62.19,134.9,48.02,8.12183,5.87208309
DURLAX,SM,67,7,  11.67,20,72,59.45,72,28.03,6.82,4.54553
MON100,EQ,332.6,2.05,   0.62,20,332.6,332.6,342.55,198.73,1.27466,4.23951916
TIL,BE,238.95,11.35,   4.99,5,238.95,224.45,371.95,161.25,1.73826,4.114287593999999
UNIVASTU,BE,160.69,7.65,   5.00,5,160.69,154.2,160.69,56.02,1.84862,2.9479943140000002
VIVIDEL,ST,1566.75,74.6,   5.00,5,1566.75,1499,1566.75,556,0.1848,2.86863192
BIKEWO,ST,100.05,4.75,   4.98,5,100.05,91.5,100.05,13.65,2.84,2.790584
ESCONET,SM,213.3,19.35,   9.98,10,213.3,206,280,91.25,1.3,2.76809
KOPRAN,BE,190.2,9.05,   5.00,5,190.2,182.5,219,107,1.47065,2.766733845
KOHINOOR,EQ,27.72,4.62,  20.00,20,27.72,22.97,35.83,19.2,9.82184,2.6676117440000002
MILTON,SM,38.6,1.8,   4.89,5,38.6,35.5,53.5,24.85,5.478,1.9507158
SHALPAINTS,BE,91.39,4.35,   5.00,5,91.39,91.39,91.39,35.21,2.024,1.8497336
MAFANG,EQ,207.39,-1.2,  -0.58,20,207.39,207.39,210.2,149.74,0.84336,1.7490443039999999
GATECH,BE,0.77,0.03,   4.05,5,0.77,0.76,0.93,0.4,225.53287,1.714049812
MODISONLTD,BE,339.15,16.15,   5.00,5,339.15,339.15,362.7,114,0.5026,1.7045679
ABSMARINE,ST,234.45,11.15,   4.99,5,234.45,223.95,315.5,143.05,0.705,1.64124
AKSHARCHEM,BE,309.68,13.56,   4.58,5,310.92,299.6,330.8,141.3,0.49946,1.544679942
BHADORA,ST,105.4,4.9,   4.88,5,105.5,100,128.85,49.5,1.428,1.4567028
PURPLEUTED,ST,353,16.8,   5.00,5,353,330,587.95,244.45,0.4075,1.4287765
KSHITIJPOL,EQ,3.11,0.13,   4.36,5,3.12,3.05,7.2,1.88,43.29051,1.3463348609999999
GAYAPROJ,BE,21.16,1,   4.96,5,21.16,21.16,26,8.2,5.89925,1.2482813
OSWALSEEDS,EQ,12.15,2.02,  19.94,20,12.15,11,20.28,9.66,9.52278,1.13797221
SUNDRMBRAK,BE,881.05,41.95,   5.00,5,881.05,842,881.05,460,0.12596,1.108775496
PANACHE,BE,524.75,24.95,   4.99,5,524.75,481.65,524.75,237.05,0.19738,1.022152068
ONELIFECAP,BE,33.74,1.6,   4.98,5,33.74,32.17,40.1,10.62,3.03047,1.01823792
OPTIVALUE,ST,176.45,8.4,   5.00,5,176.45,176.45,176.45,56.05,0.528,0.931656
MAXVOLT,ST,333.5,15.85,   4.99,5,333.5,320,509,210.05,0.28,0.927024
BI,EQ,76.81,12.8,  20.00,20,76.81,68.5,76.81,51.62,1.21676,0.9185321240000001
E2ERAIL,ST,266.55,12.65,   4.98,5,266.55,257.9,347.1,171,0.344,0.906956
GSLSU,EQ,32.26,1.24,   4.00,5,32.57,29.99,139.67,23.06,2.6939,0.8647419
RMDRIP,BE,17.99,0,   0.00,5,18.88,17.55,72.22,14.81,4.71888,0.853645392
APEXECO,ST,290,7,   2.47,5,297.15,276.5,297.15,102.05,0.288,0.8328384
MAHKTECH,EQ,23.41,-0.04,  -0.17,20,23.41,23.41,35.59,21,3.48941,0.8168708809999999
SAAKSHI,ST,296.1,14.1,   5.00,5,296.1,275.25,331,147.4,0.258,0.756714
KHADIM,BE,98.59,4.69,   4.99,5,98.59,94.07,295.8,77.47,0.7519,0.73362883
ASAHISONG,BE,362.05,16.1,   4.65,5,363.2,358.35,413.95,179.64,0.18049,0.655250896
PLAZACABLE,EQ,56.38,2.68,   4.99,5,56.38,55.12,65,27,0.97124,0.54680812
TECHNVISN,EQ,5176,-227.3,  -4.21,5,5673.4,5134,6198,3222.8,0.00903,0.49488012000000003
MONQ50,EQ,150.15,1.52,   1.02,20,150.15,150.15,150.15,79.02,0.27732,0.41639598
TPHQ,EQ,0.49,0.08,  19.51,20,0.49,0.42,0.86,0.4,88.57331,0.416294557
KDL,SM,96.35,8.75,   9.99,10,96.35,88,321,84.05,0.4215,0.3982332
SHANTI-RE,BE,23.66,6.76,  40.00,40,23.66,11.05,0,0,2.36023,0.397226709
IEML,SM,42.5,2.75,   6.92,10,43.7,37.8,173.57,37.8,0.88,0.375848
SHREEDHAR,ST,117.45,5.55,   4.96,5,117.45,114,128,54.4,0.32,0.374656
CALSOFT,BE,24.6,1.17,   4.99,5,24.6,24.6,27.83,10.9,1.519,0.373674
VALIANTLAB,EQ,82.41,3.92,   4.99,5,82.41,82.41,94.95,49.51,0.41064,0.33840842400000004
AKANKSHA,SM,118.75,5.65,   5.00,5,118.75,117.1,122.2,57,0.28,0.331996
MASPTOP50,EQ,80.72,0.17,   0.21,20,80.72,80.72,82.78,62.42,0.40028,0.323106016
CAPTRUST,BE,21.4,0.74,   3.58,5,21.69,20.03,37.22,10.98,1.43923,0.309578373
UTKAL,SM,53.3,2.5,   4.92,5,53.3,52,66,22.6,0.58,0.308618
MMWL,EQ,15.98,0.69,   4.51,5,16.05,15,16.57,9.02,1.8289,0.28878331
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,156.87091,0.282367638
DHTL,SM,33.15,1.55,   4.91,5,33.15,32.5,125.2,30.65,0.832,0.2717312
GTECJAINX,BE,28.9,0.9,   3.21,5,29.4,28.49,38.35,15.54,0.76208,0.22389910400000002
SMARTLINK,BE,225.1,4.1,   1.86,5,232.05,220,232.05,103.5,0.09432,0.213455592
GINNIFILA,BE,45.2,2.13,   4.95,5,45.22,43,57.85,31.5,0.42593,0.189325885
DHARAN,BZ,0.17,0.01,   6.25,5,0.17,0.16,0.61,0.11,113.37112,0.181393792
WOL3D,ST,144.5,6.85,   4.98,5,144.5,143.5,216.7,106.65,0.12,0.173196
TSC,ST,50.75,2.4,   4.96,5,50.75,48.35,79.3,25.25,0.34,0.17204
GVKPIL,BE,2.33,-0.01,  -0.43,2,2.38,2.33,4.06,2.31,6.11783,0.143769005
CLCIND,BE,50.98,2.4,   4.94,5,51,48.11,62.55,8.54,0.23324,0.118789132
NEUEON,BE,17.12,0.81,   4.97,5,17.12,16,27.4,5.76,0.65737,0.110898319
VIAZ,SM,69.2,2.7,   4.06,5,69.8,66.5,99.55,57.8,0.16,0.109088
GML,SM,19.8,0.85,   4.49,5,19.85,19.1,54,15.15,0.52,0.102752
SUNTECH,ST,33.1,-0.15,  -0.45,5,34.9,33.1,73.85,28.7,0.272,0.0913104
21STCENMGM,EQ,44.05,0.86,   1.99,2,44.05,42.35,57.98,28.25,0.20836,0.09126168
GOLDSTAR,SM,7.7,0.35,   4.76,5,7.7,7.35,9.95,4.5,1.125,0.086175
GURUNANAK,SM,39,-0.5,  -1.27,5,41.45,39,60,22.45,0.208,0.083408
SADBHIN,BE,2.87,0.12,   4.36,5,2.88,2.81,5.02,2.06,2.81382,0.080756634
ACCURACY,BE,4.87,0.12,   2.53,5,4.98,4.61,7.88,3.4,1.56944,0.076745616
SHARDUL,BE,52.29,2.49,   5.00,5,52.29,52.29,60,23.05,0.10666,0.055772514
IL&FSENGG,BZ,36.75,1.75,   5.00,5,36.75,35.5,37.3,21,0.13556,0.049452288
ARCIIL,SM,37.8,3,   8.62,10,38.25,36.8,145,34.5,0.13,0.048945
VIVO,SM,145.4,6.9,   4.98,5,145.4,145.4,145.4,64,0.032,0.046528
VCL,EQ,1.69,0.08,   4.97,5,1.69,1.69,2.66,0.87,2.73928,0.046293832
PROLIFE,SM,90.95,4.3,   4.96,5,90.95,89.95,142.5,56.05,0.05,0.045325
ABANSENT,EQ,30.38,1.44,   4.98,5,30.38,30.38,48.85,22.3,0.14445,0.04388391
SANGANI,SM,55.45,2.25,   4.23,5,55.85,55.45,77,37,0.075,0.0416475
MCON,SM,44,2.05,   4.89,5,44,42.5,94,37.3,0.09,0.03915
HPTL,SM,309.75,14.75,   5.00,5,309.75,309.75,330.3,175,0.012,0.03717
TEJASCARGO,SM,420.25,20,   5.00,5,420.25,420.25,435.85,251,0.008,0.03362
ADDICTIVE,SM,42.15,2,   4.98,5,42.15,38.9,152.05,37.15,0.075,0.031245
HRHNEXT,SM,24.95,1.15,   4.83,5,24.95,24.15,39.3,21,0.105,0.025767
VSCL,SM,23.9,1.1,   4.82,5,23.9,23.85,31.8,16.05,0.09,0.021492
MADHUCON,BE,5.3,0.05,   0.95,5,5.51,5.25,8.55,3.61,0.35768,0.019243184
DHANSA,SM,20.1,-0.4,  -1.95,5,21.5,20.1,47,16.2,0.08,0.016888
TVVISION,BE,4.15,0.15,   3.75,5,4.2,4,12.4,3.84,0.26953,0.011212448
MANAV,SM,26.9,1.25,   4.87,5,26.9,26.9,47,14.5,0.04,0.01076
GIRIRAJ,SM,65.55,3.1,   4.96,5,65.55,65.55,378,52.3,0.015,0.0098325
MONOPHARMA,SM,8.2,0.35,   4.46,5,8.2,8,25.5,7.5,0.1,0.00811
SEYAIND,BE,12.31,0.01,   0.08,2,12.54,12.14,23.99,8.54,0.06139,0.007593943
ARSHIYA,BZ,0.95,0.03,   3.26,5,0.96,0.91,2.6,0.9,0.77913,0.007323822
SMVD,SM,15.3,0.7,   4.79,5,15.3,15.3,15.3,5.6,0.0404,0.0061812
FEL,BZ,0.4,0.01,   2.56,2,0.4,0.39,0.65,0.34,1.57741,0.006151899
BLUECHIP,EQ,1.81,0.03,   1.69,2,1.81,1.81,4.6,1.65,0.32318,0.005849558
IMPEXFERRO,BZ,3.57,0.07,   2.00,2,3.57,3.57,3.57,1.3,0.153,0.0054621
ANKITMETAL,BZ,1.58,0.05,   3.27,5,1.6,1.5,2.12,1.29,0.23856,0.0037453919999999997
965SCL25C,N0,415,10,   2.47,20,486,415,659.1,375.1,0.00014,0.000623588
MEP,BZ,0.62,0.01,   1.64,2,0.62,0.62,2.87,0.5,0.04363,0.000270506
FELDVR,BZ,2.36,0.11,   4.89,5,2.36,2.25,3.78,2.22,0.00922,0.00021482600000000002
DSKULKARNI,BE,13.3,0.63,   4.97,5,13.3,13.3,13.3,8.6,0.00098,0.00013034
