changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
13490,18-Aug-2026,Index Options,59789,2.8,Put,33.33,910.98557,2.1,46299,23700,NIFTY,910.98557,RR,24366,606717,OPTIDXNIFTY18-08-2026PE23700,OPTIDX,29.14
13130,18-Aug-2026,Index Options,45313,1.5,Put,15.38,157.3311,1.3,32183,23200,NIFTY,157.3311,RR,24366,175397,OPTIDXNIFTY18-08-2026PE23200,OPTIDX,40.8
10015,18-Aug-2026,Index Options,83136,3.15,Put,18.87,1531.7458,2.65,73121,23800,NIFTY,1531.7458,RR,24366,815409,OPTIDXNIFTY18-08-2026PE23800,OPTIDX,13.7
9871,18-Aug-2026,Index Options,100612,2,Put,17.65,688.00935,1.7,90741,23500,NIFTY,688.00935,RR,24366,598009,OPTIDXNIFTY18-08-2026PE23500,OPTIDX,10.88
9655,29-Sep-2026,Index Options,27576,695.3,Put,7.42,2772.58095,647.3,17921,57500,BANKNIFTY,2772.58095,RR,57491.1,13758,OPTIDXBANKNIFTY29-09-2026PE57500,OPTIDX,53.88
9513,18-Aug-2026,Index Options,19191,1.8,Put,20,126.89703,1.5,9678,23350,NIFTY,126.89703,RR,24366,125145,OPTIDXNIFTY18-08-2026PE23350,OPTIDX,98.3
8409,18-Aug-2026,Index Options,52446,2.25,Put,25,709.06663,1.8,44037,23600,NIFTY,709.06663,RR,24366,553742,OPTIDXNIFTY18-08-2026PE23600,OPTIDX,19.1
8280,18-Aug-2026,Index Options,55893,1.7,Put,17.24,199.46926,1.45,47613,23300,NIFTY,199.46926,RR,24366,203229,OPTIDXNIFTY18-08-2026PE23300,OPTIDX,17.39
6003,18-Aug-2026,Index Options,85777,1.3,Put,13.04,205.16483,1.15,79774,23000,NIFTY,205.16483,RR,24366,267490,OPTIDXNIFTY18-08-2026PE23000,OPTIDX,7.53
4466,18-Aug-2026,Index Options,21319,1.3,Put,30,59.85961,1,16853,22800,NIFTY,59.85961,RR,24366,90286,OPTIDXNIFTY18-08-2026PE22800,OPTIDX,26.5
4311,18-Aug-2026,Index Options,9499,1.1,Put,15.79,25.48828,0.95,5188,22700,NIFTY,25.48828,RR,24366,40013,OPTIDXNIFTY18-08-2026PE22700,OPTIDX,83.1
3898,18-Aug-2026,Index Options,22616,1.35,Put,12.5,108.30449,1.2,18718,23100,NIFTY,108.30449,RR,24366,128171,OPTIDXNIFTY18-08-2026PE23100,OPTIDX,20.82
3817,25-Aug-2026,Index Options,51837,2.8,Call,1.82,98.31556,2.75,48020,25500,NIFTY,98.31556,RR,24366,57952,OPTIDXNIFTY25-08-2026CE25500,OPTIDX,7.95
3664,18-Aug-2026,Index Options,22257,2.9,Put,23.4,691.56672,2.35,18593,23750,NIFTY,691.56672,RR,24366,415605,OPTIDXNIFTY18-08-2026PE23750,OPTIDX,19.71
3251,18-Aug-2026,Index Options,13829,2.15,Put,30.3,211.58829,1.65,10578,23550,NIFTY,211.58829,RR,24366,175011,OPTIDXNIFTY18-08-2026PE23550,OPTIDX,30.73
2815,25-Aug-2026,Stock Options,4839,10.85,Call,68.22,2067.84243,6.45,2024,2020,BHARTIARTL,2067.84243,RR,1992.1,28735,OPTSTKBHARTIARTL25-08-2026CE2020,OPTSTK,139.08
2664,29-Sep-2026,Index Options,50510,41.35,Put,6.71,390.77684,38.75,47846,23000,NIFTY,390.77684,RR,24366,15113,OPTIDXNIFTY29-09-2026PE23000,OPTIDX,5.57
2638,18-Aug-2026,Index Options,31976,1.75,Put,20.69,217.61479,1.45,29338,23400,NIFTY,217.61479,RR,24366,210561,OPTIDXNIFTY18-08-2026PE23400,OPTIDX,8.99
2624,18-Aug-2026,Index Options,6178,1.05,Put,31.25,14.01192,0.8,3554,22600,NIFTY,14.01192,RR,24366,23952,OPTIDXNIFTY18-08-2026PE22600,OPTIDX,73.83
2547,29-Sep-2026,Index Options,23788,24.8,Put,7.36,148.69634,23.1,21241,22500,NIFTY,148.69634,RR,24366,9620,OPTIDXNIFTY29-09-2026PE22500,OPTIDX,11.99
2344,18-Aug-2026,Index Options,4095,1.15,Put,15,26.34901,1,1751,22850,NIFTY,26.34901,RR,24366,37885,OPTIDXNIFTY18-08-2026PE22850,OPTIDX,133.87
2280,25-Aug-2026,Index Options,3015,0.9,Call,28.57,1.67914,0.7,735,27200,NIFTY,1.67914,RR,24366,3270,OPTIDXNIFTY25-08-2026CE27200,OPTIDX,310.2
2141,29-Sep-2026,Index Options,6606,68,Put,1.04,198.00348,67.3,4465,23400,NIFTY,198.00348,RR,24366,4462,OPTIDXNIFTY29-09-2026PE23400,OPTIDX,47.95
2116,25-Aug-2026,Stock Options,2816,3.6,Call,9.09,2860.79625,3.3,700,520,JUBLFOOD,2860.79625,RR,504.1,28395,OPTSTKJUBLFOOD25-08-2026CE520,OPTSTK,302.29
1953,18-Aug-2026,Index Options,4812,0.7,Put,7.69,8.95823,0.65,2859,22300,NIFTY,8.95823,RR,24366,20570,OPTIDXNIFTY18-08-2026PE22300,OPTIDX,68.31
