symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
PATANJALI,51778,42568,9210,21.64,189648,100266.44679,64539580296,113404.0635,13137.61671,365
NIFTYFPI,128,106,22,20.75,129,249.72585,199987425,251.0651,1.33925,1505
NIFTY,7843641,6690175,1153466,17.24,51226725,613250.69756,77767060926092,3735638.56349,3122387.86592,23217
ASTRAL,32627,28067,4560,16.25,20469,6606.68339,11083651857,7384.60696,777.92357,1382
POLICYBZR,32174,28201,3973,14.09,70703,50513.08528,40568891041,57345.77569,6832.69041,1827
PREMIERENE,30537,26854,3683,13.71,57515,30671.71646,31812891201,36103.69847,5431.98201,899
FINNIFTY,19069,16943,2126,12.55,19463,1107.82989,30007483691,2835.18681,1727.35691,25262
SOLARINDS,96725,87054,9671,11.11,257278,91756.75015,246353399198,124306.36714,32549.61698,18900
NIFTYNXT50,1177,1074,103,9.59,855,2684.03083,1259339931,2785.75514,101.72431,70368
BAJAJHLDNG,5612,5153,459,8.91,4768,1829.77317,3968889543,1921.8936,92.12043,10930
BLUESTARCO,33089,30654,2435,7.94,12921,32128.05167,3109303190,32590.15857,462.1069,1504
MIDCPNIFTY,158158,146666,11492,7.84,279016,69616.5385,476022861474,108585.70324,38969.16474,14288
OFSS,31277,29094,2183,7.5,24248,67906.32551,21892801121,70910.63672,3004.31121,11510
LAURUSLABS,49855,46500,3355,7.22,55458,96075.42707,81149257078,107557.85785,11482.43078,1905
WAAREEENER,72431,67627,4804,7.1,48537,30147.47468,19254044808,32111.08526,1963.61058,2501
PAYTM,69404,65605,3799,5.79,277339,312070.15695,335558721629,371453.86324,59383.70629,1790
YESBANK,66791,63249,3542,5.6,74728,76258.71768,49069624162,83835.1193,7576.40162,23
BSE,161101,152602,8499,5.57,114908,58939.74924,71752397108,71239.52032,12299.77108,3240
TCS,251987,239335,12652,5.29,259244,78805.81071,124991745972,95061.41043,16255.59972,2188
COFORGE,75943,72387,3556,4.91,79461,61832.80618,62530981828,71140.86946,9308.06328,1766
TMPV,121862,116243,5619,4.83,73168,31828.9928,33840819040,36567.1832,4738.1904,301
ALKEM,19900,18988,912,4.8,12714,14164.65316,7015375606,14980.03422,815.38106,5175
SHRIRAMFIN,69324,66175,3149,4.76,33719,56772.17073,22574545034,59963.64107,3191.47034,979
BOSCHLTD,20696,19791,905,4.57,28524,12111.1711,33680834420,14433.6403,2322.4692,47555
SBICARD,50109,47969,2140,4.46,20329,19389.5888,8574422928,20488.13808,1098.54928,618
NYKAA,15427,14771,656,4.44,15549,31399.11812,13183605000,33054.07437,1654.95625,325
MAZDOCK,52924,50806,2118,4.17,31199,13262.91405,15323394030,16052.96686,2790.0528,2231
NESTLEIND,30592,29433,1159,3.94,33588,14924.19785,22306707265,17537.1205,2612.92265,1384
