changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-33620,22-Sep-2026,Index Options,39741,2.25,Call,-40,556.75228,3.75,73361,24300,NIFTY,556.75228,SS,23217.6,328177,OPTIDXNIFTY22-09-2026CE24300,OPTIDX,-45.83
-23353,22-Sep-2026,Index Options,96695,0.85,Call,-29.17,278.07319,1.2,120048,25000,NIFTY,278.07319,SS,23217.6,441036,OPTIDXNIFTY22-09-2026CE25000,OPTIDX,-19.45
-7927,22-Sep-2026,Index Options,40642,1.05,Call,-25,105.19129,1.4,48569,24800,NIFTY,105.19129,SS,23217.6,139511,OPTIDXNIFTY22-09-2026CE24800,OPTIDX,-16.32
-5561,29-Sep-2026,Index Options,5433,6,Call,-25,114.24236,8,10994,24550,NIFTY,114.24236,SS,23217.6,29739,OPTIDXNIFTY29-09-2026CE24550,OPTIDX,-50.58
-5313,29-Sep-2026,Index Options,29377,278.55,Put,-14.23,10243.75879,324.75,34690,23400,NIFTY,10243.75879,SS,23217.6,56724,OPTIDXNIFTY29-09-2026PE23400,OPTIDX,-15.32
-5096,29-Sep-2026,Index Options,65610,333,Put,-13.79,13114.12657,386.25,70706,23500,NIFTY,13114.12657,SS,23217.6,59654,OPTIDXNIFTY29-09-2026PE23500,OPTIDX,-7.21
-4730,29-Sep-2026,Index Options,50846,1.7,Call,-26.09,16.3791,2.3,55576,26000,NIFTY,16.3791,SS,23217.6,15089,OPTIDXNIFTY29-09-2026CE26000,OPTIDX,-8.51
-3968,22-Sep-2026,Index Options,8745,258.35,Put,-19.32,17042.54935,320.2,12713,23450,NIFTY,17042.54935,SS,23217.6,96990,OPTIDXNIFTY22-09-2026PE23450,OPTIDX,-31.21
-3964,22-Sep-2026,Index Options,7253,2.35,Call,-29.85,121.62196,3.35,11217,24350,NIFTY,121.62196,SS,23217.6,78289,OPTIDXNIFTY22-09-2026CE24350,OPTIDX,-35.34
-3960,29-Sep-2026,Index Options,6814,32.3,Call,-17.6,607.89513,39.2,10774,23850,NIFTY,607.89513,SS,23217.6,25964,OPTIDXNIFTY29-09-2026CE23850,OPTIDX,-36.76
-3075,29-Sep-2026,Index Options,20287,5.55,Call,-26,65.5978,7.5,23362,24600,NIFTY,65.5978,SS,23217.6,17430,OPTIDXNIFTY29-09-2026CE24600,OPTIDX,-13.16
-2930,29-Sep-2026,Index Options,88702,735.1,Put,-7.28,8335.6623,792.8,91632,24000,NIFTY,8335.6623,SS,23217.6,17561,OPTIDXNIFTY29-09-2026PE24000,OPTIDX,-3.2
-2806,29-Sep-2026,Index Options,76194,3.4,Call,-35.24,96.40021,5.25,79000,25000,NIFTY,96.40021,SS,23217.6,39339,OPTIDXNIFTY29-09-2026CE25000,OPTIDX,-3.55
-2760,29-Sep-2026,Index Options,23857,931.3,Put,-21.36,10855.37075,1184.25,26617,57000,BANKNIFTY,10855.37075,SS,56292.45,37867,OPTIDXBANKNIFTY29-09-2026PE57000,OPTIDX,-10.37
-2678,29-Sep-2026,Index Options,35723,13.9,Call,-30.85,173.83008,20.1,38401,60000,BANKNIFTY,173.83008,SS,56292.45,33688,OPTIDXBANKNIFTY29-09-2026CE60000,OPTIDX,-6.97
-2644,22-Sep-2026,Index Options,17664,0.7,Call,-36.36,20.54235,1.1,20308,25500,NIFTY,20.54235,SS,23217.6,38541,OPTIDXNIFTY22-09-2026CE25500,OPTIDX,-13.02
-2635,29-Sep-2026,Index Options,20820,7.1,Call,-43.65,60.3603,12.6,23455,61000,BANKNIFTY,60.3603,SS,56292.45,20636,OPTIDXBANKNIFTY29-09-2026CE61000,OPTIDX,-11.23
-2435,06-Oct-2026,Index Options,2004,17.9,Call,-21.66,89.3403,22.85,4439,24300,NIFTY,89.3403,SS,23217.6,6302,OPTIDXNIFTY06-10-2026CE24300,OPTIDX,-54.85
-2351,29-Sep-2026,Index Options,8687,5.05,Call,-47.12,19.88793,9.55,11038,61500,BANKNIFTY,19.88793,SS,56292.45,9939,OPTIDXBANKNIFTY29-09-2026CE61500,OPTIDX,-21.3
-2108,29-Sep-2026,Index Options,44790,2.35,Call,-34.72,43.50506,3.6,46898,25500,NIFTY,43.50506,SS,23217.6,25449,OPTIDXNIFTY29-09-2026CE25500,OPTIDX,-4.49
-1962,29-Sep-2026,Index Options,10589,134.25,Put,-25.48,1073.38093,180.15,12551,54500,BANKNIFTY,1073.38093,SS,56292.45,25993,OPTIDXBANKNIFTY29-09-2026PE54500,OPTIDX,-15.63
-1845,29-Sep-2026,Index Options,14160,12.35,Put,-30.62,76.17134,17.8,16005,50000,BANKNIFTY,76.17134,SS,56292.45,18188,OPTIDXBANKNIFTY29-09-2026PE50000,OPTIDX,-11.53
-1634,29-Sep-2026,Index Options,45622,1027,Put,-5.31,2104.15913,1084.6,47256,24300,NIFTY,2104.15913,SS,23217.6,3110,OPTIDXNIFTY29-09-2026PE24300,OPTIDX,-3.46
-1596,29-Sep-2026,Index Options,13568,4.55,Call,-43.83,13.53664,8.1,15164,62000,BANKNIFTY,13.53664,SS,56292.45,7861,OPTIDXBANKNIFTY29-09-2026CE62000,OPTIDX,-10.52
-1586,29-Dec-2026,Index Options,65974,55.3,Call,-6.67,601.53722,59.25,67560,26000,NIFTY,601.53722,SS,23217.6,16148,OPTIDXNIFTY29-12-2026CE26000,OPTIDX,-2.35
