symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
NIMBSPROJ,EQ,178.5,8.5,   5.00,5,178.5,167,231.23,141.04,0.42855,0.73213482
PRAMARA,SM,85.65,-2.65,  -3.00,5,92.7,85.65,374.8,82.5,0.66,0.600402
ARCL,EQ,273.99,11.6,   4.42,5,275.5,250.35,275.5,216.89,0.19792,0.541825792
ROLLT,BE,5.19,0.24,   4.85,5,5.19,4.98,5.19,1.07,9.32152,0.480990432
GVKPIL,BE,2.33,0.04,   1.75,2,2.33,2.33,4.06,2.04,20.42477,0.475897141
NURECA,BE,338.3,16.1,   5.00,5,338.3,318,358,204,0.12352,0.41331027200000003
HPTL,SM,393.75,18.75,   5.00,5,393.75,366.5,393.75,190,0.102,0.39882
KSR,EQ,46.62,2.22,   5.00,5,46.62,44.65,46.62,14.04,0.86153,0.39311613900000003
SHEKHAWATI,BE,21.3,1.01,   4.98,5,21.3,20.3,25.38,9.12,1.79202,0.375786594
AKANKSHA,SM,134,4,   3.08,5,136.5,127.2,139.5,57,0.24,0.320688
ONMOBILE,BE,51.81,2.46,   4.98,5,51.81,49.52,84,40.21,0.60699,0.313449636
AMEYA,SM,129.35,2.85,   2.25,5,132.8,125.9,132.8,86,0.22,0.288266
RCDL-RE,ST,2.7,0.2,   8.00,20,3,2.2,6.25,1.75,10.92,0.257712
ABINFRA,BE,11.4,0.29,   2.61,5,11.66,10.61,23.56,8.82,2.29237,0.25720391400000003
BIOPOL,SM,48.15,2.25,   4.90,5,48.15,45.7,133.75,39.5,0.516,0.2447904
QUINT,EQ,57.88,9.64,  19.98,20,57.88,57.88,57.88,33.45,0.41492,0.240155696
TOYAMSL,EQ,0.71,0.03,   4.41,5,0.71,0.68,0.71,0.6,33.86208,0.233648352
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,118.30382,0.21294687599999998
MAXPOSURE,SM,37.65,6.25,  19.90,20,37.65,33,61.2,28.5,0.42,0.15078
GJL,ST,292.05,13.05,   4.68,5,292.95,291,292.95,91.4,0.048,0.14016
GEECEE,BE,364,13.9,   3.97,5,367.6,334.05,390,215.85,0.03782,0.136204948
PATINTLOG,BE,13.77,0.63,   4.79,5,13.79,12.71,16.9,8.01,0.95273,0.128904369
DSFCL,BE,25.33,0.79,   3.22,5,25.76,23.45,52.5,17.28,0.49571,0.122638654
RNBDENIMS,BE,9.47,0.43,   4.76,5,9.49,8.72,67.67,7.72,1.35099,0.121859298
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,75.85692,0.098613996
GOLDSTAR,SM,8.6,0.4,   4.88,5,8.6,8.35,9.95,4.5,1.125,0.0959625
MONEYBOXX,EQ,49.43,4.49,   9.99,10,49.43,49.43,91.5,35.85,0.16118,0.079671274
AHLWEST,BE,531,24.6,   4.86,5,531.7,491.05,751.4,137,0.01425,0.075238575
BABAFP,SM,24.3,3.6,  17.39,20,24.8,20.9,38.5,17.65,0.24,0.056016
MKPL,EQ,4.06,0.14,   3.57,20,4.7,3.93,8.85,3.56,1.28524,0.052437792000000004
RCDL,SM,14.05,0.25,   1.81,5,14.45,13.45,23.65,11.15,0.36,0.050148
RPPL,BE,20.99,0.99,   4.95,5,21,19.15,26.97,14.25,0.22994,0.046033988
CBAZAAR,SM,4.7,0.2,   4.44,5,4.7,4.35,6.55,3.05,0.96,0.04368
AARNAV,BE,31.24,1.45,   4.87,5,31.27,28.32,37.4,21,0.14104,0.04315824
SADBHIN,EQ,2.56,0.09,   3.64,5,2.59,2.42,4.79,2.06,1.62598,0.041137294
NEWJAISA,ST,18.45,0.85,   4.83,5,18.45,16.8,51.5,13.35,0.195,0.0346125
IMPEXFERRO,BZ,5.38,0.1,   1.89,2,5.38,5.38,5.38,1.3,0.60449,0.032521562
OWAIS,ST,76.6,1.5,   2.00,2,76.6,73.8,580,58.1,0.043,0.032207
MILTON,SM,37.9,1.8,   4.99,5,37.9,37.9,53.5,24.85,0.044,0.016676
AUROIMPEX,SM,30.65,1.45,   4.97,5,30.65,30.65,53.95,21.25,0.048,0.014712
REFRACTORY,SM,28.8,1.35,   4.92,5,28.8,28.8,61.2,23.15,0.05,0.0144
AGRITECH,EQ,98.5,0.93,   0.95,5,102.44,97.25,187.19,92.52,0.01436,0.014203476000000001
LCCINFOTEC,EQ,3.13,0.14,   4.68,5,3.13,2.99,5.89,2.88,0.39224,0.012198664
BALCO,SM,20.9,0.95,   4.76,5,20.9,20.9,31.85,13.4,0.048,0.010032
NORBTEAEXP,EQ,64.56,0.06,   0.09,5,67.72,64.5,99.35,47.5,0.01286,0.008355142
NEELAM,SM,6.5,0.3,   4.84,5,6.5,6.4,22,6.1,0.12,0.00774
PLADAINFO,SM,12.45,0.55,   4.62,5,12.45,12,20.3,9.05,0.06,0.007332
TRIDHYA,ST,7.4,0.15,   2.07,5,7.6,7.4,19.95,6.3,0.09,0.006777
GFSTEELS,BE,23.08,1.09,   4.96,5,23.08,23.08,23.08,9.73,0.02929,0.006760132
SITINET,BZ,0.28,0.01,   3.70,2,0.28,0.27,0.5,0.27,2.39392,0.006463584
ANSALAPI,BZ,3.46,0.06,   1.76,2,3.46,3.36,5.18,2.51,0.15835,0.00535223
MEDIORG,SM,23.9,1.1,   4.82,5,23.9,23.9,38,19.1,0.02,0.00478
SGLRES,EQ,2.45,0.1,   4.26,5,2.46,2.33,2.74,2.27,0.14193,0.0034063199999999996
FLEXITUFF,BE,2.35,0.11,   4.91,5,2.35,2.35,26.6,2,0.11329,0.002662315
MASKINVEST,EQ,137,-3.8,  -2.70,5,147.84,137,246.09,114.94,0.00169,0.0024763569999999998
ANKITMETAL,BZ,1.67,0.03,   1.83,2,1.67,1.67,2.12,1.29,0.01896,0.000316632
DSKULKARNI,BE,21.84,0.42,   1.96,2,21.84,21.84,21.84,8.6,0.00119,0.000259896
