symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
MASPTOP50,EQ,80.22,-0.26,  -0.32,20,80.22,79.76,82.78,63.19,1.38346,1.109673266
UEL,EQ,219.15,10.43,   5.00,5,219.15,208.72,284.2,92.32,0.47835,1.030413735
MAHKTECH,EQ,22.5,-0.02,  -0.09,20,22.65,22.06,35.59,21,4.43101,1.000522058
NECCLTD,BE,16.9,0.8,   4.97,5,16.9,15.57,24.01,10.55,5.41572,0.914715108
BURNPUR,EQ,19.57,0.93,   4.99,5,19.57,18.05,21.39,11.13,4.67871,0.897844449
SHRIAHIMSA,ST,485.6,23.1,   4.99,5,485.6,462.5,502.9,208.55,0.156,0.7513896
BALAXI,EQ,25.04,2.27,   9.97,10,25.04,22.45,47.87,15.2,3.02797,0.750028169
ICDSLTD,EQ,59.06,9.84,  19.99,20,59.06,52,62.32,36.4,1.22072,0.7028905759999999
KORE,SM,106.05,-5.75,  -5.14,10,122.95,106.05,212.3,85,0.605,0.6983515
GCHOTELS,ST,98.45,4.65,   4.96,5,98.45,92,232,76.5,0.714,0.682584
SILKFLEX,SM,261.55,12.45,   5.00,5,261.55,245.25,261.55,76,0.25,0.644825
SRIKPRIND,EQ,30.42,5.07,  20.00,20,30.42,27,30.42,19.4,2.2153,0.64443077
DAICHI,EQ,355.95,16.95,   5.00,5,355.95,331.5,355.95,229.9,0.18127,0.628354328
STERTOOLS,BE,220.9,8.06,   3.79,5,223.48,211.5,361.95,155,0.2825,0.61740375
NINSYS,EQ,711.95,1.6,   0.23,5,745.85,707,935,281.05,0.08522,0.6137033080000001
SADBHAV,EQ,8.07,0.04,   0.50,5,8.43,7.9,15.04,6.05,7.11395,0.5918806400000001
DGCONTENT,EQ,25,0.77,   3.18,20,29.07,24.66,39.57,21.61,1.98027,0.532098549
GSLSU,EQ,25.74,1.22,   4.98,5,25.74,24.55,139.67,23.06,1.80235,0.46032019
MONQ50,EQ,144.06,-1.06,  -0.73,20,144.06,144.06,151.65,79.26,0.29997,0.43213678200000005
AARADHYA,SM,102.95,9.35,   9.99,10,102.95,94,182,64.2,0.384,0.3867648
ALPHAGEO,BE,297.5,11.05,   3.86,5,300.75,281.35,368,164.8,0.13023,0.383865948
PARSVNATH,BE,1.51,0.02,   1.34,2,1.51,1.51,18.75,1.35,25.10953,0.37915390299999996
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,209.78413,0.37761143399999997
TANKUP,ST,1576.85,75.05,   5.00,5,1576.85,1565,1576.85,319.95,0.0225,0.3532095
KSHITIJPOL,EQ,3,0.14,   4.90,5,3,2.85,7.2,1.88,11.79895,0.348069025
HMT,BZ,67.48,3.21,   4.99,5,67.48,63.55,72.95,41,0.46803,0.31030388999999997
AUSOMENT,EQ,155,5.23,   3.49,5,157.25,147.1,178,93,0.19464,0.302100744
SICAGEN,EQ,57.94,2.46,   4.43,5,58.25,54.91,74.06,46.55,0.50178,0.287369406
SICALLOG,BE,103.7,4.93,   4.99,5,103.7,103.5,122.5,60.11,0.24246,0.251382528
VILINBIO,SM,49.25,2.3,   4.90,5,49.25,46,54.4,18.95,0.48,0.228576
URAVIDEF,BE,124,5.03,   4.23,5,124.91,119.2,477,101,0.17249,0.213818604
AKANKSHA,SM,124,5.65,   4.77,5,124.25,118.85,139.5,57,0.17,0.210205
DHARIWAL,SM,22.7,1.05,   4.85,5,22.7,22.7,48.3,15.98,0.81,0.18387
DYNAMIC,ST,134.1,1.45,   1.09,5,139.25,134.1,183.9,84.7,0.125,0.171475
GREENCHEF,SM,63.4,5.75,   9.97,10,63.4,58.8,74.05,40.4,0.256,0.157952
GJL,ST,235,0,   0.00,5,246.75,235,276.45,91.4,0.056,0.136892
MBECL,BE,234.83,11.18,   5.00,5,234.83,234.83,234.83,213,0.05502,0.129203466
RNBDENIMS,EQ,11.37,0.54,   4.99,5,11.37,11.37,67.67,7.72,1.03008,0.11712009599999999
PENTAGON,SM,62.4,10.4,  20.00,20,62.4,52,99.5,49.15,0.2,0.11616
TGL,ST,18.75,0.85,   4.75,5,18.75,17.9,91.8,14.1,0.612,0.1140156
SOMATEX,EQ,88.34,4.2,   4.99,5,88.34,88.3,161.25,62.15,0.09355,0.082632715
TPHQ,BE,0.58,0.01,   1.75,5,0.59,0.57,0.86,0.4,12.94758,0.075095964
SANGANI,SM,55.1,2.6,   4.95,5,55.1,52.5,77,37,0.135,0.073278
SONUINFRA,ST,40.35,1.9,   4.94,5,40.35,40.2,114.8,33.3,0.18,0.072504
RADIOWALLA,ST,31.75,1.5,   4.96,5,31.75,31.75,72,22.2,0.224,0.07112
CAPTRUST,BE,19.76,0.94,   4.99,5,19.76,18.6,34.07,10.98,0.26227,0.051168877
NIRAJISPAT,EQ,429.65,39.05,  10.00,10,429.65,428,485.75,155,0.01061,0.045583742999999996
MINALIND,BE,4.86,0.23,   4.97,5,4.86,4.86,4.86,1.71,0.92358,0.044885988
GOLDSTAR,SM,7.85,0.35,   4.67,5,7.85,7.5,9.95,4.5,0.5625,0.04336875
KSHITIJ-RE,BE,0.06,0.01,  20.00,20,0.06,0.06,0.06,0.02,68.16757,0.040900542
REXPRO,SM,37.15,0.7,   1.92,5,38.25,37.15,93,36.45,0.09,0.034101
GML,SM,17.85,0.85,   5.00,5,17.85,17.8,54,15.15,0.18,0.032094
AUROIMPEX,SM,27.3,1.3,   5.00,5,27.3,27.25,53.95,21.25,0.112,0.0305648
MANAV,SM,37.9,1.8,   4.99,5,37.9,37.9,47,14.5,0.08,0.03032
SITINET,BZ,0.3,0.01,   3.45,2,0.3,0.29,0.51,0.27,8.91034,0.025839986
SHYAMCENT,BE,5.02,0.07,   1.41,5,5.19,4.85,9.75,3.68,0.40748,0.020374
SUPERSPIN,BE,6.5,-0.02,  -0.31,5,6.84,6.45,9.99,3.79,0.2405,0.0157768
AUSL,SM,24.65,1.15,   4.89,5,24.65,24.5,40.65,17.35,0.06,0.01476
HRHNEXT,SM,24.65,1.15,   4.89,5,24.65,23.55,39.3,21,0.06,0.014622
PARAMOUNT,SM,33.45,1.55,   4.86,5,33.45,33.45,64,29.85,0.036,0.012042
FORGEAUTO,SM,95.25,4.5,   4.96,5,95.25,95.25,172,68.45,0.012,0.01143
MAKS,SM,13.75,0.65,   4.96,5,13.75,13.1,36,12.65,0.075,0.0101025
SANWARIA,BZ,0.19,0,   0.00,2,0.2,0.19,0.39,0.18,3.43892,0.006533948
RITEZONE,SM,18.75,0.85,   4.75,5,18.75,18.75,36.55,13.8,0.032,0.006
MADHUCON,BE,5.05,0.21,   4.34,5,5.08,4.79,8.55,3.61,0.10089,0.0050445
FEL,BZ,0.39,0.01,   2.63,2,0.39,0.38,0.65,0.34,1.23793,0.004704134
IMPEXFERRO,BZ,4.54,0.08,   1.79,2,4.54,4.54,4.54,1.3,0.09856,0.004474624
SABAR,ST,8.65,0.4,   4.85,5,8.65,8.65,9.55,3.95,0.05,0.004325
FLFL,BZ,1.24,0.05,   4.20,5,1.24,1.15,1.99,1.1,0.28609,0.0034330800000000002
MONOPHARMA,SM,8.95,0.4,   4.68,5,8.95,8.95,25.5,7.5,0.02,0.00179
SETUINFRA,BZ,0.53,0.02,   3.92,5,0.53,0.53,0.78,0.37,0.24242,0.001284826
ANSALAPI,BZ,3.26,0.06,   1.88,2,3.26,3.24,5.3,2.51,0.03398,0.00110435
980SCL33D,YG,1002,167,  20.00,20,1002,1002,1050,822,1e-05,0.0001002
DSKULKARNI,BE,19.04,0.37,   1.98,2,19.04,19.04,19.04,8.6,4e-05,7.616e-06
