symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
UTLSOLAR,EQ,352.5,16.75,   4.99,5,352.5,352.5,352.5,172,1.0748,3.78867
TERASOFT,EQ,432.75,-18.85,  -4.17,5,474.15,432.75,598,252.4,0.73301,3.410035821
VIVIDEL,ST,951.7,45.3,   5.00,5,951.7,885,1041,556,0.3264,2.9826432
UNIHEALTH,ST,438.5,20.85,   4.99,5,438.5,413,529.8,133.65,0.635,2.728976
BORANA,EQ,338.95,16.1,   4.99,5,338.95,321,420,211,0.66052,2.203758928
AFIL,BE,10.37,0.49,   4.96,5,10.37,9.71,10.37,3.92,17.29123,1.7809966899999998
ZEEMEDIA,EQ,8.45,0.4,   4.97,5,8.45,7.92,16.46,6.65,21.12311,1.744768886
KESORAMIND,BE,11.98,0.11,   0.93,5,12.46,11.29,14.26,4.55,14.20255,1.67306039
SAHASRA,ST,313.05,14.9,   5.00,5,313.05,298.4,373,188.35,0.528,1.6450368
AVADHSUGAR,BE,483.5,14.6,   3.11,5,492.3,468,564.8,306.05,0.2778,1.3413573
TEAMTECH,ST,76.4,3.55,   4.87,5,76.45,73,76.8,68.25,1.74,1.319616
RMDRIP,EQ,16.26,0.77,   4.97,5,16.26,14.81,72.22,14.81,7.30733,1.139212747
PURPLEUTED,SM,377,17.45,   4.85,5,377.5,367,587.95,244.45,0.2975,1.1218725
DHARAN,BZ,0.17,0.01,   6.25,5,0.17,0.16,0.67,0.11,670.59191,1.072947056
GJL,ST,114,5.25,   4.83,5,114.15,104.9,276.45,91.4,0.944,1.0213136
TAKE,BE,29.97,-0.05,  -0.17,5,31.52,28.78,50.14,8.33,3.29529,0.981666891
LIKHITHA,BE,209.95,9.99,   5.00,5,209.95,201.81,324,131.45,0.45105,0.941657085
BRANDMAN,ST,162.6,7.7,   4.97,5,162.6,152,243.8,109.35,0.504,0.8161272
KAVDEFENCE,EQ,63.34,3.01,   4.99,5,63.34,61.35,162.87,42.93,1.14473,0.719348332
MBLINFRA,EQ,29.58,1.4,   4.97,5,29.58,27.5,52.48,18.37,2.0548,0.6020564
DCMSIL,BE,62.23,2.96,   4.99,5,62.23,59.9,105.27,49.5,0.94412,0.580728212
LYKALABS,EQ,60.36,2.87,   4.99,5,60.36,54.65,125.5,44.1,0.99496,0.576778312
AMBAAUTO,SM,81.25,7.35,   9.95,10,81.25,77.25,137.5,63.6,0.69,0.554346
PRIMECAB,ST,117.7,5.6,   5.00,5,117.7,115,136.7,70.4,0.448,0.5259968
HOACFOODS,SM,640,30.05,   4.93,5,640.4,632,640.4,175,0.0825,0.52455975
JKIPL,BE,94.95,4.48,   4.95,5,94.99,87.75,126.95,45.4,0.55992,0.524421072
TANKUP,ST,908.7,43.25,   5.00,5,908.7,908.7,908.7,249.5,0.0575,0.5225025
A2ZINFRA,EQ,15.28,0.59,   4.02,5,15.42,14.65,23.25,13.12,3.2238,0.49033998
OILCOUNTUB,BE,58.36,2.77,   4.98,5,58.36,53.81,99.67,35.65,0.85538,0.488764132
MASPTOP50,EQ,82.38,-0.01,  -0.01,20,82.38,82.38,82.78,52.52,0.57802,0.47617287599999997
RCOM,BE,0.94,0.04,   4.44,5,0.94,0.89,1.9,0.75,51.42654,0.47312416799999996
HITECHCORP,BE,308.36,14.68,   5.00,5,308.36,308.36,308.36,112,0.15257,0.47046485199999993
ATLASCYCLE,EQ,107.69,8.59,   8.67,10,109.01,97.15,149,76.15,0.44691,0.46885328099999996
AAKASH,BE,10,0.47,   4.93,5,10,9.31,13.79,7.06,4.69326,0.463694088
VARDMNPOLY,BE,7.25,0.26,   3.72,5,7.33,6.91,13,5.1,6.24604,0.453462504
PRAMARA,SM,143.05,6.8,   4.99,5,143.05,143.05,374.8,117.65,0.31,0.443455
SILKFLEX,ST,174.05,8.25,   4.98,5,174.05,174.05,229.7,76,0.22,0.38291
PRECOT,EQ,762.4,28.85,   3.93,5,770.2,749.9,861.25,300.05,0.04899,0.37276491
KCEIL,ST,97.6,4.6,   4.95,5,97.65,92.1,388.05,90.85,0.345,0.3260595
SICALLOG,BE,68.8,3.27,   4.99,5,68.8,64,103.33,60.11,0.48521,0.325527389
ODIGMA,EQ,20.79,0.33,   1.61,5,21.48,20,56.09,20,1.50286,0.314398312
ARUNAYA,ST,19.45,0.9,   4.85,5,19.45,17.9,36,13.9,1.54,0.291522
GTECJAINX,EQ,31.7,2.88,   9.99,10,31.7,29.2,33.47,15.54,0.92039,0.287345758
BMLL,ST,116.7,5.55,   4.99,5,116.7,113.4,116.75,101.5,0.23,0.267789
PLAZACABLE,BE,48.3,1.39,   2.96,5,49.25,46,65,27,0.51292,0.246919688
ACSTECH,EQ,32.98,0.64,   1.98,2,32.98,31.71,42.2,31.71,0.69781,0.22595087799999997
DCMNVL,BE,157.1,7.21,   4.81,5,157.38,149,203.8,95.6,0.13901,0.217467244
MOTOGENFIN,BE,28.01,1.33,   4.99,5,28.01,25.7,32.82,17.5,0.80429,0.217238729
MONQ50,EQ,146.35,1.42,   0.98,20,146.35,146.35,146.35,71.26,0.14779,0.216290665
CHEMBONDCH,BE,183.75,8,   4.55,5,184.53,171,244.99,104.85,0.11464,0.207452544
THESL,SM,13,0.5,   4.00,5,13.1,12.8,43.5,11.4,1.35,0.1755
CLEDUCATE,BE,51.22,2.43,   4.98,5,51.22,51.19,120.8,35.48,0.31743,0.162555903
EPWINDIA,ST,150.3,7.15,   4.99,5,150.3,145,158.5,98,0.108,0.1601748
CHETANA,ST,42.55,2,   4.93,5,42.55,39.2,96.5,30.1,0.384,0.158016
IEML,SM,46.05,2.15,   4.90,5,46.05,46.05,173.57,37.9,0.32,0.14736
CHEMFAB,BE,415,9.7,   2.39,5,425.55,391,849.6,290.35,0.03348,0.138998916
ALLETEC,ST,143.9,6.85,   5.00,5,143.9,143.8,423.9,115.8,0.096,0.1381344
TIGERLOGS,BE,33.65,1.6,   4.99,5,33.65,32,56.69,22.9,0.41292,0.13630489199999998
BONLON,EQ,44.95,2.14,   5.00,5,44.95,43.06,57,34.51,0.27682,0.123849268
GVKPIL,BE,2.97,0.05,   1.71,2,2.97,2.9,4.48,2.37,4.09448,0.12119660800000001
AAKAAR,SM,74.5,3.5,   4.93,5,74.55,73,105,46,0.128,0.0948864
VICTORYEV,ST,17.55,0.3,   1.74,5,18.1,16.85,34.45,13.7,0.42,0.07434
ATCENERGY,ST,23.05,-0.05,  -0.22,5,24.25,22.2,92.05,19.35,0.312,0.0741
SHEEL,SM,46.75,2.15,   4.82,5,46.8,46,95.55,37.8,0.14,0.065254
BAFNAPH,EQ,160.31,7.63,   5.00,5,160.31,160.31,202.06,72.01,0.04059,0.06506982900000001
ORTINGLOBE,EQ,16.47,0.78,   4.97,5,16.47,16.03,19.9,10.59,0.37473,0.061680557999999996
TARAPUR,EQ,18.86,0.89,   4.95,5,18.86,17.5,39.99,17.5,0.33344,0.061019519999999994
GAYAHWS,EQ,2.27,0.03,   1.34,5,2.35,2.21,4.76,1.22,2.6799,0.06083373
DELTIC,ST,34.2,1.15,   3.48,5,34.7,33.05,83.95,28.05,0.16,0.054432
SEMAC,BE,368.7,16.9,   4.80,5,369.35,352.1,568.9,205,0.01452,0.05291233199999999
MMEL,ST,36.75,1.75,   5.00,5,36.75,36.75,84.45,20,0.12,0.0441
VIPULLTD,EQ,8.99,0.02,   0.22,5,9.41,8.72,13.69,7.38,0.32532,0.029083608
AGSTRA,BZ,2.7,0.12,   4.65,5,2.7,2.7,6.39,2.13,1.05977,0.028613790000000004
EFORCE,SM,22.65,1.05,   4.86,5,22.65,21.5,54.5,16.15,0.12,0.026964
MASKINVEST,BE,151.3,-6.7,  -4.24,5,165.9,151.26,246.09,114.94,0.01511,0.024064185999999998
VITAL,BE,55.12,2.62,   4.99,5,55.12,50.02,71.65,35.4,0.03947,0.021625613000000002
REXPRO,SM,39,0,   0.00,5,40.95,38,96.65,38,0.05,0.0198
IL&FSENGG,BZ,27.6,1.17,   4.43,5,27.75,26.5,39.5,21,0.07118,0.0195745
ALCODIS,ST,73.2,3.45,   4.95,5,73.2,73.2,163.5,49,0.025,0.0183
ISHAN,SM,0.6,0,   0.00,5,0.65,0.6,1.1,0.5,2.88,0.017856
SATIPOLY,SM,34.45,1.6,   4.87,5,34.45,33.1,94.3,27.15,0.05,0.017015
SYNOPTICS,SM,53.35,2.5,   4.92,5,53.35,48.8,112.35,39.65,0.03,0.01572
AVG-RE,BE,3.9,0.62,  18.90,20,3.93,2.66,6.24,2.66,0.45676,0.014342264000000002
CEREBRAINT,BZ,3.44,0.16,   4.88,5,3.44,3.25,10.08,2.98,0.38647,0.013101333
ACCORD,ST,64.35,3.05,   4.98,5,64.35,64.35,64.35,19.85,0.02,0.01287
MTEDUCARE,BE,1.71,0.08,   4.91,5,1.71,1.57,2.55,1.17,0.62508,0.010438836
RNPL,SM,83.05,3.95,   4.99,5,83.05,83.05,158,69,0.012,0.009966
LCCINFOTEC,BE,4.28,0.2,   4.90,5,4.28,3.92,6.31,3.64,0.22701,0.009579822
MCON,SM,47.6,2.25,   4.96,5,47.6,47.6,122.45,37.3,0.02,0.00952
TIMESCAN,SM,41.5,1.95,   4.93,5,41.5,41.5,69.65,38.95,0.02,0.0083
KRIDHANINF,EQ,3.1,0.13,   4.38,5,3.11,2.95,5.39,1.81,0.23874,0.007329318
SITINET,BZ,0.37,0.01,   2.78,2,0.37,0.37,0.58,0.28,1.96316,0.0072636919999999995
ARSHIYA,BZ,1.16,0.03,   2.65,5,1.18,1.14,3.24,1.1,0.57186,0.00657639
UMESLTD,BE,5.54,0.09,   1.65,5,5.72,5.4,7.14,3.88,0.09788,0.005520432
QFIL,SM,46.05,2.15,   4.90,5,46.05,46.05,85.75,38,0.01,0.004605
IMPEXFERRO,BZ,2.2,0.1,   4.76,5,2.2,2.2,2.42,1.3,0.07368,0.00162096
WINSOME,BZ,2.58,0.05,   1.98,2,2.58,2.58,2.58,1.59,0.05606,0.0014463479999999999
CLCIND,BE,36.62,1.74,   4.99,5,36.62,36.62,36.62,8.54,0.00263,0.0009631059999999999
ORTEL,BZ,1.68,0.08,   5.00,5,1.68,1.54,2.34,1.15,0.05813,0.000906828
BLUECHIP,EQ,2.45,0.04,   1.66,2,2.45,2.45,5.44,1.8,0.03232,0.0007918399999999999
FELDVR,BZ,2.73,0.13,   5.00,5,2.73,2.56,3.91,2.35,0.01628,0.00043304799999999995
