changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
65213,09-Jun-2026,Index Options,150517,4.05,Put,-63.35,3038.1791,11.05,85304,22500,NIFTY,3038.1791,RS,23416.55,658327,OPTIDXNIFTY09-06-2026PE22500,OPTIDX,76.45
48624,09-Jun-2026,Index Options,97433,10.95,Call,-50,4739.78719,21.9,48809,24200,NIFTY,4739.78719,RS,23416.55,602643,OPTIDXNIFTY09-06-2026CE24200,OPTIDX,99.62
47338,09-Jun-2026,Index Options,179205,24.4,Call,-41.84,23288.89382,41.95,131867,24000,NIFTY,23288.89382,RS,23416.55,1469609,OPTIDXNIFTY09-06-2026CE24000,OPTIDX,35.9
46333,09-Jun-2026,Index Options,124675,4.05,Call,-55.74,2195.30888,9.15,78342,24500,NIFTY,2195.30888,RS,23416.55,660939,OPTIDXNIFTY09-06-2026CE24500,OPTIDX,59.14
30890,09-Jun-2026,Index Options,66608,1.7,Call,-61.36,457.54595,4.4,35718,24800,NIFTY,457.54595,RS,23416.55,287313,OPTIDXNIFTY09-06-2026CE24800,OPTIDX,86.48
30824,09-Jun-2026,Index Options,53087,39.35,Put,-45.12,37892.92902,71.7,22263,23150,NIFTY,37892.92902,RS,23416.55,867254,OPTIDXNIFTY09-06-2026PE23150,OPTIDX,138.45
27098,09-Jun-2026,Index Options,122993,20.95,Put,-53.75,39264.49363,45.3,95895,23000,NIFTY,39264.49363,RS,23416.55,1544144,OPTIDXNIFTY09-06-2026PE23000,OPTIDX,28.26
25740,09-Jun-2026,Index Options,133862,1.4,Call,-50,525.93021,2.8,108122,25000,NIFTY,525.93021,RS,23416.55,449513,OPTIDXNIFTY09-06-2026CE25000,OPTIDX,23.81
25317,09-Jun-2026,Index Options,83373,104.75,Put,-29.39,272226.94882,148.35,58056,23400,NIFTY,272226.94882,RS,23416.55,2764427,OPTIDXNIFTY09-06-2026PE23400,OPTIDX,43.61
24643,09-Jun-2026,Index Options,86669,53.55,Call,-33.56,33332.86269,80.6,62026,23800,NIFTY,33332.86269,RS,23416.55,1033481,OPTIDXNIFTY09-06-2026CE23800,OPTIDX,39.73
22062,30-Jun-2026,Stock Futures,63034,2790,-,-34.57,45850.85028,4264,40972,0,TRENT,45850.85028,RS,2839,11084,FUTSTKTRENT30-06-2026XX0,FUTSTK,53.85
21861,09-Jun-2026,Index Options,35029,123.8,Put,-26.27,131217.05171,167.9,13168,23450,NIFTY,131217.05171,RS,23416.55,1189654,OPTIDXNIFTY09-06-2026PE23450,OPTIDX,166.02
20369,09-Jun-2026,Index Options,45790,58.95,Put,-39.04,63819.25607,96.7,25421,23250,NIFTY,63819.25607,RS,23416.55,1008458,OPTIDXNIFTY09-06-2026PE23250,OPTIDX,80.13
19457,09-Jun-2026,Index Options,119496,1.95,Put,-58.95,855.43185,4.75,100039,22000,NIFTY,855.43185,RS,23416.55,438683,OPTIDXNIFTY09-06-2026PE22000,OPTIDX,19.45
19447,09-Jun-2026,Index Options,117679,72.45,Put,-35.46,181276.79423,112.25,98232,23300,NIFTY,181276.79423,RS,23416.55,2398206,OPTIDXNIFTY09-06-2026PE23300,OPTIDX,19.8
19185,09-Jun-2026,Index Options,78975,80,Call,-26.34,56546.50094,108.6,59790,23700,NIFTY,56546.50094,RS,23416.55,1228564,OPTIDXNIFTY09-06-2026CE23700,OPTIDX,32.09
18410,09-Jun-2026,Index Options,41606,86.5,Put,-33.15,137560.30429,129.4,23196,23350,NIFTY,137560.30429,RS,23416.55,1554626,OPTIDXNIFTY09-06-2026PE23350,OPTIDX,79.37
16177,09-Jun-2026,Index Options,58284,218.2,Call,-12.39,336544.69091,249.05,42107,23400,NIFTY,336544.69091,RS,23416.55,2733258,OPTIDXNIFTY09-06-2026CE23400,OPTIDX,38.42
15238,09-Jun-2026,Index Options,48303,2.8,Put,-61.11,1046.06217,7.2,33065,22300,NIFTY,1046.06217,RS,23416.55,364101,OPTIDXNIFTY09-06-2026PE22300,OPTIDX,46.08
15014,09-Jun-2026,Index Options,59656,5.65,Call,-51.5,1842.91413,11.65,44642,24400,NIFTY,1842.91413,RS,23416.55,424439,OPTIDXNIFTY09-06-2026CE24400,OPTIDX,33.63
14588,09-Jun-2026,Index Options,54043,2.35,Call,-56.48,598.3885,5.4,39455,24700,NIFTY,598.3885,RS,23416.55,296967,OPTIDXNIFTY09-06-2026CE24700,OPTIDX,36.97
14342,09-Jun-2026,Index Options,33220,188.25,Call,-15.24,169850.07865,222.1,18878,23450,NIFTY,169850.07865,RS,23416.55,1568286,OPTIDXNIFTY09-06-2026CE23450,OPTIDX,75.97
13338,09-Jun-2026,Index Options,62582,115.45,Call,-21.19,94014.99965,146.5,49244,23600,NIFTY,94014.99965,RS,23416.55,1435475,OPTIDXNIFTY09-06-2026CE23600,OPTIDX,27.09
13261,09-Jun-2026,Index Options,31043,65.9,Call,-30.01,22383.33182,94.15,17782,23750,NIFTY,22383.33182,RS,23416.55,581884,OPTIDXNIFTY09-06-2026CE23750,OPTIDX,74.58
12828,09-Jun-2026,Index Options,64808,13.95,Put,-58.23,12494.37306,33.4,51980,22900,NIFTY,12494.37306,RS,23416.55,717243,OPTIDXNIFTY09-06-2026PE22900,OPTIDX,24.68
