changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
7661,29-Sep-2026,Stock Options,14906,20.65,Call,60.7,4394.2788,12.85,7245,1340,RELIANCE,4394.2788,RR,1322,40296,OPTSTKRELIANCE29-09-2026CE1340,OPTSTK,105.74
5438,29-Sep-2026,Stock Futures,53139,279.4,-,2.7,274303.98477,272.05,47701,0,SWIGGY,274303.98477,RR,276.1,53609,FUTSTKSWIGGY29-09-2026XX0,FUTSTK,11.4
4257,15-Sep-2026,Index Options,30568,144.9,Call,1.19,12646.5323,143.2,26311,24000,NIFTY,12646.5323,RR,23897.7,118802,OPTIDXNIFTY15-09-2026CE24000,OPTIDX,16.18
3143,29-Sep-2026,Stock Futures,93288,190.5,-,2.89,82146.57,185.15,90145,0,TATASTEEL,82146.57,RR,188.79,15800,FUTSTKTATASTEEL29-09-2026XX0,FUTSTK,3.49
2358,29-Sep-2026,Stock Futures,33527,2251.2,-,4.31,48758.12886,2158.1,31169,0,APLAPOLLO,48758.12886,RR,2250,6252,FUTSTKAPLAPOLLO29-09-2026XX0,FUTSTK,7.57
2281,29-Sep-2026,Stock Futures,49997,549.9,-,2.91,45187.6722,534.35,47716,0,HDFCLIFE,45187.6722,RR,546.4,7521,FUTSTKHDFCLIFE29-09-2026XX0,FUTSTK,4.78
2213,29-Sep-2026,Stock Options,2256,4.05,Call,92.86,113.83375,2.1,43,1420,LODHA,113.83375,RR,1222,4793,OPTSTKLODHA29-09-2026CE1420,OPTSTK,5146.51
2051,29-Sep-2026,Stock Options,3092,11.2,Call,49.33,366.777,7.5,1041,3900,BSE,366.777,RR,3409.8,12450,OPTSTKBSE29-09-2026CE3900,OPTSTK,197.02
1871,15-Sep-2026,Index Options,5653,121.25,Call,0.96,2189.98404,120.1,3782,24050,NIFTY,2189.98404,RR,23897.7,24411,OPTIDXNIFTY15-09-2026CE24050,OPTIDX,49.47
1745,27-Oct-2026,Index Options,15500,207.9,Call,2.11,1161.1223,203.6,13755,24500,NIFTY,1161.1223,RR,23897.7,8105,OPTIDXNIFTY27-10-2026CE24500,OPTIDX,12.69
1616,29-Sep-2026,Stock Futures,32264,3303.9,-,3.09,106515.2758,3204.8,30648,0,MCX,106515.2758,RR,3275.4,14522,FUTSTKMCX29-09-2026XX0,FUTSTK,5.27
1487,29-Sep-2026,Stock Options,1617,42.8,Put,262.71,782.81049,11.8,130,4500,KEI,782.81049,RR,4850,10681,OPTSTKKEI29-09-2026PE4500,OPTSTK,1143.85
1454,29-Sep-2026,Stock Options,11337,79,Call,58.48,10272.19698,49.85,9883,3500,BSE,10272.19698,RR,3409.8,54333,OPTSTKBSE29-09-2026CE3500,OPTSTK,14.71
1326,27-Oct-2026,Stock Futures,22894,1341.7,-,1.5,21567.8275,1321.9,21568,0,RELIANCE,21567.8275,RR,1322,3215,FUTSTKRELIANCE27-10-2026XX0,FUTSTK,6.15
1186,29-Sep-2026,Stock Options,14314,16.4,Call,63.18,2198.31935,10.05,13128,1350,RELIANCE,2198.31935,RR,1322,25547,OPTSTKRELIANCE29-09-2026CE1350,OPTSTK,9.03
1104,29-Sep-2026,Stock Futures,80108,15.13,-,3.77,89218.53294,14.58,79004,0,IDEA,89218.53294,RR,15.02,8283,FUTSTKIDEA29-09-2026XX0,FUTSTK,1.4
1073,29-Sep-2026,Stock Options,1223,181.35,Put,250.43,2305.26285,51.75,150,8300,POLYCAB,2305.26285,RR,8300,10076,OPTSTKPOLYCAB29-09-2026PE8300,OPTSTK,715.33
1004,29-Sep-2026,Stock Futures,50647,411,-,0.04,15229.4058,410.85,49643,0,VBL,15229.4058,RR,407.6,2902,FUTSTKVBL29-09-2026XX0,FUTSTK,2.02
917,29-Sep-2026,Index Options,1891,202.55,Call,14.53,532.84545,176.85,974,26500,FINNIFTY,532.84545,RR,26051,4168,OPTIDXFINNIFTY29-09-2026CE26500,OPTIDX,94.15
862,08-Sep-2026,Index Options,7402,233,Call,5.62,22066.54429,220.6,6540,23750,NIFTY,22066.54429,RR,23897.7,133304,OPTIDXNIFTY08-09-2026CE23750,OPTIDX,13.18
827,29-Sep-2026,Stock Options,2371,532.45,Call,4.62,1403.40398,508.95,1544,22000,SOLARINDS,1403.40398,RR,21445,5284,OPTSTKSOLARINDS29-09-2026CE22000,OPTSTK,53.56
818,29-Sep-2026,Stock Futures,34126,7700.5,-,0.18,26037.27126,7686.5,33308,0,EICHERMOT,26037.27126,RR,7630.5,3393,FUTSTKEICHERMOT29-09-2026XX0,FUTSTK,2.46
816,29-Sep-2026,Stock Options,2521,10.35,Call,46.81,3634.4875,7.05,1705,280,SWIGGY,3634.4875,RR,276.1,17500,OPTSTKSWIGGY29-09-2026CE280,OPTSTK,47.86
789,29-Sep-2026,Index Options,3334,1345.35,Call,2.01,1047.03732,1318.8,2545,56700,BANKNIFTY,1047.03732,RR,57369.65,2520,OPTIDXBANKNIFTY29-09-2026CE56700,OPTIDX,31
785,29-Sep-2026,Stock Options,787,25.25,Put,134.88,92.48225,10.75,2,7600,POLYCAB,92.48225,RR,8300,3010,OPTSTKPOLYCAB29-09-2026PE7600,OPTSTK,39250
