changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-12502,08-Sep-2026,Index Options,30728,190.65,Call,3.42,120490.11637,184.35,43230,23800,NIFTY,120490.11637,SR,23897.7,855933,OPTIDXNIFTY08-09-2026CE23800,OPTIDX,-28.92
-8133,08-Sep-2026,Index Options,19523,154.35,Call,1.75,97518.84953,151.7,27656,23850,NIFTY,97518.84953,SR,23897.7,842339,OPTIDXNIFTY08-09-2026CE23850,OPTIDX,-29.41
-5080,29-Sep-2026,Stock Futures,541031,718.45,-,0.57,94034.72305,714.35,546111,0,HDFCBANK,94034.72305,SR,712.1,20157,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,-0.93
-4932,29-Sep-2026,Index Options,78768,261.55,Call,2.85,14086.49806,254.3,83700,24000,NIFTY,14086.49806,SR,23897.7,76746,OPTIDXNIFTY29-09-2026CE24000,OPTIDX,-5.89
-3432,29-Sep-2026,Stock Futures,55189,3425.1,-,2.96,182761.52268,3326.5,58621,0,BSE,182761.52268,SR,3409.8,26519,FUTSTKBSE29-09-2026XX0,FUTSTK,-5.85
-2770,08-Sep-2026,Index Options,6648,275.15,Call,6.59,23963.92469,258.15,9418,23700,NIFTY,23963.92469,SR,23897.7,123555,OPTIDXNIFTY08-09-2026CE23700,OPTIDX,-29.41
-2669,29-Sep-2026,Index Futures,258684,24048,-,0.2,441982.50933,24000.1,261353,0,NIFTY,441982.50933,SR,23897.7,28252,FUTIDXNIFTY29-09-2026XX0,FUTIDX,-1.02
-2153,29-Sep-2026,Stock Futures,51743,1975,-,0.02,42838.1982,1974.6,53896,0,HINDUNILVR,42838.1982,SR,1973.4,7212,FUTSTKHINDUNILVR29-09-2026XX0,FUTSTK,-3.99
-2047,29-Sep-2026,Stock Options,4952,182.9,Call,46.5,4088.41676,124.85,6999,3300,BSE,4088.41676,SR,3409.8,10069,OPTSTKBSE29-09-2026CE3300,OPTSTK,-29.25
-1833,29-Sep-2026,Stock Options,28743,11.8,Call,8.26,2268.71008,10.9,30576,720,HDFCBANK,2268.71008,SR,712.1,29504,OPTSTKHDFCBANK29-09-2026CE720,OPTSTK,-5.99
-1811,29-Sep-2026,Stock Futures,91214,240.5,-,0.64,37859.8536,238.96,93025,0,JIOFIN,37859.8536,SR,239.5,6696,FUTSTKJIOFIN29-09-2026XX0,FUTSTK,-1.95
-1676,29-Sep-2026,Stock Options,11397,17.1,Call,9.62,2131.3097,15.6,13073,710,HDFCBANK,2131.3097,SR,712.1,19402,OPTSTKHDFCBANK29-09-2026CE710,OPTSTK,-12.82
-1673,29-Sep-2026,Stock Options,10059,43.8,Call,41.06,2755.2264,31.05,11732,1300,RELIANCE,2755.2264,SR,1322,12899,OPTSTKRELIANCE29-09-2026CE1300,OPTSTK,-14.26
-1533,29-Sep-2026,Stock Futures,35958,569.5,-,2.47,11943.5688,555.75,37491,0,LICHSGFIN,11943.5688,SR,562.05,2088,FUTSTKLICHSGFIN29-09-2026XX0,FUTSTK,-4.09
-1508,15-Sep-2026,Index Options,4529,171.15,Call,1.24,4249.68422,169.05,6037,23950,NIFTY,4249.68422,SR,23897.7,34463,OPTIDXNIFTY15-09-2026CE23950,OPTIDX,-24.98
-1497,29-Sep-2026,Index Options,8001,323,Call,4.01,4058.52148,310.55,9498,23900,NIFTY,4058.52148,SR,23897.7,18332,OPTIDXNIFTY29-09-2026CE23900,OPTIDX,-15.76
-1471,29-Sep-2026,Stock Options,12204,30.45,Call,48.54,3858.5454,20.5,13675,1320,RELIANCE,3858.5454,SR,1322,25244,OPTSTKRELIANCE29-09-2026CE1320,OPTSTK,-10.76
-1461,29-Sep-2026,Stock Options,6094,36.9,Call,44.42,1692.9,25.55,7555,1310,RELIANCE,1692.9,SR,1322,9500,OPTSTKRELIANCE29-09-2026CE1310,OPTSTK,-19.34
-1446,29-Sep-2026,Stock Options,12641,4.6,Call,55.93,518.4036,2.95,14087,1400,RELIANCE,518.4036,SR,1322,20988,OPTSTKRELIANCE29-09-2026CE1400,OPTSTK,-10.26
-1386,29-Sep-2026,Stock Options,7237,123,Call,53.75,9841.17056,80,8623,3400,BSE,9841.17056,SR,3409.8,34528,OPTSTKBSE29-09-2026CE3400,OPTSTK,-16.07
-1375,29-Sep-2026,Stock Options,10232,23.7,Call,9.98,1374.48467,21.55,11607,700,HDFCBANK,1374.48467,SR,712.1,9029,OPTSTKHDFCBANK29-09-2026CE700,OPTSTK,-11.85
-1340,29-Sep-2026,Index Options,8526,382,Call,2.95,2843.41309,371.05,9866,23800,NIFTY,2843.41309,SR,23897.7,10746,OPTIDXNIFTY29-09-2026CE23800,OPTIDX,-13.58
-1340,29-Sep-2026,Stock Futures,94241,265.4,-,0.61,25982.60946,263.8,95581,0,ITC,25982.60946,SR,264.1,5673,FUTSTKITC29-09-2026XX0,FUTSTK,-1.4
-1225,29-Sep-2026,Stock Futures,88225,426.85,-,0.48,31065.944,424.8,89450,0,KOTAKBANK,31065.944,SR,424.5,3640,FUTSTKKOTAKBANK29-09-2026XX0,FUTSTK,-1.37
-1161,29-Sep-2026,Index Options,377,235.35,Call,12.29,410.35953,209.6,1538,26400,FINNIFTY,410.35953,SR,26051,2854,OPTIDXFINNIFTY29-09-2026CE26400,OPTIDX,-75.49
