symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
NIACL,EQ,231,35.67,  18.26,20,234.39,196.49,234.39,116.97,669.28665,1492.977730155
JINDWORLD,EQ,57.78,9.63,  20.00,20,57.78,49.02,57.78,17.85,1882.75533,1023.8423484540001
LALITHAA,EQ,308.3,28,   9.99,10,308.3,280.6,308.3,240.35,237.81731,705.152105881
SMLMAH,EQ,6298.5,572.5,  10.00,10,6298.5,5719.5,6298.5,2719,4.27607,260.314740997
TBZ,EQ,480.85,43.7,  10.00,10,480.85,456,480.85,110.5,34.86401,164.673178433
MTARTECH,BE,7161,341,   5.00,5,7161,6850,8714,1400,2.22417,157.895830053
XTRANET,EQ,234.24,39.04,  20.00,20,234.24,193.11,234.24,122.5,55.84599,126.20076820199999
HFCL,BE,231.44,11.02,   5.00,5,231.44,225,256.7,59.82,43.9565,101.2845673
KRN,EQ,1581.1,75.2,   4.99,5,1581.1,1521.2,1668,589.8,4.08862,64.42029672000001
SETL,EQ,408.5,17.35,   4.44,5,410.7,390.1,410.7,104.56,14.30578,58.007076744
ALOKINDS,EQ,7.86,0.33,   4.38,10,8.28,7.54,19.34,7.06,657.91332,52.435691604
RAMBHAJO,EQ,268.68,24.42,  10.00,10,268.68,247.06,279.33,161.6,19.15247,50.077963309
DIACABS,BE,332.5,9.6,   2.97,5,339,316.7,379,115.57,11.46702,38.01890481
PVP,EQ,68.14,3.24,   4.99,5,68.14,62.11,71.9,20.93,51.45513,33.975822339
QPOWER,EQ,1495.3,71.2,   5.00,5,1495.3,1431.2,1502.7,581,2.28191,33.834335951999996
SUDEEPPHRM,EQ,1335,42.2,   3.26,5,1357.4,1300,1357.4,524.05,2.42835,32.30919675
LOTUSDEV,BE,193.87,9.23,   5.00,5,193.87,182.56,207.5,102.2,15.89932,30.424938752
CORDELIA,EQ,103.39,1.52,   1.49,5,106.96,101.81,109.65,62.31,26.98667,28.422360844
STLTECH,BE,748.9,35.65,   5.00,5,748.9,748.9,757.7,84.6,2.95544,22.133290159999998
RHETAN,EQ,25.42,2.31,  10.00,10,25.42,25.41,34.87,19.1,54.56321,13.864511661000002
RAMCOSYS,EQ,610,23.45,   4.00,5,615.85,596.5,967.5,342.1,2.17405,13.218658809999999
DOLPHIN,EQ,677,57.4,   9.26,10,681.55,623.3,681.55,322,1.69333,11.207812604
ONIXSOLAR,EQ,403.2,19.2,   5.00,5,403.2,399.95,403.2,262.45,2.65016,10.679614768
KAVDEFENCE,EQ,66.77,10.62,  18.91,20,67.38,56.78,162.87,51.51,15.05543,9.909484026000001
NRAIL,EQ,595,98.95,  19.95,20,595.25,496.05,595.25,357.3,1.57426,8.986820636
TIL,BE,255,10,   4.08,5,257.25,246,371.95,161.25,2.96756,7.510597604000001
BHAGERIA,BE,304.65,14.5,   5.00,5,304.65,286,304.65,127.51,2.18809,6.604749665
BIRLACABLE,BE,376.55,17.9,   4.99,5,376.55,375.55,376.55,104,1.74752,6.580111808
MENONBE,BE,320,11.45,   3.71,5,323.95,311,323.95,101.5,2.02288,6.528642912
STLNETWORK,EQ,28.87,1.37,   4.98,5,28.87,27.78,35.4,15.75,21.64957,6.206931719
UNITECH,EQ,4.08,0.37,   9.97,10,4.08,3.71,7.93,3.1,144.06516,5.777012915999999
SVGLOBAL,EQ,160.21,16.2,  11.25,20,172.81,157.15,172.81,114.3,2.86302,4.8041475600000005
AARADHYA,SM,110.8,10.05,   9.98,10,110.8,97,182,64.2,3.984,4.1955504
VOLERCAR,SM,252,42,  20.00,20,252,214.95,292.9,189,1.608,3.8209296
COFFEEDAY,BE,32.86,1.56,   4.98,5,32.86,31.92,50.77,21,11.23239,3.681977442
DSSL,EQ,1053.1,50.1,   5.00,5,1053.1,990,1924.8,781,0.34708,3.600503796
SPECTRUM,BE,2368.4,112.7,   5.00,5,2368.4,2256,2637.2,1050,0.14242,3.346855758
MON100,EQ,324.67,0.81,   0.25,20,324.67,324.67,342.55,200.7,0.70173,2.278306791
RAJOOENG,BE,51.59,2.45,   4.99,5,51.59,49,103.69,46,4.12844,2.1055044
VIVIANA,BE,804.7,38.3,   5.00,5,804.7,751.25,1162.5,565,0.24977,1.9681376460000002
TRANSPEK,BE,1459.5,69.5,   5.00,5,1459.5,1370,1475,952.3,0.13477,1.950566641
GJL,ST,251,4.25,   1.72,5,259.05,239,276.45,91.4,0.768,1.8796032
SILKFLEX,SM,288.3,13.7,   4.99,5,288.3,283,288.3,76,0.6,1.72284
PURPLEUTED,ST,416.45,19.8,   4.99,5,416.45,400,587.95,244.45,0.4075,1.67136125
SHIVALIK,BE,329.05,15.65,   4.99,5,329.05,313.4,496,206.4,0.46428,1.523859816
GPECO,ST,441,18.7,   4.43,5,443.4,423,616,264.05,0.328,1.4437904
IWARE,ST,485.35,23.1,   5.00,5,485.35,470,539.4,119.05,0.288,1.3895136
SRIKPRIND,EQ,34.2,0.74,   2.21,10,36.8,31.11,36.8,19.4,3.88915,1.326589065
KSR,EQ,34.19,2.65,   8.40,10,34.69,31.9,39.1,14.04,3.88546,1.284533076
MAFANG,EQ,207.56,0.48,   0.23,20,207.56,207.56,211.56,149.74,0.59968,1.244695808
AQYLON,EQ,22.66,1.07,   4.96,5,22.66,21.76,224.7,19.66,5.55317,1.237246276
SHALPAINTS,BE,85.26,3.71,   4.55,5,85.62,85,95.95,35.21,1.4187,1.2142653300000001
UTSSAV,ST,468.3,22.3,   5.00,5,468.3,440,568,160.05,0.24,1.093176
RUBYMILLS,BE,429,19.95,   4.88,5,429.5,408,429.5,169.02,0.23319,0.9870233130000001
MAHKTECH,EQ,22.1,-0.16,  -0.72,20,22.1,22.1,35.59,21,4.36637,0.9649677699999999
KSHITIJPOL,EQ,3.3,0.15,   4.76,5,3.3,3.15,7.2,1.88,29.41441,0.961851207
ESCONET,SM,238.8,11.35,   4.99,5,238.8,221,280,91.25,0.408,0.960636
OPTIVALUE,ST,174.05,8.25,   4.98,5,174.05,166.5,202,56.05,0.528,0.9082128
NAMOEWASTE,ST,272,9.8,   3.74,5,275.3,262.15,319.4,134,0.32,0.86832
BI,BE,95.85,4.56,   5.00,5,95.85,91.52,111.51,51.62,0.89587,0.851703609
VALIANTLAB,BE,105.97,5.04,   4.99,5,105.97,105,110.7,49.51,0.71202,0.754456392
AKANKSHA,SM,136.7,6.5,   4.99,5,136.7,127.25,139.5,57,0.55,0.73854
KORE,SM,123.8,11.25,  10.00,10,123.8,118.55,212.3,85,0.58,0.710906
MAL,SM,38.2,3.45,   9.93,10,38.2,37.25,61.3,28.95,1.776,0.6773664
