symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NIFTY,6947460,4893540,2053920,41.97,67735472,1904025.60612,106453662647005,6085048.69118,4181023.08505,23882
LODHA,38289,29120,9169,31.49,93847,110241.14168,55904239500,124180.28668,13939.145,1119
OIL,22482,18324,4158,22.69,30482,23314.13378,16780042692,26270.8607,2956.72692,431
FINNIFTY,5848,4955,893,18.02,12827,4551.96528,20145321100,6130.41628,1578.451,26323
ZYDUSLIFE,19386,16856,2530,15.01,36173,34827.63768,35573759109,40703.90877,5876.27109,1147
COCHINSHIP,38135,33328,4807,14.42,51110,73473.21324,22310008552,77874.89876,4401.68552,1400
IEX,30728,27013,3715,13.75,15167,13613.86701,6787022380,14807.59531,1193.7283,117
INDIGO,87163,77280,9883,12.79,139134,161198.12116,93940336201,178982.05818,17783.93701,5120
NYKAA,26606,23616,2990,12.66,24516,37161.25531,21104669593,41551.07625,4389.82093,319
BPCL,41421,36871,4550,12.34,50993,49577.44461,26232260331,54600.50417,5023.05956,303
FORCEMOT,20322,18115,2207,12.18,18093,16595.65699,6968004413,17997.82612,1402.16913,17873
JUBLFOOD,30850,27502,3348,12.17,51030,35735.67675,25276742100,40958.97275,5223.296,428
JIOFIN,114616,104114,10502,10.09,86942,117480.75961,37576758829,125018.6229,7537.86329,230
HINDPETRO,38063,34757,3306,9.51,48135,72776.92617,31483485222,79199.21589,6422.28972,387
BOSCHLTD,18475,16901,1574,9.31,13470,22126.41171,12145719505,23656.16926,1529.75755,41780
NIFTYNXT50,917,841,76,9.04,468,6121.58167,238072938,6138.93605,17.35438,70898
BANKINDIA,30590,28078,2512,8.95,17364,31584.24672,9712603576,33464.89588,1880.64916,135
ABB,38144,35044,3100,8.85,30349,57232.22027,20916476248,61689.10776,4456.88748,6800
IOC,53854,49485,4369,8.83,41359,43277.42055,24277477136,46984.06878,3706.64823,137
AXISBANK,152474,140363,12111,8.63,119561,171492.69337,83916235400,185186.73487,13694.0415,1311
PAGEIND,20147,18593,1554,8.36,12224,31538.74918,7383678858,32772.98777,1234.23858,41395
ANGELONE,20626,19060,1566,8.22,18362,34543.264,12581535650,37702.4955,3159.2315,331
GODFRYPHLP,9818,9077,741,8.16,5653,5801.03909,2719101552,6140.97211,339.93302,2088
RELIANCE,503101,465598,37503,8.05,454906,369707.22095,264368214030,403697.91125,33990.6903,1274
GAIL,34457,31987,2470,7.72,19000,17309.95975,10053971756,18728.19256,1418.23281,168
TORNTPHARM,31384,29158,2226,7.63,37137,59137.77453,17080446606,61866.1156,2728.34106,4882
ITC,179397,166735,12662,7.59,138949,89984.06523,60445390867,96638.81853,6654.7533,280
PNB,68709,63860,4849,7.59,42624,53578.1432,30670761600,58892.4792,5314.336,101
PETRONET,26248,24404,1844,7.56,12294,12635.9006,5205614034,13482.95594,847.05534,273
KOTAKBANK,160682,149859,10823,7.22,66451,102096.2798,41401992020,108304.35,6208.0702,370
BAJAJHLDNG,5895,5502,393,7.14,2230,6404.24351,1162261364,6597.60715,193.36364,10385
KALYANKJIL,56927,53511,3416,6.38,183113,98339.854,86621488195,122698.58346,24358.72945,375
KFINTECH,17815,16820,995,5.92,14618,18701.87534,5557409505,20179.0504,1477.17505,848
ICICIPRULI,32161,30390,1771,5.83,19082,22567.34913,6638383832,23930.71745,1363.36832,482
LT,167704,158709,8995,5.67,118434,104548.10735,72592494831,114140.69066,9592.58331,3900
