symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
KONSTELEC,ST,50.8,2.4,   4.96,5,50.8,50.8,75.65,28,0.06,0.03048
KHAITANLTD,BE,131.8,3.8,   2.97,5,134.4,126.61,150.96,85,0.02088,0.027434232
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.4,0.19,14.11113,0.026811146999999997
HDIL,BZ,1.75,0.04,   2.34,5,1.79,1.69,3.36,1.69,1.43563,0.025123525
MANDEEP,SM,20.25,0.95,   4.92,5,20.25,18.5,31.9,17.25,0.12,0.02364
HOLMARC,SM,103.4,4.9,   4.97,5,103.4,103.4,134.3,60.05,0.0225,0.023265
THESL,ST,14.3,0.65,   4.76,5,14.3,13.65,43.5,11.4,0.15,0.021255
WHITEFORCE,ST,39.05,1.85,   4.97,5,39.05,39.05,94.8,28.25,0.048,0.018744
IDENTICAL,ST,15.65,-0.5,  -3.10,5,16.95,15.65,45.8,14.1,0.1,0.01659
LCCINFOTEC,EQ,4.62,0.01,   0.22,5,4.84,4.56,5.89,3.64,0.33969,0.015761616
RAJRILTD,BE,22.31,-0.1,  -0.45,2,22.85,22.11,29.41,19.41,0.04209,0.00938607
ANKITMETAL,BZ,1.48,0.07,   4.96,5,1.48,1.41,2.12,1.29,0.6355,0.0092783
VEEKAYEM,ST,133.7,6.35,   4.99,5,133.7,133.7,318,79.8,0.005,0.006685
DIRL,SM,10.85,0.5,   4.83,5,10.85,10.85,29,8.9,0.06,0.00651
SHRENIK,BZ,0.38,0.01,   2.70,5,0.38,0.37,0.65,0.36,1.54519,0.005717203
VERTEXPLUS,SM,48.3,2.3,   5.00,5,48.3,46,149.8,35.95,0.012,0.005658
SITINET,BZ,0.34,0.01,   3.03,2,0.34,0.33,0.58,0.28,1.71337,0.005654121
AILIMITED,ST,33.9,1.6,   4.95,5,33.9,33.9,69,23.75,0.015,0.005085
SABEVENTS,BE,9.09,0.37,   4.24,5,9.15,8.56,18.25,5.6,0.05135,0.00458042
BILVYAPAR,BE,4.18,0.19,   4.76,5,4.18,4.05,14.89,3.82,0.10853,0.004417171
FEL,BZ,0.39,0.01,   2.63,2,0.39,0.38,0.65,0.34,0.58218,0.002212284
ORTEL,BZ,1.62,0.07,   4.52,5,1.62,1.52,2.34,1.15,0.07935,0.001277535
COMPINFO,BZ,1.25,0.03,   2.46,5,1.28,1.17,2.96,0.91,0.08155,0.0009704450000000001
