changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-84404,30-Jun-2026,Index Options,200095,0.05,Call,-96.3,744.36525,1.35,284499,25000,NIFTY,744.36525,SS,23865.75,2009083,OPTIDXNIFTY30-06-2026CE25000,OPTIDX,-29.67
-84349,30-Jun-2026,Index Options,157861,0.05,Call,-99.85,60950.12478,32.35,242210,24100,NIFTY,60950.12478,SS,23865.75,14537895,OPTIDXNIFTY30-06-2026CE24100,OPTIDX,-34.82
-75599,30-Jun-2026,Index Options,125545,0.05,Call,-99.35,4293.43313,7.65,201144,24300,NIFTY,4293.43313,SS,23865.75,4433075,OPTIDXNIFTY30-06-2026CE24300,OPTIDX,-37.58
-68377,30-Jun-2026,Index Options,155319,0.05,Call,-98.41,1836.27251,3.15,223696,24500,NIFTY,1836.27251,SS,23865.75,3005356,OPTIDXNIFTY30-06-2026CE24500,OPTIDX,-30.57
-66955,30-Jun-2026,Index Options,144599,0.05,Call,-99.68,14231.50551,15.85,211554,24200,NIFTY,14231.50551,SS,23865.75,8079197,OPTIDXNIFTY30-06-2026CE24200,OPTIDX,-31.65
-47548,30-Jun-2026,Index Options,54258,0.05,Call,-99.55,5522.29966,11,101806,24250,NIFTY,5522.29966,SS,23865.75,4312612,OPTIDXNIFTY30-06-2026CE24250,OPTIDX,-46.7
-43483,30-Jun-2026,Index Options,63064,0.05,Call,-93.33,138.34939,0.75,106547,25500,NIFTY,138.34939,SS,23865.75,462707,OPTIDXNIFTY30-06-2026CE25500,OPTIDX,-40.81
-35325,30-Jun-2026,Index Options,39329,0.05,Put,-93.75,81.12003,0.8,74654,22500,NIFTY,81.12003,SS,23865.75,297143,OPTIDXNIFTY30-06-2026PE22500,OPTIDX,-47.32
-33465,30-Jun-2026,Index Options,31934,0.1,Put,-85.71,39.69332,0.7,65400,22000,NIFTY,39.69332,SS,23865.75,165045,OPTIDXNIFTY30-06-2026PE22000,OPTIDX,-51.17
-33083,30-Jun-2026,Index Options,103864,0.1,Call,-97.78,2082.24253,4.5,136947,24400,NIFTY,2082.24253,SS,23865.75,2938945,OPTIDXNIFTY30-06-2026CE24400,OPTIDX,-24.16
-24879,30-Jun-2026,Index Futures,81094,23864.3,-,-0.45,1035244.43505,23972.9,105973,0,NIFTY,1035244.43505,SS,23865.75,66588,FUTIDXNIFTY30-06-2026XX0,FUTIDX,-23.48
-24328,30-Jun-2026,Index Options,164611,0.1,Put,-96.97,2424.28629,3.3,188939,23500,NIFTY,2424.28629,SS,23865.75,3300594,OPTIDXNIFTY30-06-2026PE23500,OPTIDX,-12.88
-24273,30-Jun-2026,Index Options,19947,0.05,Put,-85.71,20.74965,0.35,44220,21000,NIFTY,20.74965,SS,23865.75,122779,OPTIDXNIFTY30-06-2026PE21000,OPTIDX,-54.89
-24075,30-Jun-2026,Index Options,44219,0.05,Call,-95.45,154.64767,1.1,68294,25100,NIFTY,154.64767,SS,23865.75,366030,OPTIDXNIFTY30-06-2026CE25100,OPTIDX,-35.25
-23954,30-Jun-2026,Index Options,84970,0.05,Call,-99.78,20171.23605,22.65,108924,24150,NIFTY,20171.23605,SS,23865.75,8018778,OPTIDXNIFTY30-06-2026CE24150,OPTIDX,-21.99
-23195,30-Jun-2026,Index Options,65488,0.05,Call,-99.13,2138.18055,5.75,88683,24350,NIFTY,2138.18055,SS,23865.75,2436673,OPTIDXNIFTY30-06-2026CE24350,OPTIDX,-26.15
-18585,30-Jun-2026,Index Options,61275,0.05,Call,-94.74,141.64922,0.95,79860,25200,NIFTY,141.64922,SS,23865.75,357249,OPTIDXNIFTY30-06-2026CE25200,OPTIDX,-23.27
-18009,30-Jun-2026,Index Options,66495,0.05,Call,-92.31,54.63736,0.65,84505,26000,NIFTY,54.63736,SS,23865.75,215532,OPTIDXNIFTY30-06-2026CE26000,OPTIDX,-21.31
-16161,30-Jun-2026,Index Options,11185,0.15,Put,-76.92,12.36292,0.65,27346,21500,NIFTY,12.36292,SS,23865.75,52833,OPTIDXNIFTY30-06-2026PE21500,OPTIDX,-59.1
-16006,30-Jun-2026,Index Options,28463,0.2,Put,-92.98,53.43706,2.85,44469,54000,BANKNIFTY,53.43706,SS,57542.9,119546,OPTIDXBANKNIFTY30-06-2026PE54000,OPTIDX,-35.99
-15871,30-Jun-2026,Index Options,25140,0.05,Put,-94.74,77.88466,0.95,41011,22800,NIFTY,77.88466,SS,23865.75,272324,OPTIDXNIFTY30-06-2026PE22800,OPTIDX,-38.7
-14804,30-Jun-2026,Index Options,95654,0.05,Put,-99.56,24000.58857,11.25,110458,23700,NIFTY,24000.58857,SS,23865.75,9899191,OPTIDXNIFTY30-06-2026PE23700,OPTIDX,-13.4
-13741,30-Jun-2026,Index Options,8458,0.05,Put,-90.91,18.92217,0.55,22199,21800,NIFTY,18.92217,SS,23865.75,76608,OPTIDXNIFTY30-06-2026PE21800,OPTIDX,-61.9
-13685,30-Jun-2026,Index Options,5695,0.05,Call,-93.33,26.0622,0.75,19380,25600,NIFTY,26.0622,SS,23865.75,85310,OPTIDXNIFTY30-06-2026CE25600,OPTIDX,-70.61
-13269,30-Jun-2026,Index Options,87725,0.05,Call,-97.78,818.90546,2.25,100994,24600,NIFTY,818.90546,SS,23865.75,1536408,OPTIDXNIFTY30-06-2026CE24600,OPTIDX,-13.14
