symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
VISL,EQ,35.66,3.24,   9.99,10,35.66,32.45,35.66,19.06,2352.99018,820.01707773
THANGAMAYL,EQ,6410,534.9,   9.10,10,6462.6,5938,6462.6,1750.1,4.43898,277.111760562
AXISCADES,EQ,1716,16.9,   0.99,5,1784,1662,2211,1063.3,15.89144,272.460327944
EBGNG,EQ,625.95,56.9,  10.00,10,625.95,572,625.95,239,18.28659,111.974276547
CEMPRO,EQ,1299.4,46.6,   3.72,5,1315.4,1245.9,1315.4,503.3,5.74763,74.12373553200001
INDOTECH,BE,3235.9,154,   5.00,5,3235.9,3135,3235.9,1100,2.05661,66.429531305
SETL,EQ,256.77,23.34,  10.00,10,256.77,247.27,256.77,104.56,16.44923,41.792558661
AMIRCHAND,EQ,139.55,12.06,   9.46,10,140.23,127.99,200,117.02,28.92421,39.866238643
FISCHER,EQ,41.51,3.22,   8.41,10,42.11,38.52,124.7,31.05,98.59221,39.348151011
UNIMECH,EQ,1163.6,72.2,   6.62,10,1200.5,1099,1340,695,3.05454,35.59913643
UTLSOLAR,EQ,323.1,15.35,   4.99,5,323.1,314.9,365,172,5.53966,17.830503642
PFOCUS,BE,221.01,10.52,   5.00,5,221.01,208.75,367,111.1,5.03422,11.043064992
SILVERTUC,EQ,185.4,7.07,   3.96,5,187.24,178.2,212.7,66.19,4.94004,9.026441088
AQYLON,EQ,41,1.31,   3.30,5,41.67,38.16,224.7,38.01,22.31695,8.92231661
IZMO,EQ,1019.65,48.55,   5.00,5,1019.65,980.05,1374.7,350,0.83937,8.452204089
BHAGYANGR,BE,432,20.25,   4.92,5,432.3,405.55,432.3,76.84,1.79911,7.6800407680000005
NAMOEWASTE,ST,312.15,10.75,   3.57,5,316.45,309.95,316.45,127,1.624,5.1255064
DSSL,EQ,1364,43.5,   3.29,5,1386.5,1330,1924.8,781,0.372,5.059572
MHLXMIRU,EQ,121.13,11.01,  10.00,10,121.13,115.55,244.65,105.53,4.04266,4.85321333
BLUEWATER,ST,377.9,17.95,   4.99,5,377.9,360.9,377.9,125.4,1.16,4.367168
VIVIDEL,ST,1292,-7.85,  -0.60,5,1364.8,1270,1429,556,0.2664,3.54589056
MON100,EQ,325.72,1.5,   0.46,20,325.72,325.72,342.55,183.15,0.97609,3.179320348
VIPULLTD,EQ,14.29,0.68,   5.00,5,14.29,13.9,14.29,7.38,18.4129,2.6256795399999997
INDOWIND,BE,9.52,0.45,   4.96,5,9.52,9,20.59,7,24.06341,2.221052743
EMPOWER,BE,2.48,0.11,   4.64,5,2.48,2.39,2.82,1.3,84.23909,2.072281614
MAXVOLT,ST,393.25,18.7,   4.99,5,393.25,378.95,509,201.15,0.44,1.726516
UNIHEALTH,ST,628.45,28.9,   4.82,5,629.5,605,629.5,133.65,0.265,1.6526195
SARTELE,SM,142.65,12.95,   9.98,10,142.65,128,275.95,106.95,1.17,1.615887
SUBEXLTD,BE,11.62,0.3,   2.65,5,11.88,11.15,15.02,6.61,13.98999,1.60884885
MAFANG,EQ,183.1,-1.98,  -1.07,20,183.1,183.1,208.38,132.86,0.71171,1.30314101
VELJAN,EQ,1431.6,238.6,  20.00,20,1431.6,1191,1431.6,812,0.08749,1.212453918
VIGOR,ST,104,4.9,   4.94,5,104.05,94.2,110.5,44.75,1.056,1.0640256
APEXECO,ST,274.7,9.7,   3.66,5,278.25,272,278.25,102.05,0.368,1.017336
ACCPL,ST,163.05,7.7,   4.96,5,163.1,159,163.1,53.8,0.516,0.8396868
SHIVALIK,BE,234.65,11.15,   4.99,5,234.65,230.5,651,206.4,0.34707,0.81144966
ESCONET,ST,140,4,   2.94,5,142.8,136,280,91.25,0.468,0.6620328
SSFL,ST,280.45,13.35,   5.00,5,280.45,280.45,280.45,86,0.23,0.645035
FROG,ST,163,-4.55,  -2.72,5,175.9,163,277,123.5,0.368,0.6297952
PRECOT,EQ,745.8,35.5,   5.00,5,745.8,713.85,861.25,300.05,0.08456,0.628898088
EPWINDIA,ST,210.9,10,   4.98,5,210.9,192,210.9,98,0.3,0.60582
BAFNAPH,BE,214.63,10.22,   5.00,5,214.63,204.41,214.63,76,0.26326,0.560190954
PRAMARA,SM,134.05,3.15,   2.41,5,137.4,132,374.8,117.65,0.405,0.5514885
