symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
INDOMIM,EQ,771.8,30.05,   4.05,10,815.9,725,815.9,700,270.57625,2120.316667875
HFCL,EQ,193.92,9.23,   5.00,5,193.92,191.01,229.5,59.82,330.53426,639.9473807859999
YASHO,EQ,3858.7,643.1,  20.00,20,3858.7,3225,3858.7,1130,2.73048,102.49621214400001
VISL,EQ,32.28,1.53,   4.98,5,32.28,30.15,44.78,19.06,319.92774,101.001187518
STLTECH,BE,557.05,26.5,   4.99,5,557.05,557.05,679.9,84.6,14.58454,81.24318007000001
MTARTECH,BE,5726,272.5,   5.00,5,5726,5726,8714,1390.5,1.08126,61.9129476
TRANSPEK,EQ,1321.3,220.2,  20.00,20,1321.3,1123.75,1321.3,952.3,2.896,36.4116976
GVPIL,EQ,725,-7.65,  -1.04,5,769.25,713,1084,270.9,3.50165,26.26447599
AEROPLANE,EQ,201.09,9.57,   5.00,5,201.09,190.1,201.09,117.02,9.94073,19.66276394
JAYBARMARU,EQ,160.59,7.64,   5.00,5,160.59,152.95,207,71.79,8.80304,13.946656272
E2E,EQ,517.15,24.6,   4.99,5,517.15,510.1,567.8,183.36,2.17316,11.237193044
MAFANG,EQ,185.74,-3.34,  -1.77,20,185.74,185.74,208.38,149.74,5.35915,9.954085209999999
MON100,EQ,305.18,-7.01,  -2.25,20,305.18,305.18,342.55,197.81,2.55214,7.788620851999999
GALLANTT,EQ,614.6,29.25,   5.00,5,614.6,572.25,948,496.25,1.2469,7.4739186
QPOWER,BE,1133.3,53.9,   4.99,5,1133.3,1085.1,1441,581,0.64516,7.2546951680000005
ZEEMEDIA,EQ,7.54,0.08,   1.07,10,8.2,7.46,14.2,6.65,83.5139,6.53913837
GATECH,EQ,0.69,0.11,  18.97,20,0.69,0.63,0.93,0.4,812.03825,5.278248625
DEEDEV,BE,678.55,32.3,   5.00,5,678.55,646,760,183,0.74365,5.0107137
KRMAYURVED,ST,274.9,13.05,   4.98,5,274.9,261,274.9,156.15,1.58,4.31893
DCI,EQ,332.1,55.35,  20.00,20,332.1,273.95,475,201.35,1.24884,3.9675646799999997
UEL,EQ,153.73,25.62,  20.00,20,153.73,133.4,220,92.32,2.18909,3.300928811
VIVIDEL,ST,1218.25,58,   5.00,5,1218.25,1199,1429,556,0.2592,3.14505504
MAHKTECH,EQ,23.68,0.39,   1.67,20,23.9,23.6,35.59,21,12.9799,3.08272625
TAC,SM,497,23.65,   5.00,5,497,468,899.65,347.4,0.594,2.8878498
JITFINFRA,EQ,339.95,-5,  -1.45,5,362.15,330.15,478,222.35,0.75834,2.630074788
INVPRECQ,BE,1099.55,52.35,   5.00,5,1099.55,1027.5,1099.55,551,0.22762,2.460253532
ASAHISONG,BE,394.9,18.8,   5.00,5,394.9,376.1,407.7,179.64,0.51277,2.005648578
ISHANCH,EQ,51.94,1.13,   2.22,20,60.97,51.07,83.37,45,3.5114,1.98815468
RSDFIN,EQ,110.74,18.45,  19.99,20,110.74,102.9,110.74,65.6,1.60324,1.7560287719999998
ONIDA,BE,39.54,1.88,   4.99,5,39.54,37.4,49.23,15.2,4.39083,1.7119846170000002
MICEL,BE,38.4,1.82,   4.98,5,38.4,36.5,82.97,29.97,3.50514,1.317582126
GULFPETRO,BE,49.96,2.37,   4.98,5,49.96,49.96,49.96,23.25,2.21232,1.105275072
KESORAMIND,BE,12.52,0.59,   4.95,5,12.52,12.52,14.26,4.55,8.65716,1.083876432
BIRLACABLE,BE,203.81,9.7,   5.00,5,203.81,196,241,104,0.51885,1.051864605
EMPOWER,BE,2.58,0.12,   4.88,5,2.58,2.47,2.82,1.3,41.1926,1.04629204
VMOBILE,SM,82.2,3.9,   4.98,5,82.2,74.75,155,63.85,1.264,1.0062704
EFFWA,ST,371,10.2,   2.83,5,378.8,354,399.95,165,0.24,0.883728
SUBEXLTD,BE,12.33,0.58,   4.94,5,12.33,11.61,14.58,6.61,7.14971,0.8694047359999999
OCCLLTD,BE,166.02,7.9,   5.00,5,166.02,166.02,166.02,75.71,0.49871,0.827958342
GAYAPROJ,BE,20.25,0.93,   4.81,5,20.28,18.41,26,7.7,4.14446,0.8040252400000001
LAXMIINDIA,BE,126.48,6.02,   5.00,5,126.48,120,180.9,71.06,0.631,0.7927253
KONSTELEC,ST,63.9,3,   4.93,5,63.9,60,75.65,28,1.05,0.64659
METALIC,ST,96.1,4.55,   4.97,5,96.1,96.1,96.1,81.4,0.608,0.584288
MASPTOP50,EQ,75.48,-1.48,  -1.92,20,75.48,75.48,82.78,59.61,0.75059,0.566545332
MONQ50,EQ,137.56,-2.52,  -1.80,20,137.56,137.56,147.24,77.31,0.35475,0.4879941
RBS,SM,90.2,8.2,  10.00,10,90.2,81.95,138,58.8,0.544,0.4782304
AMBAAUTO,SM,96.6,8.75,   9.96,10,96.6,93.2,137.5,63.6,0.48,0.459168
BHAGERIA,BE,212.18,10.1,   5.00,5,212.18,206,244.6,127.51,0.21706,0.456412062
EMAMIPAP,BE,109.59,5.21,   4.99,5,109.59,103.05,133.7,55,0.38624,0.41748681600000004
PRECOT,EQ,809.7,38.55,   5.00,5,809.7,757.6,876.75,300.05,0.04941,0.394840251
VPRPL,BE,27.06,1.28,   4.97,5,27.06,25.56,167.4,23.94,1.42285,0.37762439
CAPTRUST,EQ,18.17,0.86,   4.97,5,18.17,17.1,41.45,10.98,2.02325,0.36539895
KANDARP,SM,103.5,9.4,   9.99,10,103.5,90,169,76.4,0.35,0.34209
ZODIAC,BE,251.65,11.95,   4.99,5,251.65,233.6,465.65,205.55,0.13624,0.333978736
KSHITIJPOL,BE,2.97,0.14,   4.95,5,2.97,2.71,7.2,1.88,11.28342,0.324962496
IL&FSENGG,BZ,37.25,1.72,   4.84,5,37.3,34,37.3,21,0.81416,0.292120608
VHLTD,BE,134.44,4.35,   3.34,5,136.59,130.8,155.36,101.1,0.19926,0.26927996400000004
BLACKROSE,BE,111.48,5.3,   4.99,5,111.48,106.18,129.9,80.05,0.22478,0.247662604
HPTL,SM,329,14.4,   4.58,5,330.3,305.05,330.3,174.35,0.066,0.215226
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,118.103,0.2125854
