changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-37019,04-Aug-2026,Index Options,52761,201,Call,23.54,136891.94927,162.7,89780,24200,NIFTY,136891.94927,SR,24383.6,1019573,OPTIDXNIFTY04-08-2026CE24200,OPTIDX,-41.23
-25505,04-Aug-2026,Index Options,27216,159.95,Call,21.82,101143.55499,131.3,52721,24250,NIFTY,101143.55499,SR,24383.6,927714,OPTIDXNIFTY04-08-2026CE24250,OPTIDX,-48.38
-23811,04-Aug-2026,Index Options,77938,124.45,Call,19.43,310679.61771,104.2,101749,24300,NIFTY,310679.61771,SR,24383.6,3566664,OPTIDXNIFTY04-08-2026CE24300,OPTIDX,-23.4
-8141,04-Aug-2026,Index Options,34317,382,Call,20.96,28702.94918,315.8,42458,24000,NIFTY,28702.94918,SR,24383.6,115284,OPTIDXNIFTY04-08-2026CE24000,OPTIDX,-19.17
-5732,04-Aug-2026,Index Options,19255,284.1,Call,21.77,28567.39511,233.3,24987,24100,NIFTY,28567.39511,SR,24383.6,152044,OPTIDXNIFTY04-08-2026CE24100,OPTIDX,-22.94
-4905,04-Aug-2026,Index Options,56832,0.95,Put,5.56,55.87816,0.9,61737,21600,NIFTY,55.87816,SR,24383.6,107458,OPTIDXNIFTY04-08-2026PE21600,OPTIDX,-7.94
-4653,04-Aug-2026,Index Options,8587,242.65,Call,23.52,22841.64626,196.45,13240,24150,NIFTY,22841.64626,SR,24383.6,143158,OPTIDXNIFTY04-08-2026CE24150,OPTIDX,-35.14
-3566,25-Aug-2026,Stock Options,17262,29.7,Call,18.56,4214.0028,25.05,20828,1300,RELIANCE,4214.0028,SR,1305,29802,OPTSTKRELIANCE25-08-2026CE1300,OPTSTK,-17.12
-2655,25-Aug-2026,Index Options,24442,352,Call,8.73,8359.12095,323.75,27097,24300,NIFTY,8359.12095,SR,24383.6,36232,OPTIDXNIFTY25-08-2026CE24300,OPTIDX,-9.8
-2591,25-Aug-2026,Index Options,93921,558.9,Call,8.42,6119.01721,515.5,96512,24000,NIFTY,6119.01721,SR,24383.6,16696,OPTIDXNIFTY25-08-2026CE24000,OPTIDX,-2.68
-2406,25-Aug-2026,Index Options,23487,415,Call,8.51,6432.48855,382.45,25893,24200,NIFTY,6432.48855,SR,24383.6,23592,OPTIDXNIFTY25-08-2026CE24200,OPTIDX,-9.29
-2036,25-Aug-2026,Index Options,24626,487.55,Call,8.93,2694.57481,447.6,26662,24100,NIFTY,2694.57481,SR,24383.6,8509,OPTIDXNIFTY25-08-2026CE24100,OPTIDX,-7.64
-1873,25-Aug-2026,Stock Options,5952,42.6,Call,18.99,1816.09125,35.8,7825,1280,RELIANCE,1816.09125,SR,1305,8975,OPTSTKRELIANCE25-08-2026CE1280,OPTSTK,-23.94
-1861,04-Aug-2026,Index Options,3811,333.05,Call,21.48,5128.26381,274.15,5672,24050,NIFTY,5128.26381,SR,24383.6,23592,OPTIDXNIFTY04-08-2026CE24050,OPTIDX,-32.81
-1699,25-Aug-2026,Stock Futures,20046,1233.65,-,0.52,41252.8875,1227.3,21745,0,LODHA,41252.8875,SR,1243.2,5335,FUTSTKLODHA25-08-2026XX0,FUTSTK,-7.81
-1643,25-Aug-2026,Stock Options,2849,141.6,Call,68.37,4507.29832,84.1,4492,3300,M&M,4507.29832,SR,3393,17906,OPTSTKM&M25-08-2026CE3300,OPTSTK,-36.58
-1585,25-Aug-2026,Index Futures,201179,24430,-,0.3,571416.68859,24358,202764,0,NIFTY,571416.68859,SR,24383.6,35962,FUTIDXNIFTY25-08-2026XX0,FUTIDX,-0.78
-1555,04-Aug-2026,Index Options,7475,1,Put,11.11,17.17593,0.9,9030,21800,NIFTY,17.17593,SR,24383.6,30373,OPTIDXNIFTY04-08-2026PE21800,OPTIDX,-17.22
-1155,04-Aug-2026,Index Options,9268,475.05,Call,17.57,4299.6382,404.05,10423,23900,NIFTY,4299.6382,SR,24383.6,13904,OPTIDXNIFTY04-08-2026CE23900,OPTIDX,-11.08
-1121,25-Aug-2026,Index Options,44965,4.8,Call,6.67,45.82805,4.5,46086,26000,NIFTY,45.82805,SR,24383.6,15001,OPTIDXNIFTY25-08-2026CE26000,OPTIDX,-2.43
-1005,25-Aug-2026,Index Options,2961,319.85,Call,6.79,1893.69791,299.5,3966,24350,NIFTY,1893.69791,SR,24383.6,8980,OPTIDXNIFTY25-08-2026CE24350,OPTIDX,-25.34
-938,25-Aug-2026,Stock Options,1792,221.8,Call,55.98,1537.822,142.2,2730,3200,M&M,1537.822,SR,3393,3679,OPTSTKM&M25-08-2026CE3200,OPTSTK,-34.36
-927,25-Aug-2026,Index Options,25871,965.05,Call,1.15,15007.46761,954.1,26798,57000,BANKNIFTY,15007.46761,SR,57264.85,48642,OPTIDXBANKNIFTY25-08-2026CE57000,OPTIDX,-3.46
-913,25-Aug-2026,Stock Options,1664,99.5,Call,162.53,2439.81922,37.9,2577,1050,BAJFINANCE,2439.81922,SR,1141.2,4833,OPTSTKBAJFINANCE25-08-2026CE1050,OPTSTK,-35.43
-905,25-Aug-2026,Stock Options,744,329.3,Call,43.08,1456.97265,230.15,1649,3600,KAYNES,1456.97265,SR,3785,2909,OPTSTKKAYNES25-08-2026CE3600,OPTSTK,-54.88
