changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-107719,25-Aug-2026,Index Options,142858,0.05,Call,-99.03,1505.45093,5.15,250577,24500,NIFTY,1505.45093,SS,24334.55,2859356,OPTIDXNIFTY25-08-2026CE24500,OPTIDX,-42.99
-64564,25-Aug-2026,Index Options,136351,0.05,Call,-99.53,5398.54065,10.75,200915,24400,NIFTY,5398.54065,SS,24334.55,6340036,OPTIDXNIFTY25-08-2026CE24400,OPTIDX,-32.13
-61640,25-Aug-2026,Index Options,94074,0.05,Call,-98.28,658.08731,2.9,155714,24600,NIFTY,658.08731,SS,24334.55,1632971,OPTIDXNIFTY25-08-2026CE24600,OPTIDX,-39.59
-57288,25-Aug-2026,Index Options,193026,0.05,Put,-99.42,10265.52264,8.6,250314,24000,NIFTY,10265.52264,SS,24334.55,8016808,OPTIDXNIFTY25-08-2026PE24000,OPTIDX,-22.89
-54322,25-Aug-2026,Index Options,44662,0.05,Call,-98.61,584.19346,3.6,98984,24550,NIFTY,584.19346,SS,24334.55,1265858,OPTIDXNIFTY25-08-2026CE24550,OPTIDX,-54.88
-44777,25-Aug-2026,Index Options,70991,0.05,Call,-99.3,1906.65476,7.15,115768,24450,NIFTY,1906.65476,SS,24334.55,2595854,OPTIDXNIFTY25-08-2026CE24450,OPTIDX,-38.68
-41097,25-Aug-2026,Index Options,83789,0.05,Put,-97.87,746.98105,2.35,124886,23800,NIFTY,746.98105,SS,24334.55,1853551,OPTIDXNIFTY25-08-2026PE23800,OPTIDX,-32.91
-36148,25-Aug-2026,Index Options,67889,0.05,Call,-92.86,101.40444,0.7,104037,25200,NIFTY,101.40444,SS,24334.55,472748,OPTIDXNIFTY25-08-2026CE25200,OPTIDX,-34.75
-33597,25-Aug-2026,Index Options,158644,0.05,Call,-95.65,391.4577,1.15,192241,25000,NIFTY,391.4577,SS,24334.55,1433911,OPTIDXNIFTY25-08-2026CE25000,OPTIDX,-17.48
-27081,25-Aug-2026,Index Options,49196,0.05,Call,-96.3,211.85593,1.35,76277,24900,NIFTY,211.85593,SS,24334.55,740755,OPTIDXNIFTY25-08-2026CE24900,OPTIDX,-35.5
-24033,25-Aug-2026,Index Options,73557,0.05,Put,-91.67,88.59284,0.6,97590,23000,NIFTY,88.59284,SS,24334.55,524218,OPTIDXNIFTY25-08-2026PE23000,OPTIDX,-24.63
-23779,25-Aug-2026,Index Options,91172,0.05,Call,-96.97,360.23592,1.65,114951,24800,NIFTY,360.23592,SS,24334.55,1131039,OPTIDXNIFTY25-08-2026CE24800,OPTIDX,-20.69
-23677,25-Aug-2026,Index Options,9653,0.05,Put,-66.67,8.74972,0.15,33330,21200,NIFTY,8.74972,SS,24334.55,74784,OPTIDXNIFTY25-08-2026PE21200,OPTIDX,-71.04
-23481,25-Aug-2026,Index Options,45744,0.05,Call,-91.67,68.67099,0.6,69225,25300,NIFTY,68.67099,SS,24334.55,330149,OPTIDXNIFTY25-08-2026CE25300,OPTIDX,-33.92
-22949,25-Aug-2026,Index Options,41290,0.05,Call,-94.74,105.72881,0.95,64239,25100,NIFTY,105.72881,SS,24334.55,396731,OPTIDXNIFTY25-08-2026CE25100,OPTIDX,-35.72
-21762,25-Aug-2026,Index Options,59548,0.05,Call,-97.96,392.76705,2.45,81310,24650,NIFTY,392.76705,SS,24334.55,1060100,OPTIDXNIFTY25-08-2026CE24650,OPTIDX,-26.76
-19992,25-Aug-2026,Stock Futures,76174,724,-,-0.51,430696.96468,727.7,96166,0,HDFCBANK,430696.96468,SS,727.5,91353,FUTSTKHDFCBANK25-08-2026XX0,FUTSTK,-20.79
-18514,25-Aug-2026,Index Options,61092,0.05,Call,-99.84,4573.73176,31.3,79606,58000,BANKNIFTY,4573.73176,SS,57514.2,2085605,OPTIDXBANKNIFTY25-08-2026CE58000,OPTIDX,-23.26
-18488,25-Aug-2026,Index Options,92081,0.05,Call,-92.86,99.22629,0.7,110569,25500,NIFTY,99.22629,SS,24334.55,424044,OPTIDXNIFTY25-08-2026CE25500,OPTIDX,-16.72
-17780,25-Aug-2026,Index Options,33880,0.05,Put,-97.5,254.42882,2,51660,23750,NIFTY,254.42882,SS,24334.55,752748,OPTIDXNIFTY25-08-2026PE23750,OPTIDX,-34.42
-16305,25-Aug-2026,Index Options,119755,0.05,Call,-97.62,543.22231,2.1,136060,24700,NIFTY,543.22231,SS,24334.55,1492369,OPTIDXNIFTY25-08-2026CE24700,OPTIDX,-11.98
-15352,25-Aug-2026,Index Options,22826,0.05,Put,-75,9.16063,0.2,38178,22000,NIFTY,9.16063,SS,24334.55,88083,OPTIDXNIFTY25-08-2026PE22000,OPTIDX,-40.21
-15094,25-Aug-2026,Stock Futures,2543,85.61,-,-0.28,108199.01835,85.85,17637,0,NMDC,108199.01835,SS,85.94,18702,FUTSTKNMDC25-08-2026XX0,FUTSTK,-85.58
-14135,25-Aug-2026,Index Options,74621,0.05,Put,-97.22,425.51925,1.8,88756,23700,NIFTY,425.51925,SS,24334.55,1309290,OPTIDXNIFTY25-08-2026PE23700,OPTIDX,-15.93
-13623,25-Aug-2026,Index Options,27109,0.05,Put,-99.06,251.57609,5.3,40732,56000,BANKNIFTY,251.57609,SS,57514.2,544537,OPTIDXBANKNIFTY25-08-2026PE56000,OPTIDX,-33.45
