type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SS,NIFTY,Index Options,19-May-2026,Call,25000,0.65,1.65,-60.61,86868,150981,-64113,606541,354.82648,354.82648,23649.95,OPTIDXNIFTY19-05-2026CE25000,OPTIDX,-42.46
SS,NIFTY,Index Options,19-May-2026,Put,23700,126.7,192.1,-34.04,44648,76471,-31823,1636345,203428.77405,203428.77405,23649.95,OPTIDXNIFTY19-05-2026PE23700,OPTIDX,-41.61
SS,NIFTY,Index Options,19-May-2026,Put,21500,0.8,1.4,-42.86,45039,72906,-27867,221012,146.53095,146.53095,23649.95,OPTIDXNIFTY19-05-2026PE21500,OPTIDX,-38.22
SS,NIFTY,Index Options,19-May-2026,Call,25500,0.55,0.85,-35.29,53330,79248,-25918,143329,59.62486,59.62486,23649.95,OPTIDXNIFTY19-05-2026CE25500,OPTIDX,-32.7
SS,NIFTY,Index Options,19-May-2026,Call,24700,1.15,3.3,-65.15,57066,79787,-22721,353765,298.93142,298.93142,23649.95,OPTIDXNIFTY19-05-2026CE24700,OPTIDX,-28.48
SS,NIFTY,Index Options,19-May-2026,Call,26000,0.35,0.55,-36.36,28811,51455,-22644,82416,26.24949,26.24949,23649.95,OPTIDXNIFTY19-05-2026CE26000,OPTIDX,-44.01
SS,NIFTY,Index Options,19-May-2026,Call,24900,0.7,2,-65,26456,47293,-20837,228109,142.34001,142.34001,23649.95,OPTIDXNIFTY19-05-2026CE24900,OPTIDX,-44.06
SS,NIFTY,Index Options,19-May-2026,Call,25100,0.55,1.25,-56,24401,43736,-19335,144385,74.14169,74.14169,23649.95,OPTIDXNIFTY19-05-2026CE25100,OPTIDX,-44.21
SS,NIFTY,Index Options,19-May-2026,Call,25200,0.45,1.05,-57.14,25702,44250,-18548,81265,38.03202,38.03202,23649.95,OPTIDXNIFTY19-05-2026CE25200,OPTIDX,-41.92
SS,NIFTY,Index Options,19-May-2026,Put,23800,191.35,253.15,-24.41,22643,39692,-17049,512607,90032.49935,90032.49935,23649.95,OPTIDXNIFTY19-05-2026PE23800,OPTIDX,-42.95
SS,NIFTY,Index Options,19-May-2026,Call,24400,2.05,7.65,-73.2,72889,89146,-16257,1833981,2670.27633,2670.27633,23649.95,OPTIDXNIFTY19-05-2026CE24400,OPTIDX,-18.24
SS,NIFTY,Index Options,19-May-2026,Call,24500,1.7,5.75,-70.43,154292,170538,-16246,1685557,1983.05781,1983.05781,23649.95,OPTIDXNIFTY19-05-2026CE24500,OPTIDX,-9.53
SS,NIFTY,Index Options,19-May-2026,Call,25300,0.5,0.9,-44.44,17986,33983,-15997,73541,32.98313,32.98313,23649.95,OPTIDXNIFTY19-05-2026CE25300,OPTIDX,-47.07
SS,NIFTY,Index Options,19-May-2026,Put,21400,0.85,1.4,-39.29,20817,34023,-13206,79670,52.30335,52.30335,23649.95,OPTIDXNIFTY19-05-2026PE21400,OPTIDX,-38.81
SS,NIFTY,Index Options,19-May-2026,Put,21700,0.95,1.4,-32.14,14087,25954,-11867,120935,91.97106,91.97106,23649.95,OPTIDXNIFTY19-05-2026PE21700,OPTIDX,-45.72
SS,NIFTY,Index Options,19-May-2026,Call,24350,2.2,9.1,-75.82,36653,46752,-10099,1547287,2594.80029,2594.80029,23649.95,OPTIDXNIFTY19-05-2026CE24350,OPTIDX,-21.6
SS,NIFTY,Index Options,19-May-2026,Call,25150,0.5,1.1,-54.55,7558,17508,-9950,51651,25.17986,25.17986,23649.95,OPTIDXNIFTY19-05-2026CE25150,OPTIDX,-56.83
SS,NIFTY,Index Options,19-May-2026,Call,24650,1.2,3.7,-67.57,13227,22633,-9406,153698,138.86614,138.86614,23649.95,OPTIDXNIFTY19-05-2026CE24650,OPTIDX,-41.56
SS,NIFTY,Index Options,19-May-2026,Call,24800,0.9,2.6,-65.38,61245,70324,-9079,463399,337.35447,337.35447,23649.95,OPTIDXNIFTY19-05-2026CE24800,OPTIDX,-12.91
SS,NIFTY,Index Options,19-May-2026,Call,24750,1.05,2.85,-63.16,11060,19940,-8880,91625,72.06306,72.06306,23649.95,OPTIDXNIFTY19-05-2026CE24750,OPTIDX,-44.53
SS,NIFTY,Index Options,19-May-2026,Call,25800,0.5,0.6,-16.67,13331,22153,-8822,56676,19.89327,19.89327,23649.95,OPTIDXNIFTY19-05-2026CE25800,OPTIDX,-39.82
SS,NIFTY,Index Options,19-May-2026,Call,24300,2.6,10.8,-75.93,82807,91484,-8677,2265146,4313.97055,4313.97055,23649.95,OPTIDXNIFTY19-05-2026CE24300,OPTIDX,-9.48
SS,NIFTY,Index Options,19-May-2026,Call,24950,0.65,1.7,-61.76,10416,18057,-7641,65043,38.89571,38.89571,23649.95,OPTIDXNIFTY19-05-2026CE24950,OPTIDX,-42.32
SS,AUROPHARMA,Stock Futures,26-May-2026,-,0,1505.4,1512,-0.44,26599,33488,-6889,9172,75897.01592,75897.01592,1500,FUTSTKAUROPHARMA26-05-2026XX0,FUTSTK,-20.57
SS,NIFTY,Index Options,19-May-2026,Call,24550,1.4,5.05,-72.28,27115,33759,-6644,290200,313.1258,313.1258,23649.95,OPTIDXNIFTY19-05-2026CE24550,OPTIDX,-19.68
