symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
AMBER,71153,42966,28187,65.6,359902,227899.39313,252907275511,274791.24824,46891.85511,7172
GODFRYPHLP,22081,15772,6309,40,67144,57544.31413,39743363910,66458.00823,8913.6941,2314
UNOMINDA,19558,15058,4500,29.88,67586,54314.986,37444440049,59716.64649,5401.66049,1063
NIFTYNXT50,1513,1261,252,19.98,1013,5458.00142,1214699957,5570.826,112.82457,68618
PGEL,30458,25519,4939,19.35,48727,23230.32587,19553946995,27876.41582,4646.08995,459
PREMIERENE,38709,33301,5408,16.24,80759,52758.46375,42450837081,60272.80956,7514.34581,980
NIFTY,9525005,8254243,1270762,15.4,164180482,1550509.40752,251933378479684,9060242.19437,7509732.78684,23649
ASTRAL,34849,30844,4005,12.98,44829,25501.85011,27757814574,29750.59585,4248.74574,1544
SOLARINDS,32653,28903,3750,12.97,162210,107444.32289,136105044613,131428.64402,23984.32113,18011
ICICIPRULI,34600,30691,3909,12.74,86724,71487.32315,34335138991,76497.16182,5009.83866,515
TVSMOTOR,85710,76811,8899,11.59,94974,83191.65933,49391867456,89155.6989,5964.03956,3291
IOC,53011,47817,5194,10.86,40700,23417.77035,24864816112,27385.87897,3968.10862,132
FINNIFTY,15662,14138,1524,10.78,26965,3941.85376,41292843937,6983.14314,3041.28937,25349
POLICYBZR,36179,33154,3025,9.12,37192,29687.17451,19964473441,33212.55892,3525.38441,1749
TATASTEEL,152482,140051,12431,8.88,343449,197652.11317,182756958642,219392.68835,21740.57517,210
COCHINSHIP,18207,16909,1298,7.68,36340,31113.04324,19792221912,35333.18236,4220.13912,1516
NAUKRI,51534,48169,3365,6.99,17040,19554.67434,4225171261,20102.67445,548.00011,926
SUNPHARMA,161707,151389,10318,6.82,122343,76403.82669,74341653683,84245.73353,7841.90683,1904
BSE,67041,62976,4065,6.45,134958,172202.95014,190352218196,207516.1946,35313.24446,4119
PIIND,26320,24772,1548,6.25,13398,13426.07092,6142786709,14487.86302,1061.79209,3101
IRFC,38817,36601,2216,6.05,25687,14940.50767,9682851287,16302.24805,1361.74037,97
NTPC,145018,136979,8039,5.87,73187,90358.8591,34748562285,93212.84445,2853.98535,384
MOTHERSON,38325,36239,2086,5.76,22219,50363.23314,12884858050,53423.83414,3060.601,128
FORCEMOT,20732,19627,1105,5.63,21172,11801.03664,9831440939,12648.19604,847.15939,19613
VMM,9940,9425,515,5.46,6910,10129.45392,3151516177,10830.14069,700.68677,122
GODREJPROP,49998,47832,2166,4.53,33077,20629.86033,13903969672,22508.26205,1878.40172,1684
BHARTIARTL,215569,206365,9204,4.46,304432,225719.92243,259941097942,248555.34185,22835.41942,1937
BAJAJFINSV,84347,81229,3118,3.84,62604,25991.56789,25340693380,27939.60169,1948.0338,1750
PAGEIND,25676,24765,911,3.68,7317,10381.74773,3123014902,11011.37176,629.62402,37540
PNB,72284,69850,2434,3.48,49456,73125.2552,33653549200,78748.6672,5623.412,99
PRESTIGE,20430,19768,662,3.35,17728,14260.24134,9777174948,15436.88082,1176.63948,1331
DELHIVERY,25377,24560,817,3.33,38191,57212.28408,31966391314,61442.99722,4230.71314,457
HDFCAMC,32023,31059,964,3.1,14006,22596.45009,9179592633,23723.19642,1126.74633,2623
