type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
RR,NIFTY,Index Options,26-May-2026,Put,21500,6.6,5.75,14.78,33429,23590,9839,61016,255.01637,255.01637,23649.95,OPTIDXNIFTY26-05-2026PE21500,OPTIDX,41.71
RR,HDFCBANK,Stock Futures,30-Jun-2026,-,0,761.85,760.05,0.24,195873,187188,8685,14717,61186.81052,61186.81052,768.8,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,4.64
RR,NIFTY,Index Options,26-May-2026,Put,21000,4.65,3.9,19.23,33410,25759,7651,36742,101.73859,101.73859,23649.95,OPTIDXNIFTY26-05-2026PE21000,OPTIDX,29.7
RR,NIFTY,Index Options,30-Jun-2026,Put,23000,314.1,306.6,2.45,57645,50266,7379,41238,9395.85149,9395.85149,23649.95,OPTIDXNIFTY30-06-2026PE23000,OPTIDX,14.68
RR,NIFTY,Index Options,26-May-2026,Put,20500,3.5,3,16.67,19203,13247,5956,24384,49.92624,49.92624,23649.95,OPTIDXNIFTY26-05-2026PE20500,OPTIDX,44.96
RR,HDFCBANK,Stock Futures,28-Jul-2026,-,0,766.75,764.25,0.33,21041,15766,5275,5820,28700.4861,28700.4861,768.8,FUTSTKHDFCBANK28-07-2026XX0,FUTSTK,33.46
RR,BANKNIFTY,Index Options,30-Jun-2026,Put,60000,6056.95,5874.85,3.1,12446,7829,4617,5700,10601.2647,10601.2647,53537,OPTIDXBANKNIFTY30-06-2026PE60000,OPTIDX,58.97
RR,NIFTY,Index Options,30-Jun-2026,Call,24000,448.8,444.85,0.89,44742,40566,4176,29901,7774.06564,7774.06564,23649.95,OPTIDXNIFTY30-06-2026CE24000,OPTIDX,10.29
RR,NIFTY,Index Options,30-Jun-2026,Put,23500,475,471.55,0.73,26140,23078,3062,21247,7345.27912,7345.27912,23649.95,OPTIDXNIFTY30-06-2026PE23500,OPTIDX,13.27
RR,NIFTY,Index Options,26-May-2026,Put,21700,8.5,7.9,7.59,5933,3202,2731,19449,111.24828,111.24828,23649.95,OPTIDXNIFTY26-05-2026PE21700,OPTIDX,85.29
RR,IDFCFIRSTB,Stock Futures,30-Jun-2026,-,0,68.26,68.24,0.03,9220,6664,2556,3366,21082.62964,21082.62964,67.65,FUTSTKIDFCFIRSTB30-06-2026XX0,FUTSTK,38.36
RR,NIFTY,Index Options,30-Jun-2026,Call,23500,722.9,707.85,2.13,11077,8539,2538,13482,5600.80029,5600.80029,23649.95,OPTIDXNIFTY30-06-2026CE23500,OPTIDX,29.72
RR,NIFTY,Index Options,30-Jun-2026,Put,22500,199.85,194.6,2.7,32536,30268,2268,18146,2651.96531,2651.96531,23649.95,OPTIDXNIFTY30-06-2026PE22500,OPTIDX,7.49
RR,HCLTECH,Stock Futures,30-Jun-2026,-,0,1141,1123.6,1.55,26850,24706,2144,4041,15967.30432,15967.30432,1146.5,FUTSTKHCLTECH30-06-2026XX0,FUTSTK,8.68
RR,AMBER,Stock Options,30-Jun-2026,Put,7000,308,100,208,2168,27,2141,3846,1215.336,1215.336,7172,OPTSTKAMBER30-06-2026PE7000,OPTSTK,7929.63
RR,BHARTIARTL,Stock Options,26-May-2026,Call,1980,7.4,4.1,80.49,3072,945,2127,21745,953.35516,953.35516,1937.1,OPTSTKBHARTIARTL26-05-2026CE1980,OPTSTK,225.08
RR,SUNPHARMA,Stock Options,26-May-2026,Call,1900,23.65,15.2,55.59,12174,10120,2054,29643,2164.23543,2164.23543,1904,OPTSTKSUNPHARMA26-05-2026CE1900,OPTSTK,20.3
RR,ICICIBANK,Stock Futures,30-Jun-2026,-,0,1263.5,1255.2,0.66,54827,52783,2044,3596,31513.58196,31513.58196,1251.7,FUTSTKICICIBANK30-06-2026XX0,FUTSTK,3.87
RR,BHARTIARTL,Stock Options,26-May-2026,Call,1960,12.25,6.05,102.48,4165,2336,1829,29068,1960.6366,1960.6366,1937.1,OPTSTKBHARTIARTL26-05-2026CE1960,OPTSTK,78.3
RR,BHARTIARTL,Stock Options,26-May-2026,Call,1920,29.5,14.6,102.05,6963,5223,1740,28157,3398.4795,3398.4795,1937.1,OPTSTKBHARTIARTL26-05-2026CE1920,OPTSTK,33.31
RR,NIFTY,Index Options,29-Dec-2026,Put,23000,618.7,613,0.93,26438,24767,1670,5924,2528.22694,2528.22694,23649.95,OPTIDXNIFTY29-12-2026PE23000,OPTIDX,6.74
RR,NIFTY,Index Options,30-Jun-2026,Put,21500,79.9,76.05,5.06,17978,16326,1652,13653,790.26977,790.26977,23649.95,OPTIDXNIFTY30-06-2026PE21500,OPTIDX,10.12
RR,NIFTY,Index Options,30-Jun-2026,Put,22000,125.25,121.65,2.96,38463,36820,1642,20573,1911.32427,1911.32427,23649.95,OPTIDXNIFTY30-06-2026PE22000,OPTIDX,4.46
RR,COFORGE,Stock Options,26-May-2026,Call,1360,29.25,10.05,191.04,3461,1821,1640,12498,1104.66697,1104.66697,1348.1,OPTSTKCOFORGE26-05-2026CE1360,OPTSTK,90.06
RR,COALINDIA,Stock Options,26-May-2026,Put,465,12.5,11.45,9.17,2381,748,1633,5964,801.1143,801.1143,461.5,OPTSTKCOALINDIA26-05-2026PE465,OPTSTK,218.32
