changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
439701,16-Jun-2026,Index Options,473354,0.05,Put,-99.96,505525.90104,130.8,33653,23950,NIFTY,505525.90104,RS,23989.15,34689213,OPTIDXNIFTY16-06-2026PE23950,OPTIDX,1306.57
327115,16-Jun-2026,Index Options,611314,0.05,Call,-99.87,384091.34903,39.7,284199,24000,NIFTY,384091.34903,RS,23989.15,50290193,OPTIDXNIFTY16-06-2026CE24000,OPTIDX,115.1
226916,16-Jun-2026,Index Options,302384,0.05,Put,-99.95,409951.20088,99.4,75468,23900,NIFTY,409951.20088,RS,23989.15,34054760,OPTIDXNIFTY16-06-2026PE23900,OPTIDX,300.68
222029,16-Jun-2026,Index Options,287499,10.8,Put,-93.45,682887.76325,165,65470,24000,NIFTY,682887.76325,RS,23989.15,23587709,OPTIDXNIFTY16-06-2026PE24000,OPTIDX,339.13
80501,16-Jun-2026,Index Options,169104,0.1,Call,-99.65,70169.78182,28.55,88603,24050,NIFTY,70169.78182,RS,23989.15,21167355,OPTIDXNIFTY16-06-2026CE24050,OPTIDX,90.86
73202,16-Jun-2026,Index Options,127484,0.05,Put,-99.93,104884.5824,74.55,54282,23850,NIFTY,104884.5824,RS,23989.15,15757900,OPTIDXNIFTY16-06-2026PE23850,OPTIDX,134.86
54732,23-Jun-2026,Index Options,82866,164.8,Put,-35.98,49463.58812,257.4,28134,24000,NIFTY,49463.58812,RS,23989.15,397523,OPTIDXNIFTY23-06-2026PE24000,OPTIDX,194.54
51526,16-Jun-2026,Index Options,102010,0.1,Put,-99.74,12133.51232,38.3,50484,23750,NIFTY,12133.51232,RS,23989.15,5944886,OPTIDXNIFTY16-06-2026PE23750,OPTIDX,102.06
45849,16-Jun-2026,Index Options,111111,0.05,Call,-99.67,9075.97926,15.2,65262,24150,NIFTY,9075.97926,RS,23989.15,7466869,OPTIDXNIFTY16-06-2026CE24150,OPTIDX,70.25
32679,23-Jun-2026,Index Options,42409,4.95,Put,-52.63,402.57155,10.45,9730,22800,NIFTY,402.57155,RS,23989.15,110203,OPTIDXNIFTY23-06-2026PE22800,OPTIDX,335.86
32362,23-Jun-2026,Index Options,55149,2.15,Put,-50,185.55288,4.3,22787,22000,NIFTY,185.55288,RS,23989.15,105338,OPTIDXNIFTY23-06-2026PE22000,OPTIDX,142.02
30772,23-Jun-2026,Index Options,43848,58.7,Put,-50.19,9742.59743,117.85,13076,23700,NIFTY,9742.59743,RS,23989.15,205211,OPTIDXNIFTY23-06-2026PE23700,OPTIDX,235.33
30427,16-Jun-2026,Index Options,148102,0.05,Call,-99.76,26589.59152,20.8,117675,24100,NIFTY,26589.59152,RS,23989.15,12823531,OPTIDXNIFTY16-06-2026CE24100,OPTIDX,25.86
29105,16-Jun-2026,Index Options,35230,60.65,Put,-70.22,248559.25682,203.65,6125,24050,NIFTY,248559.25682,RS,23989.15,4161485,OPTIDXNIFTY16-06-2026PE24050,OPTIDX,475.18
28578,16-Jun-2026,Index Options,83294,0.05,Put,-97.3,264.24216,1.85,54716,22900,NIFTY,264.24216,RS,23989.15,846930,OPTIDXNIFTY16-06-2026PE22900,OPTIDX,52.23
28446,23-Jun-2026,Index Options,82351,4.5,Call,-47.98,540.67737,8.65,53905,25000,NIFTY,540.67737,RS,23989.15,191221,OPTIDXNIFTY23-06-2026CE25000,OPTIDX,52.77
27524,23-Jun-2026,Index Options,56011,1.25,Call,-57.63,105.93566,2.95,28487,25500,NIFTY,105.93566,RS,23989.15,118962,OPTIDXNIFTY23-06-2026CE25500,OPTIDX,96.62
26895,23-Jun-2026,Index Options,31314,49.1,Put,-51.55,4592.83328,101.35,4419,23650,NIFTY,4592.83328,RS,23989.15,112586,OPTIDXNIFTY23-06-2026PE23650,OPTIDX,608.62
25665,23-Jun-2026,Index Options,68539,24.9,Call,-24.66,3704.90983,33.05,42874,24500,NIFTY,3704.90983,RS,23989.15,246108,OPTIDXNIFTY23-06-2026CE24500,OPTIDX,59.86
25604,23-Jun-2026,Index Options,50594,119.7,Put,-40.7,35750.63411,201.85,24990,23900,NIFTY,35750.63411,RS,23989.15,371578,OPTIDXNIFTY23-06-2026PE23900,OPTIDX,102.46
24588,16-Jun-2026,Index Options,127898,0.1,Put,-99.82,44170.83678,54.5,103310,23800,NIFTY,44170.83678,RS,23989.15,11636153,OPTIDXNIFTY16-06-2026PE23800,OPTIDX,23.8
24355,23-Jun-2026,Index Options,52663,10.5,Put,-58.74,1074.48186,25.45,28308,23200,NIFTY,1074.48186,RS,23989.15,133418,OPTIDXNIFTY23-06-2026PE23200,OPTIDX,86.04
24113,23-Jun-2026,Index Options,54130,3.2,Put,-51.15,311.80868,6.55,30017,22500,NIFTY,311.80868,RS,23989.15,125907,OPTIDXNIFTY23-06-2026PE22500,OPTIDX,80.33
22399,23-Jun-2026,Index Options,46442,1.45,Put,-56.06,65.87236,3.3,24043,21200,NIFTY,65.87236,RS,23989.15,54485,OPTIDXNIFTY23-06-2026PE21200,OPTIDX,93.16
21154,16-Jun-2026,Index Options,108579,0.05,Put,-99.81,6664.77407,26.95,87425,23700,NIFTY,6664.77407,RS,23989.15,4859478,OPTIDXNIFTY16-06-2026PE23700,OPTIDX,24.2
