symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
RPTECH,EQ,656,94.75,  16.88,20,673.5,570,673.5,275.6,170.60651,1091.403965772
SONATSOFTW,EQ,312.4,52.05,  19.99,20,312.4,261.7,452.8,207.15,290.31334,870.301330652
HFCL,EQ,189.47,9.02,   5.00,5,189.47,181.5,208.98,59.82,340.2989,632.41147576
VEDPOWER,BE,41.4,0.46,   1.12,5,42.98,39,43.89,39,1186.08009,480.36243645
VISL,BE,22.11,1.05,   4.99,5,22.11,22.07,22.11,19.06,1653.16652,365.34980092
NIITLTD,EQ,105.9,16.63,  18.63,20,107.12,88.37,145.9,49,279.28835,285.739910885
GVPIL,EQ,1024.8,48.8,   5.00,5,1024.8,996.05,1024.8,270.9,3.8275,39.0198315
BHARATGEAR,EQ,131.5,17.47,  15.32,20,136.83,114.31,154.2,83.8,23.05015,30.34321746
IZMO,EQ,1082.95,51.55,   5.00,5,1082.95,1034.65,1374.7,323.5,2.09441,22.503597686000003
IDEAFORGE,BE,908.05,43.2,   5.00,5,908.05,845,992.25,366,2.49709,21.873759272999997
ATLANTAELE,BE,1919.6,91.3,   4.99,5,1919.7,1836,2152.6,707.6,0.99721,18.944596696
VIDYAWIRES,EQ,98.2,4.67,   4.99,5,98.2,95.4,117.35,42.51,17.24825,16.8204934
DEEDEV,BE,723.95,34.45,   5.00,5,723.95,710,723.95,183,2.09829,15.180708491999999
RAJESHEXPO,BZ,84.24,4.01,   5.00,5,84.24,82.65,237.88,72.63,15.57976,13.088556376
SARTELE,SM,160.2,26.7,  20.00,20,160.2,137.85,275.95,106.95,6.105,9.4267305
MON100,EQ,330.07,-0.12,  -0.04,20,330.07,330.07,342.55,177.99,2.34114,7.727400798000001
ORBTEXP,EQ,229.26,38.21,  20.00,20,229.26,189.1,265,135,3.13547,7.008402544
BHAGYANGR,BE,342.4,16.3,   5.00,5,342.4,326.1,351.9,70.21,1.79815,6.10328073
MAHKTECH,EQ,22.99,0.09,   0.39,20,22.99,22.26,35.59,20.51,25.36149,5.790028167
VIVIDEL,ST,1102.5,52.5,   5.00,5,1102.5,1068.85,1126.9,556,0.5064,5.55662592
MAFANG,EQ,189.76,-2.28,  -1.19,20,189.76,189.76,208.38,129.58,2.40831,4.570009056
AARTECH,EQ,49.05,7.9,  19.20,20,49.38,39.98,76.79,33.51,9.2607,4.476622379999999
UHTL,ST,114.25,5.4,   4.96,5,114.25,110,114.25,44,3.6,4.10508
LEMERITE,EQ,28.68,1.31,   4.79,5,28.73,27.37,107.57,23.68,13.11736,3.7318889200000003
TAC,SM,391.65,18.65,   5.00,5,391.65,384.1,899.65,347.4,0.892,3.4788
MASPTOP50,EQ,78.63,-0.21,  -0.27,20,78.63,78.63,82.78,52.52,4.23558,3.330436554
SAHASRA,ST,311,14.8,   5.00,5,311,303.1,373,188.35,1.06,3.291618
PANSARI,EQ,290.8,12.3,   4.42,20,334.2,286.4,352.3,218,1.07141,3.2725147039999998
K2INFRA,SM,72.35,12.05,  19.98,20,72.35,59.05,82.8,40.8,3.816,2.495664
VASCONEQ,BE,35.94,1.71,   5.00,5,35.94,34,74.59,26.75,6.8848,2.42276112
JKIPL,BE,113.06,5.38,   5.00,5,113.06,106,126.95,45.4,1.61343,1.788325812
DBEIL,BE,86.8,4.11,   4.97,5,86.82,85.69,185.6,51.51,1.88706,1.6375906679999999
ONDOOR,ST,191.9,9.1,   4.98,5,191.9,185.5,209.2,100,0.777,1.4865564
GAYAPROJ,BE,24.09,1.14,   4.97,5,24.09,23.6,24.09,7.7,5.62646,1.353726276
UNIHEALTH,ST,521.75,24.8,   4.99,5,521.75,510,529.8,133.65,0.255,1.323603
SUBEXLTD,BE,11.58,0.55,   4.99,5,11.58,11.58,17.19,6.61,11.26652,1.3046630160000001
PELATRO,SM,311.95,49.9,  19.04,20,314.45,268.5,461,253.2,0.42,1.298514
AFIL,BE,10.21,0.22,   2.20,5,10.48,9.85,10.79,3.92,11.52977,1.167965701
SICALLOG,BE,92.04,4.38,   5.00,5,92.04,88.5,103.33,60.11,1.13478,1.03718892
SUNLITE,ST,464.65,22.1,   4.99,5,464.65,442.55,583.55,142.2,0.21,0.964257
MONQ50,EQ,142.93,-1.34,  -0.93,20,142.93,142.93,147.03,71.26,0.64121,0.916481453
GANESHIN,ST,103.3,4.9,   4.98,5,103.3,103.3,279.8,66.4,0.72,0.74376
FILATFASH,BE,0.21,0.01,   5.00,5,0.21,0.2,0.74,0.14,337.25218,0.6745043599999999
IEML,SM,50.05,2.35,   4.93,5,50.05,50,173.57,37.9,1.3,0.65052
RAJTV,EQ,12,0.01,   0.08,5,12.58,11.9,47.39,11.41,4.17866,0.5081250559999999
VIRINCHI,EQ,17.22,1.56,   9.96,10,17.22,15.66,32.69,13.81,2.98906,0.5057489519999999
SUMIT,BE,41.51,1.97,   4.98,5,41.51,39.96,104.9,31.74,1.12999,0.460470925
BABAFP,SM,23.75,3.95,  19.95,20,23.75,17.65,44.75,17.65,2.032,0.4230624
SAMAY,SM,42.85,2,   4.90,5,42.85,42.8,51.3,28.5,0.84,0.359856
KESORAMIND,BE,12.09,0.57,   4.95,5,12.09,12.09,14.26,4.55,2.6899,0.32520891
HILTON,BE,20.53,0.97,   4.96,5,20.53,19.2,66.58,13.43,1.58835,0.32497641
SAIFL,SM,5.35,0.2,   3.88,5,5.4,5.2,32.75,4.9,5.92,0.315536
BRANDMAN,ST,176.9,8.4,   4.99,5,176.9,173,243.8,109.35,0.168,0.296268
VIJAYPD,ST,84.3,4,   4.98,5,84.3,82,114.5,35,0.34,0.285838
AKIKO,ST,270.8,12.8,   4.96,5,270.9,262,299.3,62,0.104,0.2802904
SARVESHWAR,BE,3.78,0.18,   5.00,5,3.78,3.7,9,2.5,7.32805,0.27553468
MANORG,BE,518.7,24.7,   5.00,5,518.7,518.7,637.85,356.25,0.05299,0.27485913
TECHERA,SM,161.8,7.7,   5.00,5,161.8,161.8,325.7,127.55,0.168,0.271824
DHARAN,BZ,0.17,0.01,   6.25,5,0.17,0.16,0.67,0.11,169.36995,0.27099192
EQUIPPP,BE,19.5,0.88,   4.73,5,19.55,18.02,23.97,13.85,1.38037,0.267929817
EMAMIREAL,BE,92.05,4.38,   5.00,5,92.05,89,129,48.2,0.29082,0.266885514
CALSOFT,BE,21.98,1.04,   4.97,5,21.98,21.35,27.83,10.9,1.19255,0.261764725
QFIL,SM,58.65,2.7,   4.83,5,58.7,58.65,83.65,38,0.41,0.240629
JAYBEE,ST,91,3.5,   4.00,5,91.85,89.85,295,70,0.26,0.236964
VPRPL,BE,29.14,1.38,   4.97,5,29.14,29.14,185.8,23.94,0.71238,0.20758753200000002
SADHNANIQ,BE,2.49,0.11,   4.62,5,2.49,2.49,6.14,1.27,8.27137,0.205957113
GRANDOAK,EQ,39.83,3.62,  10.00,10,39.83,38.79,39.83,24,0.51316,0.203673204
CHEMBONDCH,BE,180.11,8.57,   5.00,5,180.11,174,244.99,104.85,0.10814,0.192089082
SHEEL,SM,66.15,3.15,   5.00,5,66.15,64.4,95.55,37.8,0.28,0.184856
