changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-144800,30-Jun-2026,Stock Futures,210220,797,-,0.54,801979.3205,792.7,355020,0,HDFCBANK,801979.3205,SR,796,182503,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,-40.79
-54929,30-Jun-2026,Stock Futures,75029,1388.5,-,1,618285.30477,1374.7,129958,0,ICICIBANK,618285.30477,SR,1387,63447,FUTSTKICICIBANK30-06-2026XX0,FUTSTK,-42.27
-49086,30-Jun-2026,Index Futures,152987,24103.3,-,0.21,1377390.33151,24051.8,202073,0,NIFTY,1377390.33151,SR,24056,87672,FUTIDXNIFTY30-06-2026XX0,FUTIDX,-24.29
-30898,30-Jun-2026,Stock Futures,32660,175.62,-,0.32,238677.2892,175.06,63558,0,WIPRO,238677.2892,SR,175.09,45426,FUTSTKWIPRO30-06-2026XX0,FUTSTK,-48.61
-29748,30-Jun-2026,Stock Futures,41708,1044.55,-,0.79,323288.658,1036.35,71456,0,SBIN,323288.658,SR,1045.2,41076,FUTSTKSBIN30-06-2026XX0,FUTSTK,-41.63
-27928,30-Jun-2026,Stock Futures,36898,409.55,-,0.65,281806.0056,406.9,64826,0,KOTAKBANK,281806.0056,SR,409.75,34303,FUTSTKKOTAKBANK30-06-2026XX0,FUTSTK,-43.08
-26467,30-Jun-2026,Stock Futures,20646,3570,-,3.54,189221.40601,3447.9,47113,0,TVSMOTOR,189221.40601,SR,3578,30308,FUTSTKTVSMOTOR30-06-2026XX0,FUTSTK,-56.18
-26053,30-Jun-2026,Stock Futures,27377,4200,-,0.54,252436.76528,4177.4,53430,0,LT,252436.76528,SR,4202.1,34172,FUTSTKLT30-06-2026XX0,FUTSTK,-48.76
-20121,30-Jun-2026,Stock Futures,34427,3187,-,3.75,195128.31676,3071.9,54548,0,M&M,195128.31676,SR,3185.3,30719,FUTSTKM&M30-06-2026XX0,FUTSTK,-36.89
-19962,30-Jun-2026,Stock Futures,25511,2180.7,-,0.86,150844.39368,2162.1,45473,0,HINDUNILVR,150844.39368,SR,2177,22973,FUTSTKHINDUNILVR30-06-2026XX0,FUTSTK,-43.9
-16428,30-Jun-2026,Stock Futures,15848,3263.5,-,1.31,111174.4298,3221.4,32276,0,KAYNES,111174.4298,SR,3261,33652,FUTSTKKAYNES30-06-2026XX0,FUTSTK,-50.9
-16056,30-Jun-2026,Stock Futures,21197,11481,-,0.21,111824.0768,11457,37253,0,ULTRACEMCO,111824.0768,SR,11455,19328,FUTSTKULTRACEMCO30-06-2026XX0,FUTSTK,-43.1
-15914,30-Jun-2026,Stock Futures,25644,13779,-,3.95,217647.71325,13256,41558,0,MARUTI,217647.71325,SR,13753,31650,FUTSTKMARUTI30-06-2026XX0,FUTSTK,-38.29
-15600,30-Jun-2026,Stock Futures,37178,353,-,0.51,79828.15456,351.2,52778,0,TMPV,79828.15456,SR,352.6,28039,FUTSTKTMPV30-06-2026XX0,FUTSTK,-29.56
-11390,30-Jun-2026,Index Futures,43341,58255,-,0.12,614630.14701,58187.2,54731,0,BANKNIFTY,614630.14701,SR,58177.05,35071,FUTIDXBANKNIFTY30-06-2026XX0,FUTIDX,-20.81
-11041,30-Jun-2026,Stock Futures,16237,280.1,-,0.07,137744.36032,279.9,27278,0,BANKBARODA,137744.36032,SR,279.5,16815,FUTSTKBANKBARODA30-06-2026XX0,FUTSTK,-40.48
-11017,30-Jun-2026,Index Options,35064,317.7,Call,5.02,22367.40017,302.5,46081,23800,NIFTY,22367.40017,SR,24056,91352,OPTIDXNIFTY30-06-2026CE23800,OPTIDX,-23.91
-10733,30-Jun-2026,Stock Futures,17109,1030.1,-,0.85,130808.47659,1021.4,27842,0,SHRIRAMFIN,130808.47659,SR,1030.8,15266,FUTSTKSHRIRAMFIN30-06-2026XX0,FUTSTK,-38.55
-10428,30-Jun-2026,Stock Futures,15380,7601,-,0.16,106585.62273,7589,25808,0,EICHERMOT,106585.62273,SR,7600,13869,FUTSTKEICHERMOT30-06-2026XX0,FUTSTK,-40.41
-10004,30-Jun-2026,Stock Futures,10904,1857.2,-,1.76,71810.42426,1825,20908,0,GODREJPROP,71810.42426,SR,1850.1,14063,FUTSTKGODREJPROP30-06-2026XX0,FUTSTK,-47.85
-9994,30-Jun-2026,Stock Futures,16619,79.45,-,0.09,93324.36365,79.38,26613,0,IDFCFIRSTB,93324.36365,SR,79.39,12620,FUTSTKIDFCFIRSTB30-06-2026XX0,FUTSTK,-37.55
-9594,30-Jun-2026,Stock Futures,11687,1130.2,-,2.88,71831.15511,1098.6,21281,0,TATACONSUM,71831.15511,SR,1131.5,11694,FUTSTKTATACONSUM30-06-2026XX0,FUTSTK,-45.08
-9534,30-Jun-2026,Index Options,31920,234.4,Call,2.14,34350.61416,229.5,41454,23900,NIFTY,34350.61416,SR,24056,182156,OPTIDXNIFTY30-06-2026CE23900,OPTIDX,-23
-8861,30-Jun-2026,Stock Futures,17064,108,-,0.05,90648.1056,107.95,25925,0,PNB,90648.1056,SR,107.91,10452,FUTSTKPNB30-06-2026XX0,FUTSTK,-34.18
-8667,30-Jun-2026,Stock Futures,8415,621,-,2.17,75594.56928,607.8,17082,0,SBICARD,75594.56928,SR,624.6,15063,FUTSTKSBICARD30-06-2026XX0,FUTSTK,-50.74
