symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
FILATFASH,BE,0.19,0,   0.00,5,0.2,0.19,0.74,0.14,362.30563,0.6883806969999999
DHARAN,BZ,0.17,0.01,   6.25,5,0.17,0.16,0.61,0.11,164.45489,0.263127824
GVKPIL,BE,2.72,0.01,   0.37,2,2.75,2.68,4.27,2.37,5.41574,0.146766554
VIVIMEDLAB,BE,5.7,-0.06,  -1.04,5,5.99,5.65,29.4,5.15,0.94022,0.053686562
KONSTELEC,ST,43.7,-2.3,  -5.00,5,46,43.7,75.65,28,0.12,0.05304
SANWARIA,BZ,0.22,0.01,   4.76,2,0.22,0.21,0.4,0.19,7.71572,0.016203012
MEP,BZ,0.74,-0.01,  -1.33,2,0.75,0.74,2.87,0.74,0.69798,0.005165052
COMPINFO,BZ,1.27,-0.04,  -3.05,5,1.32,1.25,2.96,0.91,0.19766,0.002490516
BILVYAPAR,BE,4.38,0.04,   0.92,5,4.49,4.2,14.89,3.82,0.02002,0.0008568559999999999
FELDVR,BZ,2.48,-0.12,  -4.62,5,2.6,2.48,3.9,2.35,0.00327,8.3712e-05
