symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
HDFCBANK,HDFCBANKEQN,796,0.35,46707966,46707966,37336012622.1,793.2,19-Jun-2026,,1020.5,726.65,2.8,798.5,796.3,804.45,794.75,2026-06-25 16:00:25
INDIGO,INDIGOEQN,5462,4.89,5145228,5145228,27858013769.52,5207.2,13-Aug-2025,,6232.5,3895.2,254.8,5265,5450,5464.9,5265,2026-06-25 16:00:25
ICICIBANK,ICICIBANKEQN,1387,0.98,17173209,17173209,23881579631.67,1373.6,12-Aug-2025,,1500,1187.6,13.4,1381.9,1387.5,1404,1380.1,2026-06-25 16:00:25
M&M,M&MEQN,3185.3,3.94,5346892,5346892,16971142145.84,3064.5,03-Jul-2026,,3839.9,2896,120.8,3090,3182.2,3208.5,3086,2026-06-25 16:00:25
SBIN,SBINEQN,1045.2,1.02,16002360,16002360,16784395333.2,1034.6,15-May-2026,,1234.7,786.55,10.6,1040,1045.4,1055.4,1038.55,2026-06-25 16:00:25
RELIANCE,RELIANCEEQN,1316.5,0.22,12694362,12694362,16766713329.6,1313.6,05-Jun-2026,,1611.8,1253.2,2.9,1318,1318.1,1328,1314.6,2026-06-25 16:00:25
INFY,INFYEQN,1042.9,-1.3,15866779,15866779,16628384392,1056.6,10-Jun-2026,,1728,1026,-13.7,1065,1041.2,1068,1039.1,2026-06-25 16:00:25
SILVERBEES,SILVERBEESEQN,206.5,-3.21,80487014,80487014,16525593714.48,213.35,,,360,101.35,-6.85,204.3,206.57,208.24,202.58,2026-06-25 16:00:25
BHARTIARTL,BHARTIARTLEQN,1849.9,-1.46,8521503,8521503,15859198803.24,1877.3,18-Jul-2025,,2174.5,1740.5,-27.4,1885,1850.7,1889,1848,2026-06-25 16:00:25
RELAXO,RELAXOEQN,416,12.75,33753393,33753393,13935425833.98,368.95,21-Aug-2025,,526,236.5,47.05,376.2,413.55,423,373.1,2026-06-25 16:00:25
MARUTI,MARUTIEQN,13753,3.81,981556,981556,13492616009.4,13248,07-Aug-2026,,17370,12201,505,13358,13745,13917,13326,2026-06-25 16:00:25
LT,LTEQN,4202.1,0.49,3104020,3104020,13142513800.6,4181.7,22-May-2026,,4440,3288.1,20.4,4207,4216.4,4272.3,4187.1,2026-06-25 16:00:25
RAMCOSYS,RAMCOSYSEQN,715,6.11,18071512,18071512,12804569827.6,673.8,01-Aug-2022,,732,342.1,41.2,694.55,709.8,732,673.8,2026-06-25 16:00:25
BAJFINANCE,BAJFINANCEEQN,981.4,-0.96,12807092,12807092,12696310654.2,990.95,30-Jun-2026,,1102.5,787.9,-9.55,996.2,980.4,1005.6,978.9,2026-06-25 16:00:25
HINDALCO,HINDALCOEQN,952,-2.52,12155741,12155741,11660516111.66,976.6,10-Jul-2026,,1176,657.5,-24.6,965,953.2,970.9,950.2,2026-06-25 16:00:25
OFSS,OFSSEQN,10955,4.65,1072182,1072182,11622538654.56,10468.5,07-May-2026,,11035,6234.5,486.5,10504,10974.5,11035,10411,2026-06-25 16:00:25
MOTHERSON,MOTHERSONEQN,151.85,5.03,74519440,74519440,11306089436.8,144.58,14-Jul-2026,,155.25,89.7,7.27,145.03,151.71,155.25,144.02,2026-06-25 16:00:25
AXISBANK,AXISBANKEQN,1377.2,-0.53,7995552,7995552,11078317029.12,1384.5,10-Jul-2026,,1418.3,1042.5,-7.3,1386.9,1377.2,1400.1,1372.7,2026-06-25 16:00:25
BSE,BSEEQN,3875,-0.3,2834114,2834114,11025638717.62,3886.6,10-Jul-2026,,4446.8,2021.5,-11.6,3905,3872.1,3933,3857,2026-06-25 16:00:25
VEDL,VEDLEQN,273.4,-3.24,39094966,39094966,10718275878.56,282.55,30-Apr-2026,,795,268.7,-9.15,279,273.45,279,271.4,2026-06-25 16:00:25
