symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
TMPV,232932,168708,64224,38.07,638340,313186.5048,174066545120,339037.076,25850.5712,361
BSE,89841,70948,18893,26.63,223570,287531.49884,306712714167,347281.35301,59749.85417,4004
TRENT,148198,118070,30128,25.52,405676,126488.01334,177288339920,161130.39294,34642.3796,3108
COLPAL,42486,34545,7941,22.99,44249,30760.11565,17953615340,32915.93906,2155.8234,2030
NIFTY,6800591,5648452,1152139,20.4,37937929,716981.28261,59411270767030,3186796.36542,2469815.0828,24085
BLUESTARCO,19704,16503,3201,19.4,56600,33470.01752,27975268675,38603.22927,5133.21175,1696
NUVAMA,9037,7720,1317,17.06,14966,25777.30895,10272124750,27503.25645,1725.9475,1729
FINNIFTY,20238,17364,2874,16.55,33432,1824.2493,52946162845,5344.98775,3520.73845,26404
POLYCAB,36295,31248,5047,16.15,85391,64394.43827,99937798926,78250.80253,13856.36426,9920
SRF,31951,27931,4020,14.39,44091,28960.39456,20533732662,31279.04118,2318.64662,2715
KFINTECH,22007,19741,2266,11.48,35795,26741.54191,13026432771,28822.92963,2081.38771,898
GVT&D,15483,13997,1486,10.62,20378,15900.28598,11763461912,19179.78011,3279.49412,5130
KEI,16595,15047,1548,10.29,36052,23580.85654,32869834789,28461.91694,4881.06039,5641
CIPLA,72988,67096,5892,8.78,32557,15797.11681,15554270452,17427.06883,1629.95202,1350
CAMS,17414,16111,1303,8.09,29957,20473.19137,16307911819,22960.76457,2487.57319,807
DIVISLAB,67071,62161,4910,7.9,39571,16041.73886,25190335641,18784.09527,2742.35641,6659
COFORGE,86923,80732,6191,7.67,108529,78172.15775,54230567168,89752.30444,11580.14668,1468
HAL,86466,80446,6020,7.48,145838,67915.81062,91914521386,80807.07448,12891.26386,4484
SUPREMEIND,19864,18496,1368,7.4,14160,10124.8081,7777794060,10668.59871,543.7906,3530
NAM-INDIA,17580,16417,1163,7.08,7683,19734.2725,3233252681,20033.67431,299.40181,1154
COCHINSHIP,21100,19713,1387,7.04,31833,31530.56496,16083921640,35188.42136,3657.8564,1512
DIXON,118902,111461,7441,6.68,453469,201690.92274,271438682714,259352.99988,57662.07714,12840
ADANIPOWER,66775,62734,4041,6.44,25143,32871.48486,17565487685,36209.62796,3338.1431,220
LODHA,44831,42303,2528,5.98,66157,36505.65756,24267428747,41518.43754,5012.77997,913
FORTIS,21394,20253,1141,5.63,18531,14574.5415,12022914341,15729.58491,1155.04341,950
HINDPETRO,38053,36144,1909,5.28,20726,30547.26796,14357840834,33446.9013,2899.63334,402
BEL,152626,145260,7366,5.07,152978,125669.48716,80106822478,137473.81695,11804.32978,422
VOLTAS,42704,40676,2028,4.99,72506,38222.40765,34112593545,44242.4181,6020.01045,1350
INDIANB,26904,25637,1267,4.94,19372,33769.8809,13647100650,36252.4024,2482.5215,875
SHREECEM,20562,19595,967,4.93,17931,12989.62276,9240317641,13570.42418,580.80141,24990
