symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
SPCX,Space Exploration Technologies ,191.82,-9.98,-4.95,196386661,365870233,2527072616448
AAL,"American Airlines Group, Inc.",15.42,-0.29,-1.85,129945080,70755509,10198558720
SOFI,"SoFi Technologies, Inc.",17.42,-0.29,-1.64,119280044,67128233,22345353216
NOK,Nokia Corporation Sponsored,13.83,-0.15,-1.07,102645624,105796228,77206446080
INTC,Intel Corporation,121.1,4.05,3.46,111050903,130279969,608648560640
NVDA,NVIDIA Corporation,204.65,-2.76,-1.33,118585112,163387936,4956827418624
NU,Nu Holdings Ltd.,12.89,0.17,1.34,88736127,52679588,62667845632
PLUG,"Plug Power, Inc.",2.65,-0.06,-2.21,79029941,75058268,3696933120
SNAP,Snap Inc.,4.74,-0.42,-8.14,71434975,50849626,7854942720
HOOD,"Robinhood Markets, Inc.",105.2,8.49,8.78,70301456,30167984,94733131776
AMC,"AMC Entertainment Holdings, Inc",2.66,0.17,6.83,68400740,32598095,2006096768
KEEL,Keel Infrastructure Corp.,5.97,0.01,0.17,65490354,39940842,3604857088
SMCI,"Super Micro Computer, Inc.",27.78,-1.44,-4.93,52960892,50919222,16707405824
T,AT&T Inc.,22.44,-0.72,-3.11,48363709,41473425,155920728064
ONDS,Ondas Inc,9.12,-0.09,-0.98,48577164,69240303,4716848640
GRAB,Grab Holdings Limited,3.45,-0.04,-1.15,46023376,53138153,14110499840
EOSE,"Eos Energy Enterprises, Inc.",7.6,0.79,11.6,47133835,25596034,2580306432
TE,T1 Energy Inc.,9.04,0.41,4.75,45306906,28402952,2524613376
MRVL,"Marvell Technology, Inc.",289.54,10.87,3.9,48621136,36315360,253507665920
ACHR,Archer Aviation Inc.,5.36,-0.08,-1.47,43845950,39140290,4088955904
RKT,"Rocket Companies, Inc.",13.22,-0.7,-5.03,43175800,24738484,37405061120
SMR,NuScale Power Corporation,10.34,0.45,4.55,47542600,33081463,3578733824
NFLX,"Netflix, Inc.",76.96,-1.76,-2.24,50047711,38465665,324063068160
MU,"Micron Technology, Inc.",1043.19,22.43,2.2,43963923,51264312,1176440799232
BBD,Banco Bradesco Sa,3.43,-0.03,-0.87,41604754,31276528,36257542144
