symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
VEDPOWER,BE,42,2,   5.00,5,42,39,43.89,39,660.63988,268.153727292
AMAGI,EQ,498,62.8,  14.43,20,522.2,440.65,522.2,310.2,46.28973,231.453278973
AEROFLEX,EQ,503,31.3,   6.64,10,518.85,465.1,518.85,158,45.07751,225.153146948
VISL,BE,23.21,1.1,   4.98,5,23.21,22.05,23.21,19.06,607.41799,138.73426891600002
BLUSPRING,EQ,110.18,18.36,  20.00,20,110.18,92.49,110.18,43.98,121.71273,126.81249338699999
GVPIL,EQ,1060,35.2,   3.43,5,1076,1024.8,1076,270.9,8.03906,85.25825083
CORONA,EQ,1783.6,33,   1.89,20,2100.7,1773.1,2100.7,1336.6,3.91442,71.615488226
GENESYS,EQ,349.3,28.85,   9.00,10,352.45,319.25,702.05,198.05,18.74191,64.41594467
POWERICA,EQ,533.9,46.65,   9.57,10,535.95,479.1,586.3,365.1,11.7453,61.8155139
STYLEBAAZA,BE,350,13.1,   3.89,5,353.7,324.2,427,229.95,13.24856,44.141552208
AXISCADES,EQ,1916.5,91.2,   5.00,5,1916.5,1826,2211,1063.3,1.59626,29.942964332
WELSPLSOL,EQ,59.91,5.44,   9.99,10,59.91,55.49,61.75,36,48.84681,28.619345979000002
GALLANTT,EQ,713.2,33.95,   5.00,5,713.2,679.8,948,438.35,2.94379,20.89502142
SASKEN,EQ,2407.2,218.8,  10.00,10,2407.2,2190.2,2440,991,0.63741,15.008583341999998
DSSL,EQ,1352.6,64.4,   5.00,5,1352.6,1286.1,1924.8,781,0.91411,12.183623724
VIDYAWIRES,EQ,103.11,4.91,   5.00,5,103.11,99.39,117.35,42.51,10.77696,11.038840128
EIFFL,EQ,298.57,49.76,  20.00,20,298.57,249.88,305.9,204.98,3.29317,9.643060393999999
PFOCUS,BE,245.85,11.7,   5.00,5,245.85,245.85,367,111.1,3.87917,9.536939445
MAFANG,EQ,196.84,7.08,   3.73,20,196.84,194.75,208.38,129.58,4.4442,8.74663002
GAYAPROJ,BE,25.29,1.2,   4.98,5,25.29,24.3,25.29,7.7,25.17674,6.342020806
RAJESHEXPO,BZ,88.45,4.21,   5.00,5,88.45,86.51,237.88,72.63,7.1667,6.33106278
MODISONLTD,BE,306.1,14.55,   4.99,5,306.1,284.55,362.7,114,2.07932,6.255010424
UNITECH,EQ,5.09,0.24,   4.95,5,5.09,4.85,9.48,3.1,113.18008,5.738230056
MONQ50,EQ,144.7,1.77,   1.24,20,144.7,142.93,147.03,71.26,3.49633,5.0588398770000005
BHAGYANGR,BE,359.5,17.1,   4.99,5,359.5,342.4,359.5,70.21,1.34205,4.77313503
AFIL,BE,10.4,0.2,   1.96,5,10.71,10.02,10.79,3.92,43.78429,4.579836734000001
TAC,SM,411.2,19.55,   4.99,5,411.2,399.8,899.65,347.4,0.94,3.849112
K2INFRA,SM,78.95,10.1,  14.67,20,82.6,73.9,82.8,40.8,4.59,3.614625
VPRPL,BE,30.59,1.45,   4.98,5,30.59,29.52,185.8,23.94,10.52854,3.204887576
DBEIL,BE,90,3.19,   3.67,5,91.15,88.98,185.6,51.51,3.20553,2.905812945
MASPTOP50,EQ,79.45,0.82,   1.04,20,79.45,79.06,82.78,52.9,3.65218,2.9009265739999996
HITECHCORP,BE,319,13,   4.25,5,321.3,295.13,323.77,112,0.84793,2.669538019
EFFWA,ST,341,11.7,   3.55,5,345.75,322.8,345.75,165,0.784,2.6600336
PANACHE,EQ,411.3,37.35,   9.99,10,411.3,380,472.15,179.32,0.62816,2.55755344
VIVIDEL,ST,1157.6,55.1,   5.00,5,1157.6,1111.95,1157.6,556,0.1968,2.26217664
UNIHEALTH,ST,547.8,26.05,   4.99,5,547.8,537.55,547.8,133.65,0.4,2.18688
ZEELEARN,BE,8,0.38,   4.99,5,8,7.52,10.89,4.17,25.21241,2.011950318
FAZE3Q,EQ,565.65,26.9,   4.99,5,565.65,543.2,747.95,322.1,0.34073,1.910984205
MAHKTECH,EQ,23.19,0.25,   1.09,20,23.19,23,35.59,20.51,6.8726,1.5916941599999999
UTSSAV,ST,346.25,16.45,   4.99,5,346.25,329.8,346.25,160.05,0.426,1.4513394
SICALLOG,BE,96.64,4.6,   5.00,5,96.64,94.25,103.33,60.11,1.47181,1.42176846
JKIPL,BE,118.7,5.65,   5.00,5,118.7,111,126.95,45.4,1.21507,1.4216319
SAHASRA,ST,326.55,15.55,   5.00,5,326.55,315,373,188.35,0.416,1.3481728
SADHNANIQ,BE,2.61,0.12,   4.82,5,2.61,2.39,4.02,1.27,48.45398,1.254958082
SEJALLTD,BE,761.25,36.25,   5.00,5,761.25,740,1036.7,381,0.1502,1.1429469
SUMIT,BE,43.49,2.07,   5.00,5,43.49,41.5,104.9,31.74,2.53061,1.076268433
FILATFASH,BE,0.22,0.01,   4.76,5,0.22,0.21,0.74,0.14,477.55202,1.002859242
SHRIAHIMSA,ST,353.85,16.85,   5.00,5,353.85,335,390,147,0.27,0.937359
ACCPL,ST,150.15,7.15,   5.00,5,150.15,136.05,150.15,53.8,0.648,0.9368136
NIKITA,SM,98.55,8.95,   9.99,10,98.55,91.5,156,67.15,0.972,0.924858
BRANDMAN,ST,182,5.1,   2.88,5,185.7,182,243.8,109.35,0.48,0.890448
COMMITTED,ST,277.9,11.35,   4.26,5,279.85,259.1,303,174.25,0.288,0.78192
BAFNAPH,BE,156.79,7.46,   5.00,5,156.79,144.01,213.36,73.01,0.5102,0.77356524
SHERA,ST,161.7,7.7,   5.00,5,161.7,154.9,183.15,94.95,0.46,0.735126
VISACHROME,BE,42.96,2.04,   4.99,5,42.96,40.2,73.68,27.05,1.72209,0.70433481
GANESHIN,ST,108.45,5.15,   4.99,5,108.45,108.45,279.8,66.4,0.648,0.702756
SAMAY,SM,44.9,2.05,   4.78,5,44.95,44,51.3,28.5,1.44,0.646416
KANORICHEM,BE,109.51,5.21,   5.00,5,109.51,101.13,109.51,56,0.58744,0.64001588
MANORG,BE,526.9,8.2,   1.58,5,544.6,505,637.85,356.25,0.11556,0.617829984
VIJAYPD,ST,88.5,4.2,   4.98,5,88.5,82,114.5,35,0.64,0.549312
NEOCHEM,ST,98.7,4.7,   5.00,5,98.7,94.5,121,63,0.54,0.52839
SMARTEN,SM,59.2,5.35,   9.94,10,59.2,55.35,157.95,42,0.876,0.5088684
GRADIENTE,EQ,2.25,0.08,   3.69,5,2.27,2.12,9.4,2.08,18.97717,0.426986325
HILTON,BE,21.55,1.02,   4.97,5,21.55,21.21,66.58,13.43,1.86167,0.39988671600000003
CALSOFT,BE,23.07,1.09,   4.96,5,23.07,21.31,27.83,10.9,1.78393,0.399421927
APEXECO,ST,213.15,10.15,   5.00,5,213.15,212,213.15,102.05,0.184,0.3918832
SARVESHWAR,BE,3.96,0.18,   4.76,5,3.96,3.92,9,2.5,9.4259,0.37232305
DHARAN,BZ,0.17,0.01,   6.25,5,0.17,0.16,0.67,0.11,229.34985,0.36695976
NAVKARURB,EQ,1.12,0.04,   3.70,5,1.13,1.07,2.93,0.7,32.85986,0.364744446
DUCON,BE,3.7,0.09,   2.49,5,3.79,3.45,6.91,2.22,9.86885,0.356265485
