symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
POLICYBZR,POLICYBZREQN,1166,-3.41,41589859,41589859,48952511738.77,1207.2,-,,1964.2,1115,-41.2,1160,1166,1261.7,1115,2026-09-25 16:00:28
SSRETAIL,SSRETAILEQN,725,-10.69,34422519,34422519,27478120016.94,811.8,-,,888,603.05,-86.8,816.1,728.2,869.95,692.5,2026-09-25 16:00:28
WHIRLPOOL,WHIRLPOOLEQN,903.55,5.87,27943285,27943285,25828537191.2,853.45,28-Aug-2026,,1437,706,50.1,855,918.9,960,835.55,2026-09-25 16:00:28
RELIANCE,RELIANCEEQN,1226,0.56,13138735,13138735,16035037743.4,1219.2,05-Jun-2026,,1611.8,1210.5,6.8,1210.5,1226,1227.4,1210.5,2026-09-25 16:00:28
HDFCBANK,HDFCBANKEQN,735.6,0.92,19853034,19853034,14565376924.44,728.9,19-Jun-2026,,1020.5,681.9,6.7,723,735.6,739.65,723,2026-09-25 16:00:28
ICICIBANK,ICICIBANKEQN,1326.8,-0.58,10841310,10841310,14381431367.4,1334.5,03-Aug-2026,,1480,1187.6,-7.7,1332.9,1326.8,1340.8,1312,2026-09-25 16:00:28
BSE,BSEEQN,3191.5,0.24,4501619,4501619,14316498905.7,3183.8,10-Jul-2026,,4446.8,2021.5,7.7,3206.1,3191.5,3209.7,3155.3,2026-09-25 16:00:28
HEROMOTORS,HEROMOTORSEQN,141.69,19.99,102618013,102618013,14181809396.6,118.08,-,,141.69,80.5,23.61,128,141.69,141.69,126.6,2026-09-25 16:00:28
SHANTIGOLD,SHANTIGOLDEQN,316.3,11.52,36407266,36407266,11485400205.02,283.62,06-Aug-2026,,333.09,155,32.68,289.8,325.68,333.09,288.99,2026-09-25 16:00:28
INFY,INFYEQN,1000.2,-1.41,10240700,10240700,10221345077,1014.5,10-Jun-2026,,1728,982.4,-14.3,999.5,1000.2,1004.2,991.6,2026-09-25 16:00:28
ANTELOPUS,ANTELOPUSEQN,1260,11.41,7877531,7877531,9743796869.21,1130.95,22-Sep-2023,,1290.9,357,129.05,1135,1261.7,1290.9,1094.4,2026-09-25 16:00:28
PAYTM,PAYTMEQN,1674,-3.54,5174169,5174169,8678530180.32,1735.5,-,,1855.5,930.6,-61.5,1732.5,1674,1747.2,1658.8,2026-09-25 16:00:28
BHARTIARTL,BHARTIARTLEQN,1785.4,-0.58,4766200,4766200,8541602344,1795.8,24-Jul-2026,,2174.5,1740.5,-10.4,1794,1785.4,1801.7,1785,2026-09-25 16:00:28
AXISBANK,AXISBANKEQN,1222.4,3.03,6923162,6923162,8392464671.26,1186.5,10-Jul-2026,,1418.3,1125.4,35.9,1191.5,1222.4,1225,1191.5,2026-09-25 16:00:28
ETERNAL,ETERNALEQN,335,-0.15,24508361,24508361,8193635249.52,335.5,-,,368.45,212.6,-0.5,335.6,335,339.9,331.7,2026-09-25 16:00:28
MCX,MCXEQN,3324.9,-3,2386852,2386852,8045481379,3427.7,28-Aug-2026,,3481.4,1545.1,-102.8,3463.6,3324.9,3481.4,3310,2026-09-25 16:00:28
WELCORP,WELCORPEQN,2824.4,4.91,2763523,2763523,7761077993.2,2692.2,30-Jun-2026,,2837.5,710,132.2,2752.9,2832.4,2837.5,2752.9,2026-09-25 16:00:28
KSCL,KSCLEQN,814,3.85,9425259,9425259,7624846025.82,783.85,12-Nov-2025,,1153,685,30.15,798.9,804.55,845.6,777.3,2026-09-25 16:00:28
OLAELEC,OLAELECEQN,38.34,-9.83,194568434,194568434,7613462822.42,42.52,-,,58.65,22.25,-4.18,42.5,38.48,42.5,38.01,2026-09-25 16:00:28
KOTAKBANK,KOTAKBANKEQN,404,-0.25,18175573,18175573,7334388972.69,405,17-Jul-2026,,453.2,345.5,-1,406.9,404,407.95,399.3,2026-09-25 16:00:28
