changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-106548,29-Sep-2026,Stock Futures,196219,735.5,-,0.66,619162.75934,730.7,302767,0,HDFCBANK,619162.75934,SR,735.6,129863,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,-35.19
-60448,29-Sep-2026,Index Options,91540,68.85,Call,3.69,101633.17811,66.4,151988,23250,NIFTY,101633.17811,SR,23140.5,2510577,OPTIDXNIFTY29-09-2026CE23250,OPTIDX,-39.77
-56174,29-Sep-2026,Stock Futures,42024,1221,-,2.61,464919.048,1189.9,98198,0,AXISBANK,464919.048,SR,1222.4,61644,FUTSTKAXISBANK29-09-2026XX0,FUTSTK,-57.2
-50557,29-Sep-2026,Stock Futures,116241,1227.3,-,0.32,365392.7343,1223.4,166798,0,RELIANCE,365392.7343,SR,1226,59733,FUTSTKRELIANCE29-09-2026XX0,FUTSTK,-30.31
-39419,29-Sep-2026,Index Options,144416,92,Call,8.3,250226.06916,84.95,183835,23200,NIFTY,250226.06916,SR,23140.5,4735677,OPTIDXNIFTY29-09-2026CE23200,OPTIDX,-21.44
-36494,29-Sep-2026,Index Futures,179246,23190,-,0.35,854737.32908,23108.6,215740,0,NIFTY,854737.32908,SR,23140.5,56852,FUTIDXNIFTY29-09-2026XX0,FUTIDX,-16.92
-35620,29-Sep-2026,Stock Futures,41863,2084.9,-,0.25,239681.15163,2079.8,77483,0,TCS,239681.15163,SR,2082,51122,FUTSTKTCS29-09-2026XX0,FUTSTK,-45.97
-33028,29-Sep-2026,Stock Futures,27893,385.7,-,0.57,160669.74,383.5,60921,0,AMBUJACEM,160669.74,SR,383.8,34777,FUTSTKAMBUJACEM29-09-2026XX0,FUTSTK,-54.21
-28059,29-Sep-2026,Stock Futures,54353,982.8,-,0.15,261023.74132,981.3,82412,0,SBIN,261023.74132,SR,983,35487,FUTSTKSBIN29-09-2026XX0,FUTSTK,-34.05
-20693,29-Sep-2026,Stock Futures,19621,164.84,-,0.5,140200.32,164.02,40314,0,WIPRO,140200.32,SR,164.02,28496,FUTSTKWIPRO29-09-2026XX0,FUTSTK,-51.33
-19268,29-Sep-2026,Stock Futures,26055,1261,-,0.88,137843.238,1250,45323,0,HCLTECH,137843.238,SR,1258,27339,FUTSTKHCLTECH29-09-2026XX0,FUTSTK,-42.51
-18806,29-Sep-2026,Stock Futures,37290,326.4,-,0.2,100668.2211,325.75,56096,0,NTPC,100668.2211,SR,326.6,20641,FUTSTKNTPC29-09-2026XX0,FUTSTK,-33.52
-18675,29-Sep-2026,Stock Futures,26353,997.4,-,1.59,173689.72005,981.8,45028,0,BAJFINANCE,173689.72005,SR,996.9,23429,FUTSTKBAJFINANCE29-09-2026XX0,FUTSTK,-41.47
-18518,29-Sep-2026,Stock Futures,40347,269.1,-,0.56,100217.394,267.6,58865,0,ITC,100217.394,SR,269,21678,FUTSTKITC29-09-2026XX0,FUTSTK,-31.46
-18242,29-Sep-2026,Stock Futures,22782,203.7,-,2.3,144562.80712,199.12,41024,0,ADANIPOWER,144562.80712,SR,202.75,20295,FUTSTKADANIPOWER29-09-2026XX0,FUTSTK,-44.47
-17160,29-Sep-2026,Stock Futures,29032,425.5,-,0.81,114094.20888,422.1,46192,0,COALINDIA,114094.20888,SR,426.1,19896,FUTSTKCOALINDIA29-09-2026XX0,FUTSTK,-37.15
-16527,29-Sep-2026,Stock Futures,21137,13388,-,1.09,146110.66688,13244,37664,0,DIXON,146110.66688,SR,13390,21806,FUTSTKDIXON29-09-2026XX0,FUTSTK,-43.88
-14906,29-Sep-2026,Stock Futures,13447,2500.9,-,1.26,75889.56284,2469.8,28353,0,WAAREEENER,75889.56284,SR,2495,17368,FUTSTKWAAREEENER29-09-2026XX0,FUTSTK,-52.57
-14741,29-Sep-2026,Stock Futures,25964,3034.3,-,1.44,126237.0714,2991.1,40705,0,M&M,126237.0714,SR,3035,20922,FUTSTKM&M29-09-2026XX0,FUTSTK,-36.21
-14633,29-Sep-2026,Stock Futures,31727,3189.7,-,0.36,138312.29072,3178.4,46360,0,BSE,138312.29072,SR,3191.5,21772,FUTSTKBSE29-09-2026XX0,FUTSTK,-31.56
-14381,29-Sep-2026,Stock Futures,42848,14.22,-,0.57,171571.22028,14.14,57229,0,IDEA,171571.22028,SR,14.26,16857,FUTSTKIDEA29-09-2026XX0,FUTSTK,-25.13
-14032,29-Sep-2026,Stock Futures,23189,434.55,-,0.93,86794.66479,430.55,37221,0,VBL,86794.66479,SR,434.8,15751,FUTSTKVBL29-09-2026XX0,FUTSTK,-37.7
-14030,29-Sep-2026,Index Futures,45047,55687.4,-,0.13,369039.25951,55616,59077,0,BANKNIFTY,369039.25951,SR,55580.4,22083,FUTIDXBANKNIFTY29-09-2026XX0,FUTIDX,-23.75
-12802,29-Sep-2026,Stock Futures,43887,227.4,-,0.26,99794.7005,226.8,56689,0,JIOFIN,99794.7005,SR,227,18700,FUTSTKJIOFIN29-09-2026XX0,FUTSTK,-22.58
-12605,29-Sep-2026,Stock Futures,16807,4951,-,1.12,114661.89,4896,29412,0,INDIGO,114661.89,SR,4940,15540,FUTSTKINDIGO29-09-2026XX0,FUTSTK,-42.86
