buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,ADANI INFRA (INDIA) LIMITED,25-Sep-2026,Adani Enterprises Limited,3450000,,ADANIENT,2905
BUY,ADANI PROPERTIES PVT LTD,25-Sep-2026,Adani Enterprises Limited,5150000,,ADANIENT,2905
BUY,DALMIA BHARAT REFRACTORIES LIMITED,25-Sep-2026,Dalmia Bharat Limited,1084000,,DALBHARAT,1700
SELL,INFINITE TRADE AND INVESTMENT LTD,25-Sep-2026,Adani Enterprises Limited,8600000,,ADANIENT,2905
SELL,RAMA INVESTMENT COMPANY PRIVATE LIMITED,25-Sep-2026,Dalmia Bharat Limited,357000,,DALBHARAT,1700
SELL,KESHAV POWER LIMITED,25-Sep-2026,Dalmia Bharat Limited,727000,,DALBHARAT,1700
