symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
VAML,BE,480.65,22.88,   5.00,5,480.65,456.2,537,440,492.64804,2322.736978992
HFCL,EQ,210.65,1.04,   0.50,5,220.09,205.1,220.09,59.82,429.47143,921.6027416370001
NOCIL,EQ,190.82,31.8,  20.00,20,190.82,165.09,203.91,125.31,266.26445,496.74295792
KIRLOSENG,EQ,2389.8,398.3,  20.00,20,2389.8,2200,2389.8,825.6,17.94366,417.3695316
KIRLOSIND,EQ,4323,573.2,  15.29,20,4499.7,3772.3,4726,2463,4.93293,214.64707638299998
EBGNG,EQ,552.1,50.15,   9.99,10,552.1,509.95,552.1,239,38.44009,204.34367443099998
VOGL,BE,34.51,1.64,   4.99,5,34.51,33.51,38,30.42,438.06234,150.518220024
E2E,EQ,447.1,21.2,   4.98,5,447.1,424.2,453.8,183.36,30.14749,133.167492828
VEDPOWER,BE,43.08,2.05,   5.00,5,43.08,41.55,43.89,39,308.70704,131.323974816
POWERICA,EQ,620.35,29.5,   4.99,5,620.35,585.3,620.35,365.1,10.82101,65.830696436
VISL,BE,26.84,1.27,   4.97,5,26.84,26.84,26.84,19.06,231.89663,62.241055491999994
THEMISMED,EQ,118.01,16.28,  16.00,20,122.07,100.85,148,64.95,51.84654,60.79006815
VIDYAWIRES,EQ,110.3,2.98,   2.78,5,112.68,107.35,117.35,42.51,53.41156,59.591277491999996
ATLANTAELE,EQ,1927.1,11.4,   0.60,5,2011.4,1850,2152.6,707.6,1.47313,28.636026757
SIGMAADV,BE,551.3,26.25,   5.00,5,551.3,540,551.3,81.61,4.32874,23.850491652000002
GALLANTT,EQ,743.5,30.15,   4.23,5,749,710,948,438.35,2.60537,19.300841497
INDOTECH,BE,2813.6,133.9,   5.00,5,2813.6,2734.5,2977.6,1100,0.65822,18.456686266
SUMEETINDS,EQ,27.13,1.29,   4.99,5,27.13,25.85,34.91,9.19,60.17872,15.857092719999999
VISACHROME,BE,43.41,1.93,   4.65,5,43.55,40.2,73.68,27.05,38.8206,15.648583859999999
WAAREEINDO,EQ,414,-2.5,  -0.60,5,437.3,411.2,725,165.07,2.05654,8.858957358
MON100,EQ,335.94,7.53,   2.29,20,335.94,332.32,342.55,177.99,2.54575,8.550410525
SWANDEF,BE,2100,73.3,   3.62,5,2128,2054,2489,188.06,0.36448,7.6907102400000005
ANTELOPUS,EQ,813.95,38.75,   5.00,5,813.95,780.6,933.65,357,0.92191,7.466180326000001
