changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-20384,21-Jul-2026,Index Options,24846,0.5,Call,-9.09,40.90164,0.55,45230,26000,NIFTY,40.90164,SS,24334.3,131095,OPTIDXNIFTY21-07-2026CE26000,OPTIDX,-45.07
-16043,21-Jul-2026,Index Options,64100,0.65,Call,-13.33,158.40406,0.75,80143,25500,NIFTY,158.40406,SS,24334.3,380779,OPTIDXNIFTY21-07-2026CE25500,OPTIDX,-20.02
-13059,21-Jul-2026,Index Options,8877,0.6,Call,-7.69,31.65565,0.65,21936,25600,NIFTY,31.65565,SS,24334.3,78550,OPTIDXNIFTY21-07-2026CE25600,OPTIDX,-59.53
-5881,21-Jul-2026,Index Options,8795,0.55,Call,-15.38,17.75628,0.65,14676,25700,NIFTY,17.75628,SS,24334.3,48781,OPTIDXNIFTY21-07-2026CE25700,OPTIDX,-40.07
-3518,29-Dec-2026,Index Options,9029,177.75,Put,-7.59,872.91523,192.35,12547,22500,NIFTY,872.91523,SS,24334.3,7212,OPTIDXNIFTY29-12-2026PE22500,OPTIDX,-28.04
-3157,28-Jul-2026,Index Options,27986,680,Put,-25.61,5691.19396,914.05,31143,25000,NIFTY,5691.19396,SS,24334.3,11522,OPTIDXNIFTY28-07-2026PE25000,OPTIDX,-10.14
-2970,28-Jul-2026,Index Options,8367,111,Put,-41.39,2513.65452,189.4,11337,24050,NIFTY,2513.65452,SS,24334.3,28335,OPTIDXNIFTY28-07-2026PE24050,OPTIDX,-26.2
-2565,28-Jul-2026,Index Options,13550,117.1,Put,-47.65,2415.51514,223.7,16115,56500,BANKNIFTY,2415.51514,SS,58521.4,47202,OPTIDXBANKNIFTY28-07-2026PE56500,OPTIDX,-15.92
-2467,21-Jul-2026,Index Options,10080,1.25,Call,-7.41,136.13158,1.35,12547,25150,NIFTY,136.13158,SS,24334.3,153995,OPTIDXNIFTY21-07-2026CE25150,OPTIDX,-19.66
-2314,28-Jul-2026,Stock Options,3100,2.17,Call,-46.42,715.3463,4.05,5414,230,ADANIPOWER,715.3463,SS,214.37,7604,OPTSTKADANIPOWER28-07-2026CE230,OPTSTK,-42.74
-2194,28-Jul-2026,Stock Options,1079,85.75,Call,-10.58,1065.77262,95.9,3273,4100,LTM,1065.77262,SS,4075,7337,OPTSTKLTM28-07-2026CE4100,OPTSTK,-67.03
-2160,21-Jul-2026,Index Options,5547,0.5,Call,-9.09,3.78175,0.55,7707,25900,NIFTY,3.78175,SS,24334.3,11408,OPTIDXNIFTY21-07-2026CE25900,OPTIDX,-28.03
-1997,28-Jul-2026,Stock Options,1213,9,Call,-53.49,636.07191,19.35,3210,340,PATANJALI,636.07191,SS,335,5204,OPTSTKPATANJALI28-07-2026CE340,OPTSTK,-62.21
-1372,21-Jul-2026,Index Options,1315,0.5,Call,-16.67,3.18852,0.6,2687,25750,NIFTY,3.18852,SS,24334.3,8606,OPTIDXNIFTY21-07-2026CE25750,OPTIDX,-51.06
-1223,21-Jul-2026,Index Options,14789,0.4,Call,-20,8.6025,0.5,16012,26200,NIFTY,8.6025,SS,24334.3,31511,OPTIDXNIFTY21-07-2026CE26200,OPTIDX,-7.64
-1072,21-Jul-2026,Index Options,1993,0.55,Call,-15.38,6.12433,0.65,3065,25650,NIFTY,6.12433,SS,24334.3,15446,OPTIDXNIFTY21-07-2026CE25650,OPTIDX,-34.98
-1031,28-Jul-2026,Stock Options,2763,0.9,Put,-40,35.27374,1.5,3794,400,KALYANKJIL,35.27374,SS,572.5,2587,OPTSTKKALYANKJIL28-07-2026PE400,OPTSTK,-27.17
-1018,28-Jul-2026,Index Options,1828,1.3,Call,-16.13,4.4711,1.55,2846,16000,MIDCPNIFTY,4.4711,SS,14715.4,3212,OPTIDXMIDCPNIFTY28-07-2026CE16000,OPTIDX,-35.77
-992,28-Jul-2026,Stock Options,3501,6.45,Call,-7.86,41.4882,7,4493,3300,GRASIM,41.4882,SS,3111.5,2561,OPTSTKGRASIM28-07-2026CE3300,OPTSTK,-22.08
-978,21-Jul-2026,Index Options,30518,7.4,Put,-31.48,2132.31064,10.8,31496,23550,NIFTY,2132.31064,SS,24334.3,399571,OPTIDXNIFTY21-07-2026PE23550,OPTIDX,-3.11
-971,28-Jul-2026,Stock Options,2526,0.06,Call,-40,2.43045,0.1,3497,220,TATASTEEL,2.43045,SS,185.75,1473,OPTSTKTATASTEEL28-07-2026CE220,OPTSTK,-27.77
-915,28-Jul-2026,Stock Options,6607,4.7,Call,-7.84,669.67248,5.1,7522,300,ETERNAL,669.67248,SS,286.75,6056,OPTSTKETERNAL28-07-2026CE300,OPTSTK,-12.16
-904,28-Jul-2026,Stock Options,1656,104.85,Put,-10.69,1257.6453,117.4,2560,1150,SBIN,1257.6453,SS,1043.2,1559,OPTSTKSBIN28-07-2026PE1150,OPTSTK,-35.31
-850,28-Jul-2026,Stock Options,1007,7.15,Put,-60.06,119.80152,17.9,1857,1160,HCLTECH,119.80152,SS,1203,4086,OPTSTKHCLTECH28-07-2026PE1160,OPTSTK,-45.77
-839,28-Jul-2026,Stock Options,2769,0.15,Call,-40,5.39835,0.25,3608,380,NTPC,5.39835,SS,341.9,2117,OPTSTKNTPC28-07-2026CE380,OPTSTK,-23.25
