symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
BHARTIARTL,BHARTIARTLEQN,1939.1,-0.3,13019222,13019222,25440991902.42,1945,24-Jul-2026,,2174.5,1740.5,-5.9,1965,1939.1,1970,1930.5,2026-08-13 16:00:27
ASTRAL,ASTRALEQN,1592,8.74,12371579,12371579,19471504472.31,1464,14-Aug-2026,,1768.7,1263.7,128,1499,1592,1600,1491,2026-08-13 16:00:27
LENSKART,LENSKARTEQN,596,1.63,32172239,32172239,19436858191.85,586.45,,,626.95,356.1,9.55,605,596.9,626.95,592.4,2026-08-13 16:00:27
NETWEB,NETWEBEQN,5193,7.35,3457670,3457670,17656073204.5,4837.4,07-Aug-2026,,5244,2037.3,355.6,4860,5181,5200,4860,2026-08-13 16:00:27
ICICIBANK,ICICIBANKEQN,1406.8,-1.74,11408206,11408206,16107017887.28,1431.7,03-Aug-2026,,1480,1187.6,-24.9,1429,1406.8,1429,1406.4,2026-08-13 16:00:27
HDFCBANK,HDFCBANKEQN,725,-0.55,22129893,22129893,16085997922.77,729,19-Jun-2026,,1020.5,722,-4,726.9,725,729,724.5,2026-08-13 16:00:27
SOLARINDS,SOLARINDSEQN,20324,8.51,704549,704549,13850242652.19,18730,28-Jul-2026,,20400,11646,1594,18843,20324,20400,18744,2026-08-13 16:00:27
CUPID,CUPIDEQN,294.98,1.76,46358975,46358975,13515031981.75,289.87,09-Mar-2026,,295,32.68,5.11,291.25,294.86,295,281.11,2026-08-13 16:00:27
JIOFIN,JIOFINEQN,255.6,-0.18,48657061,48657061,12543303755.19,256.05,10-Aug-2026,,333.7,223.3,-0.45,261.95,255.6,263.4,254,2026-08-13 16:00:27
SARDAEN,SARDAENEQN,518.75,5.99,23546092,23546092,12489082657.72,489.45,14-Aug-2026,,639.75,453.1,29.3,495,523.3,542.5,492.25,2026-08-13 16:00:27
RELIANCE,RELIANCEEQN,1317,-0.9,9397301,9397301,12346549945.84,1329,05-Jun-2026,,1611.8,1249.8,-12,1327.8,1317,1327.8,1307.2,2026-08-13 16:00:27
BSE,BSEEQN,3502.8,-0.69,3403233,3403233,11924928432,3527,10-Jul-2026,,4446.8,2021.5,-24.2,3520,3502.8,3539.4,3491,2026-08-13 16:00:27
TMCV,TMCVEQN,474.5,3.82,23160197,23160197,11003872798.64,457.05,12-Jun-2026,,509,306.3,17.45,470,474.8,485,469.15,2026-08-13 16:00:27
SBIN,SBINEQN,1083,0.09,9502483,9502483,10270568700.89,1082,15-May-2026,,1234.7,798.5,1,1083,1083,1086.8,1073,2026-08-13 16:00:27
KALYANKJIL,KALYANKJILEQN,613.4,2.8,16165679,16165679,9849586557.91,596.7,04-Sep-2025,,648.95,327.05,16.7,601.5,613.4,619.8,593.2,2026-08-13 16:00:27
LT,LTEQN,4070.7,1.26,2299928,2299928,9280462472.08,4020,22-May-2026,,4440,3288.1,50.7,4010,4070.7,4070.7,3990,2026-08-13 16:00:27
AMAGI,AMAGIEQN,659,3.17,13078909,13078909,8925701447.05,638.75,,,727.4,310.2,20.25,643.85,648.2,727.4,635.35,2026-08-13 16:00:27
MCX,MCXEQN,2970,0,2857150,2857150,8494878380,2970.1,02-Jan-2026,,3480,1460.8,-0.1,2980.5,2970,3023.7,2929,2026-08-13 16:00:27
ETERNAL,ETERNALEQN,318,1.26,26225284,26225284,8333608496.68,314.05,,,368.45,212.6,3.95,315,318,319.35,313.3,2026-08-13 16:00:27
HINDCOPPER,HINDCOPPEREQN,545.9,-0.33,14649216,14649216,8161078233.6,547.7,13-Feb-2026,,760.05,226.7,-1.8,549,544.45,570.5,542,2026-08-13 16:00:27
