symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
MUNJALAU,EQ,119.79,19.96,  19.99,20,119.79,107.73,119.79,67.2,415.18431,479.2057306020001
RBA,EQ,98.22,4.4,   4.69,10,103.2,93.64,103.2,57.15,288.90605,286.53702039
OMAXE,EQ,98.37,16.39,  19.99,20,98.37,86.51,101,62.5,193.98685,186.03338915
JUBLCPL,EQ,2322.6,387.1,  20.00,20,2322.6,1895.5,3013.4,1460,2.82404,63.1949551
BLISSGVS,BE,514,24.45,   4.99,5,514,505,553,118,8.32827,42.788985606
ANAWIL,ST,399,17.45,   4.57,5,400.6,371,400.6,313.2,5.376,20.9567232
DICIND,EQ,574.5,68.7,  13.58,20,606.95,553.5,617.3,450.5,2.74578,16.310482356
AEROPLANE,EQ,191.45,7.82,   4.26,5,192.81,182.86,206.9,117.02,8.13251,15.364751143000001
ZEEMEDIA,EQ,8.58,1.43,  20.00,20,8.58,8.05,13.26,6.65,162.9103,13.831084469999999
STLNETWORK,EQ,26.84,0.67,   2.56,5,27.47,26.12,35.4,15.75,46.34526,12.550296408
VENUSREM,BE,1729.3,82.3,   5.00,5,1729.3,1641.1,2044.3,424,0.72791,12.446897045
JAIBALAJI,EQ,68.68,2.87,   4.36,5,69.1,64.45,109.72,53.65,15.11446,10.295970151999999
MODISONLTD,BE,324.2,15.4,   4.99,5,324.2,310.5,362.7,114,3.11233,9.982487242
SALSTEEL,EQ,69.35,6.3,   9.99,10,69.35,62.35,69.35,14.37,14.02824,9.533591904000001
JAYBARMARU,EQ,132,1.2,   0.92,5,137.34,127.02,207,74.15,6.59968,8.839611392
KRN,EQ,1398.4,66.5,   4.99,5,1398.4,1398.4,1405,589.8,0.58663,8.20343392
GANGAFORGE,EQ,2.52,0.12,   5.00,5,2.52,2.51,3.29,1.59,294.95765,7.403437015000001
MAFANG,EQ,208.59,-0.29,  -0.14,20,208.59,208.02,210.2,149.74,3.29287,6.867938959
MON100,EQ,330.55,-0.61,  -0.18,20,330.55,330.55,342.55,197.81,2.05118,6.78017549
SIGACHI,BE,27.84,1.32,   4.98,5,27.84,26.2,46.73,16.65,22.2461,6.11990211
KOPRAN,BE,181.15,8.62,   5.00,5,181.15,172.5,219,107,1.90438,3.3888442100000002
VALIANTORG,BE,341.55,16.25,   5.00,5,341.55,341.55,397,195,0.98505,3.364438275
ASHIKAG,BE,450.3,11.05,   2.52,5,461.2,440,520.95,339.95,0.62655,2.861140575
TARMAT,EQ,66.1,11.01,  19.99,20,66.1,54.9,73.9,46.26,4.34711,2.716074328
UNIVASTU,BE,153.04,7.28,   4.99,5,153.04,150,153.04,56.02,1.66225,2.540084225
MHLXMIRU,EQ,188.56,17.14,  10.00,10,188.56,180,244.65,105.53,1.22297,2.2955146899999996
INVPRECQ,BE,1192,56.7,   4.99,5,1192,1107,1192,551,0.18581,2.193988737
AMDIND,EQ,55.5,4.32,   8.44,20,61.41,54.62,68.07,33.77,3.61458,2.097902232
SHALPAINTS,BE,87.04,4.14,   4.99,5,87.04,87.04,89.8,35.21,2.37918,2.070838272
ESCONET,SM,193.95,17.6,   9.98,10,193.95,191.05,280,91.25,1.024,1.9857408
REGENCERAM,EQ,40,1.14,   2.93,20,46.63,40,54.99,30,4.28278,1.9126895480000001
RFBL,ST,101,4.8,   4.99,5,101,100.95,104.7,52.5,1.86,1.878228
SHEKHAWATI,EQ,20.69,0.87,   4.39,10,21.8,19.1,25.75,9.12,8.63756,1.8182063800000001
MAHKTECH,EQ,23.45,-0.25,  -1.05,20,23.66,23.37,35.59,21,7.52156,1.77132738
AVROIND,EQ,8.35,0.14,   1.71,20,9.85,8.08,16.45,8,19.5106,1.7461987
JEYYAM,ST,24.7,0.75,   3.13,5,25.1,23.35,74.5,21.6,6.92,1.693324
BIKEWO,ST,95.3,4.5,   4.96,5,95.3,94,95.3,13.65,1.62,1.541268
ZODIAC,EQ,269.65,24.5,   9.99,10,269.65,236,449.95,205.55,0.53754,1.409591142
GATECH,BE,0.75,0.03,   4.17,5,0.75,0.74,0.93,0.4,163.86802,1.212623348
PURPLEUTED,ST,336.25,8.25,   2.52,5,344.4,323.9,587.95,244.45,0.355,1.2007875
NEPHROCARE,ST,92,4.35,   4.96,5,92,91,183,50.05,1.256,1.1552688
AKANKSHA,SM,113,0.4,   0.36,5,118.2,110,122.2,57,0.99,1.120779
